"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20","sample21","sample22","sample23","sample24","sample25","sample26","sample27","sample28","sample29","sample30","sample31","sample32","sample33","sample34","sample35","sample36","sample37","sample38","sample39","sample40","sample41","sample42","sample43","sample44","sample45","sample46","sample47","sample48","sample49","sample50","sample51","sample52","sample53","sample54","sample55","sample56","sample57","sample58","sample59","sample60","sample61","sample62","sample63","sample64","sample65","sample66","sample67","sample68","sample69","sample70","sample71","sample72","sample73","sample74","sample75","sample76","sample77","sample78","sample79","sample80"
"g344",11660,5149,11278,25135,4090,13957,12641,3982,10122,17385,4954,17397,9592,3400,1890,3723,9578,12306,15874,9859,9792,6716,4383,13970,7335,3268,10936,9737,6907,14886,17198,8694,7545,5211,13974,2337,5737,9210,10022,12251,6248,15528,13200,3357,4991,18647,22562,14986,3826,10109,13486,13060,9794,14399,10367,7277,6843,8606,12673,11759,26661,17810,20362,3417,10237,11098,20214,15172,10765,10137,14149,8099,9412,18399,8323,19340,6301,15600,5193,22334
"g345",11915,28155,26388,78891,97806,21437,21352,27367,47244,22055,38542,8779,53117,6827,25550,48703,28838,41829,123742,9275,84890,22340,43547,41592,61679,43897,98566,13468,31922,17196,35518,29399,24039,31322,12376,34842,10070,32371,47574,22883,23241,96380,19922,61172,164746,85069,66313,31756,122216,21736,140927,103334,117617,29658,59579,32686,104974,126017,42991,76743,62394,94050,32907,61112,105124,33083,55044,106866,109600,72566,108224,31281,201723,93016,40925,99266,66387,109072,71638,30042
"g346",13088,3623,3777,6236,14202,4890,16884,3059,4165,11886,3809,14989,2657,3392,7022,4369,20316,8947,16449,1636,4567,3895,8495,4130,6363,5390,9724,8784,14526,5090,11505,12397,4306,4171,3543,14352,7520,7316,6428,11366,9276,16255,10763,18622,3747,13954,5344,3846,20586,9744,7518,10492,8406,6780,6599,10042,12534,13463,2557,8160,11639,9882,3195,10726,5261,11192,11374,11015,13164,8803,12136,6945,19383,9236,8598,8353,3567,11962,9552,9601
"g347",6413,4359,10146,14930,6060,5432,2373,4430,13510,7844,4411,10119,6784,1137,5828,4199,7507,7507,9097,6455,2820,7340,1402,3156,4431,5869,2654,6741,4217,571,3753,6237,12000,7541,3196,4157,6016,2805,9139,12364,12910,15029,13775,3397,6641,9678,19834,5761,3085,3277,6106,13866,6358,13593,5146,6073,9923,19769,7560,10452,4049,5252,2047,5607,901,1971,7770,3070,6106,8214,6701,2824,11344,4023,6065,4416,6447,425,10944,8399
"g348",8185,10120,6732,4746,6280,11629,5487,3217,3709,9536,4540,14106,6445,4014,10820,10230,7045,11302,11622,10162,22495,5017,5269,8927,2016,12283,6595,6801,4788,6533,8439,3714,4832,7302,10560,3523,5307,8702,19155,11020,8985,15614,8316,7331,3012,4923,10444,4061,5852,3634,4495,14401,7467,9913,6733,8490,9308,4736,7851,7707,5609,9559,6809,5486,8259,11413,17919,7858,5390,4950,10505,8008,11543,12963,7094,4796,10702,5260,14345,4453
"g349",27952,13342,14930,14971,17801,13561,26443,10827,23938,33911,9836,20135,13995,13274,36344,10813,15008,15760,11612,20527,38933,7000,18651,17847,14303,12305,8739,16582,30978,16853,17288,20248,8719,7627,9114,4034,21718,10731,30218,8592,46492,24359,46794,38805,38953,29147,35324,50076,32613,2715,24272,24423,46989,32922,36671,27896,41247,39742,15224,27387,29869,26327,36187,43053,46400,17864,36967,34702,39913,19226,34708,18808,14871,105366,22982,11178,15624,12194,43307,22397
"g350",11759,7672,2002,10121,6283,10108,19288,3073,13251,14924,8289,12292,7903,3568,4736,3757,14074,16476,6228,14037,4457,5065,1870,1183,2371,4826,15513,4448,13340,21676,3279,6474,11823,19879,4838,2298,6394,14469,9161,27949,8518,16367,13775,17781,19856,5879,13221,12392,3007,10653,11392,21640,8013,3771,18781,21223,5533,4471,3530,11240,13188,5771,5365,7843,16239,13848,14988,28038,10818,4956,29580,11570,15451,11710,22908,16549,4230,5592,10079,7220
"g351",99351,36637,24896,77532,3421,46069,48349,33933,45106,56030,14297,14470,94160,3753,55673,61048,18269,70883,88337,154806,51376,41119,27130,89006,18515,74010,19693,10930,4831,46881,96026,37811,5648,68814,73537,59619,97784,47510,20288,55139,73877,14994,42251,174365,23391,15356,37791,29735,146300,15451,20249,38510,24273,94475,75842,11326,25104,71909,27870,100365,35974,63042,48424,29359,30264,80140,80527,68705,82181,47060,12677,24402,196020,12185,51518,26557,30515,91930,160690,102175
"g352",542,219,2974,4081,1898,2217,254,1531,7469,2192,1003,147,4485,1266,3042,1048,1794,817,6682,705,2238,3707,1372,3294,1002,1982,853,3024,2322,1444,612,10485,71,2803,5067,956,2501,337,113,6264,5017,13248,883,1227,5789,2518,4241,3669,2497,5254,2531,2460,423,1791,212,2476,3799,4501,1656,1672,3840,7105,3409,844,779,4069,2527,19742,1270,3054,12937,1679,6814,7580,3943,7140,884,957,3113,2889
"g353",4633,1431,963,7903,4232,13748,63163,8362,765,10591,3375,1983,34014,5436,6385,30373,7980,1106,4031,6041,5718,3066,11146,37122,6208,33190,12708,8686,673,16312,10067,4270,5552,2328,1423,1852,21086,17010,249,22118,1028,16262,15543,9500,811,4619,7817,13304,11532,14702,945,11183,1019,7857,639,37413,760,1758,25126,16617,34661,3195,27966,1016,30710,7535,3708,4436,10475,5268,6051,33453,8346,11649,14567,21144,2001,28485,8379,818
"g354",8480,34175,8540,1086,21677,16736,19711,14805,52801,17092,16203,29437,33410,64234,23135,50224,14039,3427,22695,25870,16701,5625,987,17248,16422,59772,29022,41,8843,13130,14736,8486,18939,19282,10419,61428,7288,3056,16568,20176,8554,24751,15297,23985,9820,27490,8884,15900,31429,12646,32290,9615,8642,22004,13347,6103,33313,56593,12452,165593,11376,45170,1486,115826,12275,7094,45065,19777,21625,95187,42715,30516,3625,55664,6682,5025,108231,43207,51896,6163
"g355",11850,6965,7140,8383,9713,18379,6807,2346,12248,14372,9586,17584,26380,5473,6024,16130,16711,11824,9169,14596,11651,5635,5435,10959,5214,23756,4578,6698,15537,5852,8841,12949,13811,3978,6669,6977,8393,6567,9078,16351,17411,22260,45785,10400,17589,28049,21624,30445,18052,14405,15878,32670,25723,19830,15717,24097,32716,26631,20949,19021,18333,21166,17777,14733,18437,19454,25692,20284,22738,30934,11333,40595,23682,13524,28708,14310,22792,15528,44545,23606
"g356",6290,3077,3743,9216,9960,3136,9073,3085,13018,8039,3854,16031,7399,6369,12140,4010,10513,4496,10615,8055,8005,4962,7847,7060,3713,5640,3023,5940,10209,8153,2973,3782,4315,8404,5004,2704,6941,9336,11147,4290,13009,8543,13979,7255,15025,6708,11173,10645,5759,8325,15445,4272,6874,7753,4464,5769,12620,11577,5990,9062,15964,14283,8429,4345,21482,8192,15849,14193,11999,10347,12431,11836,13681,5883,8566,8862,6136,4946,15497,14283
"g357",7319,2968,5968,6425,9137,8111,5043,6634,13398,6434,6910,8959,9313,5333,3638,5262,7758,7940,7663,3660,7088,5739,6702,5602,6481,10113,6531,5307,7005,4451,3293,9184,8519,5869,6410,6795,8101,8855,7456,7638,16329,21854,27887,23116,12197,10536,33322,27155,18053,14718,29508,18036,33205,15056,17356,10986,37482,38357,17190,34622,18440,28515,14287,29019,34532,20756,28774,24529,56216,27348,23489,25330,29645,32860,20006,15513,22953,14003,33067,26471
"g358",13563,5371,2787,7602,1330,2806,14595,8592,13581,5861,12336,4361,3750,6256,5492,3483,7171,5339,2362,1809,2594,3162,8545,7699,5299,21717,3979,4217,18197,8955,14519,5565,4436,11689,8284,5442,1417,9465,7894,7306,17630,23221,3304,9332,11047,14174,17101,13494,7277,1685,5392,8393,21768,2988,7868,19958,9192,13047,6560,7891,16583,11946,4671,8769,7069,6712,2800,18149,11554,8200,13660,6816,7178,25507,19704,6689,2171,5358,15290,1426
"g359",9440,6033,2956,5366,11925,7692,10968,3263,6381,9327,5152,16272,6070,4435,10113,5390,8293,12606,8841,5056,3841,6656,3071,7450,6790,6239,15334,3404,13482,1697,2702,3240,8880,9799,4198,8900,6016,10418,5236,24279,25085,24438,15252,25535,30705,29601,27229,33193,24267,32093,44213,23789,53860,22577,51709,29295,95728,44295,15782,78763,35180,27868,39441,31813,41648,45839,84054,58768,74800,40186,35654,16642,24249,59325,107476,39728,27694,44346,81057,48158
"g360",41835,959,5258,9965,6652,10613,60974,1276,57514,9520,5041,5414,4082,10107,8032,2618,2994,6975,14146,5093,7204,18195,4849,10999,1723,13337,6238,5063,1754,2063,9577,1923,4427,5707,2678,7028,2557,19187,18832,1268,29040,40511,1467,48042,1982,14224,18585,104676,65059,35297,36749,60985,39652,7087,60128,32674,16220,20434,9605,24034,22415,5795,34435,25345,10768,10238,45577,25573,29335,25121,17701,28534,41332,19257,31956,33303,16992,6441,20300,22251
"g361",33091,15852,29701,88130,45422,40204,28305,19656,27971,59665,27963,42196,32599,24938,27962,32572,54575,49305,15094,44883,35941,23325,34815,17466,23477,48233,14966,25264,39774,26981,45342,22321,24779,24720,47549,15649,25129,54890,26571,21519,107392,54074,36879,73855,109258,55083,93981,56226,82781,75801,89940,150315,54657,53315,40914,82321,36204,65923,87978,70730,68802,36059,87714,46051,67222,79616,110336,76022,38521,54432,148887,39163,133918,48584,71936,94164,28926,66611,238272,49206
"g362",15941,10266,6329,12226,18289,15493,15981,13075,9083,12741,11923,15765,8552,12640,11772,14712,18305,11241,11668,15876,19490,10236,8990,19961,6353,18580,14443,6672,14353,6926,11732,14611,11133,12364,10306,15321,12601,14104,18668,13824,46844,69456,52731,43337,28641,29739,45015,81730,78375,58431,36556,27577,41187,33777,30497,39911,34240,45128,21591,47389,39008,36171,35418,27796,67668,42102,53134,24374,41107,69440,61379,45038,88825,86932,68117,44869,26341,18667,26700,43596
"g363",19296,8504,6986,9188,4836,21304,8520,6021,14951,9406,18444,19462,7849,7108,9718,8318,7468,13928,11417,13371,14711,15888,18394,8667,5342,13357,6748,6610,11403,7065,19562,5107,16898,5564,10879,6133,15794,12362,16049,9342,35245,37943,17307,9305,20353,15558,26395,18683,30047,8773,17543,23176,15069,8139,10196,12019,12755,20204,12682,9537,30454,12023,23886,21668,13391,15021,29982,22227,17333,12967,30143,21261,20268,42385,14689,9534,10084,10705,13473,21485
"g364",5376,5723,4471,4791,7463,2815,3025,3120,7843,3771,2982,5553,10077,3772,7548,4066,3658,11378,4626,8123,6508,5320,4685,3212,2266,6746,4177,5615,6030,4656,3982,8284,10233,3757,5833,2641,2430,7571,7014,7619,6620,3867,8672,6838,5654,8048,3875,10786,5570,5869,4997,9185,5707,8044,3311,4196,4341,6200,5882,8749,2958,9924,3774,5222,5676,4383,9330,5640,9915,3722,8777,4212,7734,7522,11003,3068,6092,6071,3726,11232
"g365",9078,5299,11464,16611,13079,16664,12689,6423,26331,31270,12160,17964,24693,14898,15992,3542,8491,25795,23768,13996,7982,9007,16402,30101,10587,17445,14837,5965,11351,6990,28287,9050,14204,27704,14308,7632,14558,17706,25658,5935,21608,33494,27577,41332,20315,19169,39685,73124,27568,26233,22303,40353,35918,21906,16869,44045,84682,27752,13672,44724,28098,65439,38205,52011,60291,37183,23533,60775,35327,16093,34234,23682,73362,57224,35714,9963,21525,62432,55168,26085
"g366",18361,10349,3547,7838,9409,9830,13341,10977,16743,16867,4001,14539,13566,5254,10338,7808,12281,8384,12861,5686,7960,8907,4527,17799,7566,10251,6147,4213,10707,4938,14539,9518,7005,9995,6238,11455,8588,11351,9305,9775,15999,23648,24317,46228,44559,16973,34358,32804,33596,24965,55725,23120,32044,18939,8881,36617,31978,16679,35552,35414,28204,32911,41446,28073,30978,42440,27224,22546,32317,35105,34562,39985,36832,37682,36255,12701,18498,18478,57048,20115
"g367",9001,3566,5684,6692,16662,7229,6134,6831,11508,9767,4889,4115,11793,3446,2821,5587,7197,6818,10878,3786,4724,2802,5453,6022,6606,4495,5234,4462,8275,12013,4540,2317,2544,10682,9052,8359,4266,11514,7330,5584,11592,10796,19087,15035,6762,13698,18417,7568,25096,6866,13652,12406,15197,8061,22693,11835,12166,11312,6093,9783,17338,11013,12922,20787,3618,13925,20425,20920,18601,8341,11730,13070,18645,8152,11275,5422,13353,9536,17925,7085
"g368",16533,10324,3490,16879,17408,12030,11237,9810,10211,12989,9603,10715,12531,18092,3884,10246,13604,3640,7642,9996,6299,11539,5238,17259,6904,8938,5686,12442,7833,16450,17114,9316,13506,11930,10059,7259,8265,6422,13507,9919,27493,33828,30778,10143,30445,9457,20074,27332,37605,23750,29115,17864,18226,8580,26964,35791,13157,27412,11698,23557,18224,20248,15684,14060,13671,23917,20010,30099,30730,12370,31203,16136,15343,35720,28223,13178,22326,14801,17768,10256
"g369",11492,10913,6080,6213,22091,9049,12712,5872,15616,16950,4112,7020,2988,8312,7338,6003,11143,6609,16413,1230,10581,4606,4432,6578,9302,8464,6798,7503,3468,8628,5538,11625,15745,9182,7812,2609,7743,2816,14955,4817,12048,41703,29393,11076,24673,37064,21163,36854,20956,17763,15772,33056,22799,38615,18283,26828,30464,36246,27476,62281,27444,74714,26543,40602,26675,12351,67303,53223,10826,9196,45739,18675,33307,74387,47552,25773,12041,21605,7428,7446
"g370",10598,24613,12139,23260,9136,17143,15377,29086,24299,24414,7688,7593,29668,12012,16742,4455,12729,14266,28053,27339,17923,9351,23333,6062,4700,26013,16781,13706,10444,31474,20172,33288,13656,11618,19490,8037,11993,32857,11487,34114,44837,63882,36998,34893,43566,13748,23490,33394,57663,24522,29025,46355,42767,18180,13791,37759,30727,91026,32203,52590,19346,50769,40866,22301,43953,29720,30205,33514,42604,28044,59763,24423,36474,48863,25856,30801,35211,36448,59012,31090
"g371",7617,10543,6194,10042,2686,7324,5941,5477,12366,7365,3712,13250,2999,5369,5379,11300,23328,8163,13064,6549,10524,6145,9547,3382,3183,9552,9072,1421,8685,12571,5706,4762,4650,6554,5248,3972,10666,7520,5646,4148,9716,12328,10086,6513,16800,5143,9635,20081,8222,8004,12053,19438,9128,13161,1896,15446,6040,16929,7494,25454,12375,9051,17061,4824,14342,25277,15385,9711,14242,11116,21040,12188,3330,4118,6067,8729,7497,10473,17145,20565
"g372",12841,4258,8188,12570,11592,11566,18841,8261,13581,7098,6987,10173,22613,11118,14274,13867,17076,8565,19062,7567,13907,22678,5347,7295,9280,13888,8716,5159,19577,6713,11759,12438,11250,7329,7223,7161,5964,6078,11661,7940,7882,19870,8560,8089,16854,14145,12830,6612,17918,8752,10578,16283,9287,11846,11396,10905,8763,16124,7664,15238,9405,25661,10475,11412,12569,13242,15372,29147,18101,12078,22726,14548,18467,14614,24338,7932,12851,16076,9479,12514
"g373",23323,20590,16569,32848,30145,29129,45876,18811,9171,27440,13235,43454,27152,25172,28749,22901,43668,40470,39763,9126,19510,30914,8371,25643,13039,21141,21298,21945,49554,33622,28949,32694,18339,22875,14909,27511,10801,17205,24856,20466,43444,74263,124118,69512,82951,135379,130526,51505,67896,90919,64479,66272,48464,48047,64020,93852,59649,63500,28424,100327,51023,33286,29316,94077,138554,36074,132881,146485,90500,40779,96762,36177,42452,40143,56821,47235,62023,158083,96146,72942
"g374",6572,3381,1146,4627,5780,8870,1221,1216,3995,3934,1555,7215,7127,2277,3593,4597,5779,2074,10745,5460,3507,1541,1115,8916,335,2894,2499,863,5267,933,1152,2221,4736,2965,2443,3997,2021,4192,2285,5639,15223,4828,10961,11544,7539,3120,5007,2730,10599,1336,7785,9886,6610,9136,4490,8470,2431,6987,4248,4093,16237,8758,3863,7710,8110,7413,3978,2818,8239,17244,10425,6025,3936,7889,3829,10587,3831,3770,13119,3511
"g375",19023,10622,12463,6938,7439,1803,11487,3856,8718,6100,2922,8149,23514,5436,3579,2614,13035,10220,3997,1197,2421,6235,6105,19641,6483,5434,8014,3156,2567,2037,6153,14597,11956,5933,12213,1483,5347,9616,12560,9094,9021,7126,9858,4932,16991,4734,16556,11699,15410,9971,21111,22025,10375,13185,1628,17190,1559,8891,17625,18302,10272,3707,22659,23120,4139,17841,13983,11545,12245,7606,16913,29605,19943,25472,21319,12830,4230,8107,17207,16607
"g376",12368,3215,6907,7085,5098,10281,11261,4694,12131,16812,4314,2548,7016,3835,8041,2693,8834,8474,6733,7059,8786,6148,6862,2301,4310,8833,7745,12752,7032,6863,16146,8538,4744,8519,3967,6197,8718,8034,15882,6849,7358,8331,11368,12798,11366,8790,11263,10165,5443,9414,12059,4419,22058,5027,8437,8688,11696,11013,10606,21757,14650,15030,4907,11557,16500,4645,14851,10766,7408,4973,8603,5711,10405,11139,16014,7510,11281,16484,7377,10919
"g377",7999,3704,4165,8174,8284,8937,5259,7170,7582,10908,5586,5211,10880,2104,11793,6506,5262,9756,14549,3978,8699,3393,3143,3807,3157,2983,2597,2958,2396,5305,8761,6359,6709,3221,2852,4485,3209,5368,3677,4522,37172,39066,36669,38072,21360,16762,39193,15772,26594,25511,14996,48424,12493,11868,27663,31017,22249,15696,27895,21936,6521,24013,31355,18740,17470,33335,30136,26572,24934,18615,19560,19745,7973,29716,42647,19694,21141,29036,19124,35059
"g378",12072,12451,6734,24854,21852,4359,18470,8575,18153,22215,16197,12690,17735,5474,21324,18247,14689,10524,5874,10153,23687,10706,5484,5522,7860,9827,8281,11650,29781,21072,10093,8704,2313,16619,4583,6860,16533,27624,9149,11242,20806,20762,44544,10627,16438,11815,15221,17803,35574,30858,28590,9466,15508,18504,6319,24979,37379,28633,12020,16736,22350,28575,24527,18172,11286,24375,32915,18130,24155,25264,15044,17001,16964,17078,20829,9384,4919,33616,26514,32603
"g379",17544,16027,24221,6641,40517,28009,35195,20241,45759,36250,12851,82734,72578,38809,39418,7984,50662,22735,21777,20804,58957,36316,12967,27508,2540,12269,21692,24075,39435,23043,18413,14447,32313,15982,26582,9398,24678,63532,9284,38742,18551,51119,121483,33172,14803,47172,59783,64690,73986,15856,64391,52045,32410,34260,31580,38234,48531,35999,23735,42318,34983,74472,48507,54512,48650,69002,105803,42200,57747,28011,86763,33224,78324,35199,39839,12534,30138,40105,44202,104970
"g380",20610,6838,8400,7028,1184,22604,2270,27542,342,2983,3240,11312,9561,6666,6515,2930,4203,4876,1657,6996,4757,65,1245,373,232,19865,517,144,3152,400,209,11727,10268,1359,1744,2130,2470,10503,10450,0,202,180,8461,96,635,3364,8701,29502,30538,6158,2584,6235,12226,764,19983,12255,4440,8427,2629,159993,45838,1157,5804,527,16531,106984,10,12614,34884,7705,876,17397,391,4972,48494,61779,3676,12560,131,25
"g381",13546,5313,9942,12491,8903,20765,3958,9780,28809,33503,27082,4086,30384,5832,5771,4624,15544,9277,19138,12693,43997,18593,9563,14032,22690,21178,20021,11613,1389,25488,21335,7933,12677,20106,15688,20930,3859,32401,7814,53522,117732,31000,56990,10654,22894,89825,35837,29263,43104,147148,32680,154101,69348,36533,107745,5274,19674,67862,22701,60488,22001,79504,10362,24614,35381,35115,133422,89259,71439,83374,186896,56208,46215,57753,28019,100725,59589,51342,46453,78884
"g382",12875,3055,6513,6374,9321,13029,7943,7035,4993,9708,7854,6169,6429,3874,5862,5790,7211,6314,6213,11118,14004,2578,3116,4805,4529,6191,5791,4920,11513,4109,3350,12604,9176,4572,6752,8337,9760,4632,12404,6532,35389,34345,16293,8931,22971,14211,16583,26850,46981,35159,13290,26579,30256,16357,20032,19988,49501,10454,10366,17154,32054,43625,23138,7766,28271,12400,31943,40454,18180,32089,24173,22754,45260,43820,20054,23743,15864,23284,11385,19339
"g383",23302,45516,46786,20267,105740,19195,55052,25998,31348,28535,41480,12838,31570,24185,110731,32373,49867,34769,104407,60508,137868,17297,23411,31796,19681,48046,59403,59065,16037,50308,29108,26499,29786,44249,24772,7028,24997,24193,140929,14104,212244,77553,46773,153015,76413,93186,139734,101690,110474,81629,222765,49280,17073,102554,51403,47998,47117,78791,132201,284573,183405,137938,21245,232644,236044,115559,82405,173038,95374,300525,204949,280775,153350,141321,32898,85758,97856,262877,52893,55847
"g384",3703,17666,3191,11744,7215,16561,26805,2588,8370,9524,6106,9567,3614,3476,2076,1958,9708,13247,25855,49971,8605,4224,4261,8419,4342,19887,1173,16140,4921,10652,1228,2278,2135,4090,1515,5713,20674,7829,1641,10357,5616,5195,4459,7494,15772,15982,25065,2050,17574,9109,722,8202,2207,7601,827,5349,16792,43447,8752,51730,19192,18856,35706,8079,4232,27012,9467,33614,19335,12585,9780,15458,15790,10142,1824,16100,3893,4730,12515,9820
"g385",7490,3233,3607,9415,6275,8451,4760,4303,6626,12465,7368,9025,6891,6520,6627,6165,5032,9029,11145,10001,10155,10149,2630,5528,3748,10685,6763,2222,6749,8275,7491,4362,3134,6301,3925,11686,11942,8091,10642,5885,33492,4662,32902,9788,16054,5747,6008,38140,8009,4359,24010,8026,31188,5544,22730,13837,28118,8935,6300,15407,31276,26513,8556,21433,11523,17598,16711,20847,13055,14742,9849,31901,13701,29327,23522,28060,9273,26466,8512,17873
"g386",53727,5393,51990,19262,67909,19501,91621,14737,28607,15549,45236,41783,6776,16817,42461,15116,20553,16319,31743,16606,9349,20180,54206,36785,7591,14806,14747,38903,47604,34314,31240,29414,11062,50035,19403,7585,8174,25715,16143,28811,34899,69224,23941,87279,59162,72360,36589,124896,50527,17824,29143,37385,40886,69438,117728,101378,91626,36463,52203,71451,67460,89668,50299,40902,169259,18994,87012,214328,21625,37136,29168,22342,72872,27761,20033,18261,44149,52800,52792,36658
"g387",11517,14769,24647,12977,14479,19412,26968,19270,26778,11234,15619,19548,24837,9692,11218,17827,21780,9806,12090,23982,11767,9743,11414,19258,4228,20871,18197,10908,14083,11232,13576,11799,15109,15431,10844,8013,12115,21998,27521,27684,21761,33210,37398,28560,30989,33709,39681,27480,42560,44861,33877,33330,28430,20129,23678,36908,17977,23549,22567,51504,46874,60416,21232,30786,23044,28137,42397,34871,26619,41131,47026,37929,32523,28129,28156,36864,25034,42803,44787,40423
"g388",34612,13562,30718,68317,52982,34468,17402,87753,61668,27861,82980,120634,157852,52912,65025,48192,54578,49654,51811,54448,101110,22450,56310,54305,35096,35928,99487,37682,64474,91196,57474,99222,79670,23832,34719,37027,47748,72600,56572,73372,54305,129923,142872,299145,55189,78001,154459,143719,110163,109163,64172,111863,51046,76969,53736,90065,129976,75833,54559,38771,157663,166461,58254,155061,216673,262601,163676,242251,228459,117625,130431,93247,66556,115506,49121,118620,59192,103350,163790,81619
"g389",95552,49412,36988,50659,71942,95917,62692,22090,42465,40279,21572,166136,56051,129095,70829,62103,34612,15660,59929,71812,25620,50886,63831,38468,76223,125012,24168,53756,68858,56573,69818,86835,41270,62601,60627,38442,65909,61869,68871,61284,49830,86676,105651,212015,52399,168853,137390,254800,340604,196259,158408,199368,150610,77601,160477,129643,412387,229092,123888,250079,215415,127949,225917,101395,296086,196705,175727,243050,108605,176721,306257,107977,240075,254990,115150,194274,30080,68221,243937,206815
"g390",15847,11266,2550,16441,21221,5614,34773,11741,18030,26741,12365,22582,24116,8237,11133,5126,22903,7419,13802,11369,28709,6259,17879,9843,15197,16971,18457,17970,38566,21470,14232,15042,20539,7664,9478,16779,14537,23329,30475,37439,26412,33992,19175,46874,24338,31718,30719,33221,53184,20408,20049,28713,39109,30349,5723,33394,47523,35550,17138,26053,13293,38261,27281,17740,19046,15537,25333,11994,66694,21662,63638,14716,36833,37755,33804,20474,21316,12300,26671,28844
"g391",17693,12817,16263,17862,24060,32504,28849,8725,31172,26491,23718,15567,35166,15505,11739,29860,32405,29696,29389,28625,38928,17629,10332,19336,17499,26383,20418,5957,25669,34772,26778,61251,16220,13630,16640,11825,7703,30770,10962,63004,41422,94259,23877,13607,23731,68863,41463,42762,161936,36528,51475,80277,71976,52526,43696,63560,82874,84102,47544,53752,36100,33224,41289,89765,46246,68188,86043,203212,91895,68244,51331,57076,49236,99360,48315,61284,95682,96306,115102,101654
"g392",8762,3658,2774,7167,6958,6268,13819,2571,5668,13158,9681,5770,7618,7679,5235,4177,9470,7336,7175,3073,8651,4503,6097,2347,5113,7865,3732,3278,5666,9564,4641,13432,2675,4907,3160,3240,6238,11834,4037,7861,12980,13041,18392,7367,7217,4568,7635,15406,14423,6365,11417,5487,9989,11654,11258,4496,12403,7894,6194,11236,3788,10115,5814,7767,16317,11007,13713,14218,5053,7625,18291,9936,7005,10712,8015,3478,5922,3855,6427,7385
"g393",2305,3323,1616,2756,14616,2069,8339,4955,6547,5479,4785,3866,8785,1357,11644,2273,4502,1138,7803,432,7689,18513,15138,6726,12546,1578,4074,2136,3519,3459,8038,8418,7621,3758,2565,5309,6063,3923,5584,3204,7413,10801,2468,19144,12562,6313,4636,3660,3996,2714,14090,2632,11418,16753,4470,17136,20703,953,18039,5852,12328,830,1506,11820,4121,4680,4208,27723,7417,5228,6920,6400,13950,12537,13002,13581,4259,9248,20420,8451
"g394",45972,10697,19515,16382,79072,13023,12191,11520,43806,23306,28278,40752,36476,16410,42633,20441,60159,25070,28552,19401,60029,47763,15745,43238,6394,44128,24116,9934,29965,16913,8304,44875,19323,20372,18479,23794,19793,20651,47371,22740,88957,39937,30966,67268,21569,35132,31661,108329,29672,56641,26849,46530,30044,11582,24884,15449,42619,30424,20811,38960,30262,60714,81183,38535,26367,33348,59760,16984,52122,30732,34973,67022,27686,46979,20341,41132,30453,64964,53320,54461
"g395",15691,8819,4892,12687,26859,6042,11116,7628,26610,12700,12319,14371,13951,16867,22287,11326,12169,22060,28596,7786,18829,9721,4893,14437,2864,11640,6308,8560,16400,14967,6478,19760,14213,19826,10128,5730,7048,22591,20057,14510,9415,18788,42113,22945,10022,16909,22057,13736,11612,10010,19398,12158,39902,15322,15040,18558,11946,103211,27915,48903,24355,14099,7220,31255,39519,38400,49883,32380,36703,18166,23644,24293,19609,29864,8585,26585,22982,27825,8480,20254
"g396",16734,6508,11548,13935,13716,25075,26319,10852,25062,14657,8008,18337,14333,6163,14050,5726,16454,19845,28392,10359,11890,7431,10937,6986,7852,14748,8026,6022,15715,17526,22605,24926,11031,22253,10281,13990,8677,18251,11703,8930,19897,18591,12513,13579,14605,14668,13225,26208,16658,18703,13251,23647,33013,14554,7845,11928,13092,13397,13833,15834,13932,26579,15078,12243,36295,7677,30285,9775,17701,18737,33916,13521,13139,17822,14144,15645,20778,17219,17355,13467
"g397",4195,5350,13476,6270,16193,13085,23488,12228,12522,5576,11441,14300,15040,5037,2992,5700,11367,5057,23517,2780,2944,7710,7877,3860,4687,6504,2586,8639,7640,5881,2338,7878,15232,15065,6339,3515,6723,10487,10139,8172,14193,22259,7304,14489,14734,5531,12704,14305,20713,11383,9465,10666,23724,11604,2443,13025,14090,6753,7912,7511,28919,10558,8632,5768,7682,7527,34966,6355,10074,11688,7805,25724,15188,15761,18685,3941,21071,3015,17977,12267
"g398",13249,6473,4756,6237,8987,4926,2663,4919,11983,4427,1672,7199,8514,4309,7602,5874,6691,5466,6345,3154,10908,3898,7125,7592,8295,11971,4750,4317,2072,5462,3036,6310,4027,3140,11488,4475,3882,5905,5014,3139,18889,8413,7231,11227,4470,3452,8965,13207,13797,4852,5666,12221,8244,10574,2585,6345,10137,6277,3370,12748,7182,15436,5247,1907,7483,9707,15304,5644,9157,12169,7351,17735,3349,13746,8547,5534,4886,10191,13591,10308
"g399",46218,12848,22138,36895,31088,39241,46587,14687,41595,34110,25099,22213,17185,10336,20471,14200,30206,24841,52961,31623,51554,12990,13369,24073,19939,22197,18077,18571,15432,37332,21670,34136,4449,16002,18172,11799,27300,25510,31307,33820,77331,76804,53721,103424,91009,75094,94741,155226,85156,107794,101260,184890,90346,57212,56183,79769,73247,93952,67719,54072,113427,110524,36786,64132,114640,86894,71189,173302,94903,58334,102181,45996,138036,84030,162440,123681,67815,52099,82409,114865
