"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20","sample21","sample22","sample23","sample24","sample25","sample26","sample27","sample28","sample29","sample30","sample31","sample32","sample33","sample34","sample35","sample36","sample37","sample38","sample39","sample40","sample41","sample42","sample43","sample44","sample45","sample46","sample47","sample48","sample49","sample50","sample51","sample52","sample53","sample54","sample55","sample56","sample57","sample58","sample59","sample60","sample61","sample62","sample63","sample64","sample65","sample66","sample67","sample68","sample69","sample70","sample71","sample72","sample73","sample74","sample75","sample76","sample77","sample78","sample79","sample80"
"g235",16472,19116,9053,11199,19103,14025,17249,21858,20778,16127,27901,14246,10686,43161,27021,38395,47289,19557,13187,16886,15060,14462,28854,10473,13990,12860,41660,41836,40709,35277,34450,21541,27771,11794,6773,28543,31905,13372,5998,17779,6593,6308,6584,1982,7189,3098,3308,10981,8762,3668,15903,6814,12364,8609,17162,7741,978,6298,10016,1552,7765,1828,6377,14663,7506,11750,6571,4559,10251,8141,8820,9577,5118,13680,3324,6070,3875,13138,4854,4154
"g236",61001,31711,56539,90294,32113,71706,29001,93554,61998,17669,41116,69209,44971,126833,42865,84320,53011,97179,47405,33398,28814,93313,41527,45468,39965,23106,22467,86207,30536,17293,33001,40849,27354,28258,38936,14843,20757,49529,49252,39245,12695,22884,23632,14976,14728,23445,28110,32092,18742,23554,15158,9134,23355,24770,10872,11412,26696,33814,30763,11401,17424,25491,20582,8020,14024,15989,17275,6551,18543,15362,14312,14941,27304,12158,33422,15955,18799,18418,8817,9252
"g237",35906,59215,46762,52557,21443,52362,65462,45568,24466,25548,35405,53930,49193,53752,29205,63853,50852,57187,20857,38289,39668,30942,55817,28460,30493,26386,47273,38727,58409,34073,57458,28084,66289,36684,53445,36546,63291,35241,22093,21176,11203,10922,17242,22181,23641,16011,20277,26707,26295,14245,32646,15485,24096,15366,13504,15737,25007,20271,15633,20409,11381,28309,17051,30072,11478,13879,13030,14509,25288,27715,16686,22697,22767,35613,16970,9852,17867,30113,12171,22615
"g238",107964,240908,261575,334407,93289,131100,468050,196890,159429,219863,131453,155236,148366,112568,240566,261982,317763,358742,108962,114104,121209,207152,256203,187069,263558,170856,313649,258657,121939,186950,218933,123332,181233,250063,191638,148052,165320,438966,216034,151350,93428,138913,53611,51552,74543,101888,57126,102304,47605,143061,68733,205935,79187,123876,135422,164797,113125,58167,44319,42223,75544,47277,207409,150998,131648,87177,127715,44194,131340,75086,32937,72525,49645,70537,82970,86658,43101,124477,107321,68199
"g239",103245,265530,121019,237758,205454,69422,167659,83543,230376,175104,163992,111475,125097,59982,131520,203218,186901,48817,179293,168065,112187,195434,451958,73119,229244,131989,142719,168752,48727,151075,162902,62183,421098,171939,75090,91706,48968,249642,70767,125257,65114,27902,109668,132733,47315,60139,44508,119493,45151,62081,57361,45711,119069,60812,74264,93866,124333,119308,142399,72597,58056,56686,66080,111665,99763,96605,59059,35170,80322,58883,15661,159505,71167,66830,90615,79122,38259,57835,54856,64921
"g240",23045,46777,18052,38462,16245,24128,33477,60154,28460,22426,24062,25584,35855,52266,41105,36594,21429,32742,25274,24119,13157,75186,59255,45530,9306,12281,17848,31880,16339,10585,31321,21002,74527,34118,27964,17999,16593,46543,6141,32319,7016,8186,27047,12241,12445,8069,7505,33350,7132,8107,16469,5209,21401,8599,12691,12280,7870,6311,22544,6182,3684,5258,8261,13463,7672,21954,19925,11189,14033,8527,7249,19070,6351,11073,40053,7534,5264,16465,18652,32786
"g241",35782,42279,21481,54999,32492,36492,63889,38817,37015,34632,29741,28741,41553,58108,32707,43781,64172,40588,23018,51209,33587,47610,39026,21986,32988,24476,47265,59175,33712,26641,39457,21990,46836,37379,56243,38558,33708,21353,25914,35655,9558,17629,14510,27423,14133,21747,15950,15246,10613,7667,25231,11580,19364,19445,11077,23598,9336,16384,17059,13473,17078,14432,23919,14880,12311,25310,12233,16046,20693,20647,10350,14731,14227,18118,15005,16409,9002,21088,14113,19796
"g242",92243,141579,71682,111141,89584,44243,74678,31005,62987,63785,55883,36353,65249,93170,39364,47490,147907,45004,69279,81866,56091,47810,113003,84437,139740,45168,42954,74162,66756,48001,90950,42901,115478,117800,58283,60073,96797,100192,41524,43078,8463,6323,16271,13886,18472,15833,17181,15436,11759,13718,13237,7953,19058,25777,10276,22038,8132,23543,13092,18609,25144,7094,28984,23026,16636,20807,12536,18573,15989,11705,15905,20432,15568,14870,6398,14857,15230,16306,11187,26972
"g243",42375,54505,20253,34913,21461,38195,75953,40086,28726,37357,35753,24905,32042,44882,16343,52313,54070,59982,36797,45719,40108,25418,27756,30003,42611,47331,29148,63134,25292,45148,59340,48082,58837,59769,51936,39493,56239,29805,15458,35192,5186,6877,18351,12306,5934,8829,7795,20207,9980,10269,23250,10282,20783,14484,10842,4942,9322,12195,14198,5277,12708,9333,8073,9659,14440,9514,9327,5049,10801,8263,4508,14206,13183,11634,7888,5654,4832,7228,8147,23945
"g244",13400,37061,25455,37147,27534,16124,45199,43199,17852,35146,21121,5399,35072,30167,31914,6949,45025,31609,18218,5301,30517,20291,17850,25109,17858,4125,41865,32242,43332,21866,25631,47934,21021,38634,22761,36907,23091,23482,34269,13769,16361,9218,6929,24294,18865,6628,4313,17489,8266,14225,4922,11422,17148,14294,3245,16322,16072,7899,10740,7195,13198,11872,13763,12993,5705,12457,6958,8158,24976,7923,8565,13351,10622,12716,8981,13868,16128,11422,5214,6622
"g245",43935,32409,20698,26532,23543,36803,18884,20044,15064,26195,36382,17657,22645,36343,15971,20500,35656,32652,21840,12464,37847,24150,36474,14136,29968,7439,26430,26029,19268,21179,52838,12632,37358,20369,12889,22027,45790,13474,23318,13540,8262,13224,9214,17358,14236,11210,18569,12245,11169,4891,10984,12738,8774,10026,7297,13382,7460,22492,11610,7740,19610,8244,14593,11459,13323,16021,8584,10224,15218,13087,3544,13478,10645,17390,6653,11961,6329,8196,13051,13192
"g246",84487,11382,35348,38559,69867,34796,89130,39560,32885,56303,28568,53631,48877,48191,33441,42796,192928,62726,24203,49954,68035,16997,33818,60116,33490,31376,65323,37666,61951,107105,103977,88380,31370,62566,109396,100749,58257,67776,31934,17753,11078,13046,20460,5981,3398,18969,5656,22622,8873,13299,14758,11170,8135,10189,12337,16154,7627,20903,36625,6934,26994,5667,30562,2493,29615,18054,9476,10249,4222,11664,4415,17862,3239,7523,7376,7932,4080,27480,8892,10680
"g247",57455,41956,23383,30758,20493,41380,27776,43401,20129,22104,36562,20034,23185,48320,29654,38460,48239,80426,20682,36798,17315,29623,46843,48009,14250,26224,55465,24130,19899,16906,25363,11941,53525,23729,35617,18523,40029,24742,24208,9122,4384,21535,8774,10808,9800,5670,12845,33179,8007,6239,9563,8436,23764,10004,11834,14553,14939,10583,13006,7527,3507,8507,3717,39619,7196,9460,12735,7125,6658,7009,4063,25761,9870,15513,8019,8767,7009,12678,3798,25547
"g248",41815,16817,17744,38466,11447,8409,28826,14105,22747,9106,36490,17327,34229,13301,19396,33088,5883,9192,21169,38977,38511,40477,41972,4571,8660,13146,24769,33706,21437,22701,28673,22203,32221,16636,35361,8891,6665,3990,43065,24350,486,7946,16250,11597,4965,7718,10546,4403,4543,3583,11163,10378,10208,4911,1836,7831,6356,5314,7762,8991,15624,11039,11599,13179,8567,9243,8907,2740,27472,10447,3628,10569,8929,1372,3104,6134,4174,10204,8863,12612
"g249",48006,107543,14781,34154,101826,32665,19711,71233,35575,75357,44958,68932,36258,36341,21115,56105,56685,116290,37712,42138,58049,49627,33834,44496,6877,22498,37309,63897,22452,46339,78693,38858,38650,34407,56114,109027,93060,28027,23083,57012,12555,9040,34954,8897,14687,23339,44844,16463,16157,17341,21974,23070,30014,13009,3400,13424,16615,31580,32510,10065,27619,22190,7443,11089,14836,8130,24065,24005,23730,17787,9454,13986,15268,33188,10866,13157,9680,23212,19902,9577
"g250",63148,122444,58424,42278,59871,64510,51202,117491,26696,69033,42512,55686,52856,99310,24467,61949,183553,78399,107631,95379,85836,76204,88103,52915,63175,33902,94063,55797,81872,45502,69333,32717,66111,68355,69246,73291,46913,39183,36152,57165,15957,20575,55374,44379,59214,26026,18903,60010,36764,29208,38235,39233,60330,29733,19628,35461,34636,33889,72110,9850,40277,22824,35609,34815,31121,25579,30182,23701,16714,20624,35599,38927,26796,23614,24999,29569,28012,20969,14242,82528
"g251",99608,63189,156867,154873,80917,68158,150206,67862,32337,84860,160206,121696,109033,107857,96436,71361,53290,195429,113438,88743,168723,99589,93319,66742,98186,60619,179973,66029,133733,70525,103613,69362,152153,172689,95393,57939,114236,114001,106526,83357,12169,11121,27786,6519,25690,23651,16519,16879,10443,13205,30281,17073,21928,31260,17266,32613,10229,51495,19162,19072,43079,7242,23811,25646,17518,18233,13443,5984,36822,25187,15180,32297,20817,21496,10865,17888,14977,32002,24506,19157
"g252",55661,106327,42708,79360,84532,43496,57721,54607,37045,70729,27475,58867,73530,50203,25089,51908,38746,73024,41590,60427,39359,112375,58857,34528,53594,46528,41184,56041,79637,48540,92168,46105,49022,73590,38637,36009,42365,51373,41951,65805,12436,9400,15655,26597,24083,19264,19303,37359,8764,12469,16835,8096,17281,27484,5431,15963,10789,9999,18884,3257,20710,14951,24561,10890,17454,20227,19114,20068,15291,24544,12630,20304,10862,19068,13391,13994,7082,16933,18489,19838
"g253",12955,9417,1642,6526,14417,11312,30485,62531,34269,25101,12997,22755,15189,16315,26111,64367,4000,48915,14507,18924,6751,11285,35407,17587,41244,16485,11960,32778,7023,7579,2214,8515,60496,38809,25696,8415,24475,15044,24863,40502,3141,10358,3485,15926,6720,5945,1683,7012,4840,11268,5534,7399,10439,18176,3019,4237,4199,9098,23366,7492,22240,9140,6564,9131,9024,11824,2661,2931,3527,9246,15964,13394,7735,32576,9076,1779,2707,9029,3056,2476
"g254",189704,268425,462562,528382,483539,444942,639977,426953,170027,204865,218214,375115,321467,748928,137588,787310,377979,825420,312204,233443,455426,512942,667170,80980,199127,422901,436294,193957,271394,172814,846234,107008,709023,342569,227292,314034,277776,199396,474894,401606,128374,110935,382532,127132,390108,118890,132190,417043,153776,173480,186157,204188,196769,165495,50489,215107,121724,216851,169651,76627,84237,69984,150482,301673,180150,116838,69601,97648,157322,190610,176902,92196,31546,104360,135100,141507,341104,60845,105956,98924
"g255",197404,174253,49695,72061,92663,150860,167712,182340,202051,74953,31645,172153,184813,81692,25448,284886,68534,329993,73756,186670,174717,165884,51131,19673,137002,194115,139708,213660,53929,87239,32407,26361,194559,55098,81639,28915,152929,40327,37585,53180,37000,78832,93514,13640,77162,34908,69160,75671,44485,6687,42687,91478,42945,132857,18829,129285,55988,41574,42422,28708,44242,16618,27892,37283,85851,60482,66215,49336,104531,77841,46766,32734,22066,115676,30934,45241,24363,133279,33728,60930
"g256",17571,11127,8676,39792,26725,9947,10951,27006,6823,7737,28177,2945,27381,5761,6667,46216,23031,23665,4686,20697,12157,10452,15366,10822,10441,2355,26697,17896,15116,8712,20337,7367,48629,33169,14219,21098,24118,18357,10651,6315,4123,9907,8798,3502,8409,6000,5601,9768,1107,5620,7626,4002,6952,4129,4618,11478,6678,9898,8035,1771,9296,3022,15796,11542,2811,10847,21353,3595,21572,4941,5845,5911,9587,10024,5599,6009,4835,13538,5077,6967
"g257",3850,827995,313516,677636,42905,930,183259,820908,89709,56924,1649,256557,25164,73682,17535,144,52795,429703,1157132,169875,85640,1898687,1072045,108513,1788571,154332,69864,10668,122189,680386,507528,1878073,522421,245821,43265,66086,603986,199332,178232,1752486,4294,425906,38,2015,49612,13054,613,22768,35308,11776,604825,60042,27415,447467,1465,264064,17077,243075,2074,287619,52017,424664,4550,32978,8907,374734,748,10757,715,119962,43109,4058,444,30533,108689,100380,249822,42867,504,298771
"g258",23218,493952,37099,48102,34484,41029,39880,189121,103227,73973,41960,98753,31498,136365,109702,65950,52592,241764,68136,133325,239890,133772,140566,32011,3883,59000,76864,65986,37633,96298,23254,43117,79866,47799,33790,150935,15570,197071,16402,238981,1580,74732,20972,1570,39280,61751,12605,17701,12055,9490,76403,41470,17574,51429,1613,4848,18403,37471,43517,1942,23197,63418,171815,115704,9731,142358,104247,6974,48983,49913,71779,25443,27871,129597,91772,16863,19762,6355,118477,34750
"g259",4911,25762,22461,63848,21755,128213,43841,29171,38718,13742,42404,22984,23304,53187,19299,133612,63709,23714,13282,60981,35957,102419,74548,75081,4006,20071,75760,57303,17639,30935,16139,70475,65555,26631,45077,50476,68510,23799,37902,12724,4552,4565,18920,27162,7460,30297,7476,33772,1998,10092,12438,4449,8842,1106,7366,19122,23773,27281,18933,6287,17819,17409,16902,15781,3610,22445,8587,5061,26722,9047,16161,40280,4391,28211,8137,16059,14066,5390,10147,25635
"g260",28840,13046,9566,9882,18189,14683,15822,93791,8859,40514,24374,33299,28923,56042,37290,18742,20301,18261,16193,12621,2752,43316,13937,16145,26233,24305,34200,73340,31246,13569,9434,9290,24406,17275,28698,12382,47083,5638,38396,11287,1980,2853,11296,17908,10114,9599,8615,19921,8841,5899,4899,7360,5847,3352,5088,7912,7142,3453,2271,8341,6797,3693,8661,1780,3216,1164,2567,6288,12343,4362,8076,12557,2397,2921,1181,9836,4339,8199,7420,12277
"g261",139174,194101,4987,43666,49106,98475,22076,91158,10425,18012,92434,71321,3772,112593,24080,15970,84835,155414,30383,69672,106816,74117,72598,109937,33367,60172,66753,72063,149808,39128,35889,159227,45734,60515,118201,92872,109447,31718,85863,62665,13140,30191,34278,99160,38714,74409,47565,99567,46969,20071,23347,62319,121855,73937,74134,19135,13658,86514,33586,11810,14390,47598,119981,35064,33414,79495,35366,13024,59609,15728,26682,11227,75577,48051,36016,31920,20179,37880,35999,27429
"g262",47560,44792,3060,18086,36658,51569,6796,2222,11606,70064,22977,54855,13490,98845,14298,21287,81392,22162,10202,6068,2216,64550,14094,109385,23612,15970,15942,55138,10276,51387,15428,5552,79625,30696,44324,20354,15736,20672,51474,12578,1149,1974,2704,12090,21832,8470,7075,11200,14392,15276,20972,4516,16255,20588,29405,7582,1160,15494,21235,12488,4812,5655,16791,6806,28633,18012,7997,2561,12351,28873,3338,6490,19155,15511,10613,19224,5850,25883,1910,18618
"g263",866068,917081,1528281,613464,389552,694718,575540,376404,385814,388493,327357,787890,496938,1423487,752730,599050,486084,1323907,741837,1319528,435629,1013682,295359,1123946,1181910,715175,566745,1271815,843864,284699,482310,353457,536053,986302,694763,952185,247623,790093,188323,571869,146259,299653,238221,347054,234210,205117,166742,229406,117393,221796,157579,113756,86461,96533,119304,456860,151974,137266,133739,135527,355685,409194,475639,162159,197409,147372,236078,169320,124725,119028,115265,185766,181953,110070,139226,154063,169680,221841,121515,510892
"g264",31471,54241,37845,12105,66998,38159,34872,54058,22770,21040,24149,22707,100274,40238,23843,30986,64586,37681,56634,30743,26010,21654,35693,31195,80732,41811,20993,98632,31121,41331,49824,20143,68343,47185,29018,45407,40351,49729,42382,36862,5969,7975,10506,15624,5312,22396,11267,23024,7091,9345,14389,4650,7540,7592,8633,4849,9714,13820,6330,4889,10784,8498,8031,26904,12957,11613,7617,16743,11716,9172,4538,26160,11223,29459,7581,5752,8913,6621,8681,17238
"g265",63309,55933,21532,31187,50711,48189,34255,35169,20517,31459,41155,35265,59502,62131,11157,61216,35557,47182,30002,34003,42486,54829,44693,49572,54215,43308,79767,36132,57608,37897,62309,41927,47402,45004,42544,20698,24542,37799,27873,23669,6998,13221,11038,11038,20057,7143,18363,12284,4701,12587,13120,7239,20647,12560,6149,8928,15856,15141,22177,4369,14410,8928,16375,32240,7653,9924,13976,9974,10198,9227,14493,26196,14718,29377,12610,9405,9886,15479,6973,20986
"g266",62048,24673,24099,33560,46829,31934,32537,41115,38196,23495,31243,18588,30541,30868,50340,24516,21238,26190,26941,21323,27399,34858,32151,31102,32023,22482,15100,23456,40515,13863,27426,14442,35590,51387,34159,18200,17392,25160,15024,16008,16532,10561,11884,7876,20511,14884,6129,18087,10342,5321,8880,10149,12733,6838,6628,17862,10173,13155,16573,7950,16114,14017,20563,23625,6457,15915,15875,3807,16947,10030,4291,9987,6792,9763,17042,10637,7778,8783,11380,6868
"g267",65483,29440,37383,43318,41335,37946,83563,44412,55148,59873,13035,28591,28745,67062,36014,16824,12047,41808,21382,12280,6582,6990,21484,23321,27582,9353,17344,40261,14034,23071,67775,8574,45856,20062,35821,9820,24612,19900,28529,41237,10825,11152,26488,3360,18849,23655,13434,9520,14210,16157,30553,10412,15834,27366,7547,36997,15661,44980,15488,15280,12984,18930,28241,33027,9601,29542,10019,11323,35670,10213,22039,36382,12200,9889,13110,22747,17049,36246,9683,22739
"g268",180408,143961,78004,228927,68669,101413,169478,332060,76147,163635,118145,95355,76136,325990,52490,248299,102818,199104,47777,90470,22005,70851,102593,171590,248907,120149,62500,57385,55044,105004,96340,271217,144491,154640,109514,75062,91345,29916,145624,164089,6221,27571,21221,26690,24768,25175,28608,41496,21275,12003,61503,19697,56143,49458,31124,40606,69831,31734,83131,17507,8758,23227,25786,15475,94410,54260,56820,46060,55681,17752,37957,102706,38567,22605,23034,48275,7142,40765,47986,82139
"g269",42944,2946,11479,52402,23267,13891,6965,116918,42110,1145,8112,3697,7927,29782,23839,6766,63371,16730,17000,9680,19249,24030,131589,524,1791,298,24349,41381,120366,78945,13884,15611,45958,11193,6523,23311,9697,11042,10254,46442,2108,7768,7966,2065,1914,960,3348,5916,17894,1213,10263,9114,4586,34734,18429,1044,10566,2343,2281,28097,753,9835,541,1429,115,316,8499,286,7581,12350,349,2835,996,38906,894,1290,4857,8894,486,1891
"g270",6080,8288,14895,25088,40018,45413,21982,8023,14459,47536,10933,4479,25420,6,18342,9846,3040,20535,34757,39092,78453,4902,43700,7185,12980,25072,58,691,18557,38,50213,33663,41157,20025,7979,1507,6806,11666,1050,18602,538,1196,2180,32415,1252,9676,17036,16215,1828,24467,6414,1507,18498,1092,187,350,752,61,13234,9689,2560,31497,13573,8481,478,18984,1761,5465,498,7067,992,1366,3000,484,4077,5434,6895,6276,11412,16911
"g271",87030,25429,36057,26877,34013,29471,55934,58442,11917,35003,35506,22675,42376,37072,40122,31126,33681,39817,28303,43208,22283,59994,18623,19929,27928,26925,61949,56362,51872,32565,48036,23508,59076,99716,34670,22803,50787,34503,23211,14849,13241,11152,23469,17579,12851,16130,10104,29175,11835,9200,13622,7536,31234,19694,7228,34411,18259,26433,26280,8679,9168,13136,14826,11618,10078,7700,8392,9720,30838,22518,7225,11019,7806,15783,11827,13306,3433,15142,7129,33890
"g272",162822,63673,40124,264473,15283,93659,112742,243616,110107,7660,34317,69878,6870,143506,34107,130921,158016,44452,15679,51675,241043,134792,173451,120904,352562,81159,299234,19154,97461,84169,141217,44967,149049,93581,147299,66766,45248,4344,79165,61343,4009,75967,43105,12565,47543,125002,33396,14172,5920,31919,186452,29810,48341,47712,8644,15443,10086,34923,26697,2388,117959,81090,38421,27171,5862,5721,73776,50232,114385,31858,3307,125092,23876,152599,16446,11956,32626,63553,14323,23727
"g273",29573,46726,30174,52263,34038,41122,83601,37036,34629,66777,36955,32582,30523,22340,18060,17084,46695,33448,22017,44495,49431,50090,83704,17782,56135,15451,30040,35323,58242,13921,34888,6584,71469,48276,29742,29480,39995,19226,37335,19185,10976,7510,14833,18259,8652,22733,10770,33218,7422,16361,20629,7119,13010,12908,12704,13588,12802,17146,19547,7110,16540,8546,13031,19908,10897,13134,6142,10107,11754,5856,17626,16398,5682,8698,13949,14384,13879,11103,12594,20994
"g274",29238,34262,31218,73807,57325,39151,43993,59530,16667,51503,26413,19696,35755,25956,32570,27115,54890,26622,38286,49511,50395,23830,45754,14855,60904,27974,30900,64416,41242,20406,54886,34383,45074,20752,37658,60903,17561,15058,29738,21203,5689,4241,12815,9655,4676,11057,7721,7515,3738,4642,9058,3528,6416,6756,5827,18541,6308,7394,5128,5237,6949,6474,13466,10461,4559,8483,9440,3449,5267,6301,4180,4974,8949,11671,8443,6727,5740,3341,6629,19580
"g275",124430,121366,108878,51084,170592,155543,145695,50589,102678,101071,89776,83312,131844,129325,131546,109328,215654,240327,51911,127721,85488,72767,178805,130694,139151,135823,93325,126784,188342,94897,164384,151542,189151,140133,168985,82964,102795,71456,94537,40988,7141,26141,41273,30109,15879,43845,38884,44285,14917,9564,36996,19345,58122,31856,12630,31483,19885,24574,18900,20286,24690,16226,28648,54828,27932,17317,13890,39625,12941,16460,22038,33689,17016,29398,19514,40060,18784,31118,16039,19276
"g276",138373,412419,183935,253555,401865,293309,243915,179928,188373,149409,253453,261512,183580,534879,328574,190075,387408,238376,108121,268491,231590,140602,361456,208040,294751,213187,389530,410745,290494,153857,336520,151612,419915,522150,540475,201572,190952,234517,151061,217397,77866,135273,94535,78244,100876,149866,113379,119984,54059,81560,79884,89339,78571,69446,118723,108231,73190,98024,142197,57682,152478,80566,149641,78416,58556,121846,86762,69106,95786,104250,129149,64560,84632,57894,153872,104897,105578,73966,112757,120158
"g277",131513,210271,47943,88212,105898,123415,115180,78105,91716,84164,103152,115035,92569,184072,72304,112150,83460,162003,67637,80368,55628,46894,181473,99841,88804,73735,116544,147440,58860,154572,66602,55858,130524,98743,114123,78710,84237,177416,37411,46538,15611,37200,50478,29853,43615,43111,21320,54102,19902,33904,38532,38344,15793,31868,48467,37099,16497,22203,41031,19506,25850,22502,37412,13556,16869,45227,45484,27908,11683,46750,15110,20998,73202,40960,23266,22845,25501,57196,13814,35336
"g278",241890,121036,127597,85676,177411,96087,135067,175635,136077,109392,144743,102178,91922,194967,45921,126720,94824,187845,142282,146992,91694,87655,184644,102680,102783,120137,111810,191174,128992,80963,131035,63902,230638,164358,86694,149477,122927,49352,84374,101145,30812,59467,81713,45743,45167,33250,53651,48547,22933,20788,77971,29234,44786,47684,16850,72297,22032,34084,58941,24608,37649,28191,87405,29654,50109,49343,27033,84743,89593,59273,47175,64810,39047,35399,42444,38834,42588,57761,61265,49411
"g279",24411,46678,11946,68751,28892,18554,36554,38559,30739,31671,71743,29134,26014,32158,28290,56145,21913,41529,36564,31098,23805,68286,111329,32465,47238,22665,34137,29310,31459,31341,34348,29612,87481,48600,23513,28729,35277,9493,24402,28226,8000,9642,27369,19231,21290,22353,28598,23188,11844,25535,18720,26108,23034,13007,20204,11370,19148,16179,14137,26422,28167,6696,32360,27820,4065,18274,15659,11937,44454,23437,8901,10420,39368,25762,10194,7410,15113,20625,10531,41095
"g280",176716,101240,67053,69739,32645,114503,111032,57917,82885,31702,132343,80242,78306,80970,38743,53422,156989,89740,71748,85870,59823,145684,218516,63316,104082,71323,94734,130117,94211,99718,93375,42036,145206,89095,68348,103765,146708,74898,87849,96305,18124,22880,38186,23942,23735,24656,35942,27313,21698,15194,18858,26840,36409,25652,17547,46581,28202,29013,36704,19334,28246,21857,23917,32442,22556,35358,19870,30800,36695,31617,31046,18146,37847,45720,40992,30684,35393,23253,22684,48743
"g281",33175,23829,13353,33679,16530,37160,21662,44958,14316,20536,18173,43989,21078,32838,6239,9061,26065,108816,24111,39940,10587,21292,37579,22944,85563,18993,30026,57973,38222,47657,40842,39106,21923,21538,20820,49050,26336,12762,40745,18564,7503,5973,15676,22289,11412,14837,8067,23578,31845,14592,16307,10000,6205,16906,10668,17324,8292,19243,13051,23071,6638,7779,29102,10778,11359,11878,8940,23956,15452,19004,11508,18788,13559,13011,16645,6602,19292,10990,17179,17027
"g282",49600,52197,21459,54732,94222,20387,103720,44238,40547,35803,86241,46928,38347,68684,33492,52870,39286,41886,61713,33456,12483,43580,30739,33304,47664,31175,53239,51083,38675,26617,101848,40073,51668,40454,31508,39702,23165,7598,19079,57909,14182,34178,19674,14246,55804,39515,36463,28954,7960,22412,29079,17645,20683,25633,7073,21162,14787,26386,25519,28729,27953,13372,47551,33580,24749,14920,45251,19732,35644,20162,11963,32790,12943,19928,36232,25167,19042,50832,14945,44572
"g283",68301,59932,50482,51596,68912,109284,79653,61181,43044,73582,46013,50129,146012,41773,55388,136462,20287,47637,65278,114939,59747,62149,45242,72436,66188,22587,63941,66153,26007,185482,83348,73735,65962,28282,49710,70252,24989,40543,56635,104235,10782,5649,18642,20414,15896,22464,14596,15218,30746,7732,11020,12237,9483,11353,6459,19068,18399,21660,5113,12228,16802,14477,19817,7992,12742,15092,25641,8016,24116,13074,11384,14540,8720,22410,8987,13749,5982,8003,11483,14693
"g284",50514,46324,59538,54201,59064,17170,45204,76458,42265,86061,47121,46744,70896,102109,46115,102573,64576,45204,29451,63137,71256,68154,60812,36593,53179,60220,144042,54372,66946,114700,104515,45027,91286,53501,91726,130044,89339,29079,67830,48687,10254,13690,9145,13235,9401,11531,5338,15036,3456,9832,23909,7165,26640,3582,9244,19984,9114,16811,18987,4575,4972,9737,14232,32968,12262,8679,13763,20992,10456,9203,13934,14170,12154,39995,3696,13449,6344,16691,3666,9577
"g285",218675,232597,70988,128352,155930,78173,67906,68612,59334,72503,77260,11264,24875,44447,47638,53842,146174,46132,59737,26246,3363,60467,226486,65012,29236,64435,54677,61748,63214,58148,112796,118513,103899,29618,37490,163586,8115,24178,48782,52495,2383,23748,16295,13502,52183,17407,83769,4090,11326,18367,54748,4259,27005,43391,17931,21798,61683,15012,9650,30266,23704,1483,5350,17477,46835,17900,8133,16830,27122,12296,4017,19366,41224,44500,9580,22594,19494,50204,29458,15067
"g286",42418,30849,26949,46841,40707,21661,40399,12929,37538,15151,19605,13025,34171,26035,34563,19303,39031,18562,27612,11906,30290,16400,55667,26440,49714,17128,22657,23032,44532,47537,17878,18231,43690,45337,20738,29486,10303,26546,11893,18099,10881,13718,16918,20154,7094,22604,14261,17092,20165,7530,30420,11490,18628,15979,5003,6290,22953,14780,9538,10040,7697,13656,15645,17229,5522,25964,15734,13228,22137,13345,7281,6106,7998,14501,13255,6100,2362,9783,7429,10857
"g287",44367,49376,35545,50155,31985,14942,77784,3478,73351,34624,37495,16438,32153,49059,24984,68536,39473,15498,40566,68562,29865,35762,23073,63111,31795,38026,35002,58299,26874,25903,78483,26622,54702,22957,68124,60479,38685,21971,6715,27218,11286,17907,33794,19200,21294,9127,13142,22516,9435,14965,7024,7940,21773,16473,16401,11031,20476,5882,20720,21859,25962,4120,31140,28389,22444,11458,10584,17540,7619,22165,13457,18129,7257,12578,14487,15216,16935,12066,17409,4548
"g288",71676,46470,59306,73828,27005,51339,71194,42390,19160,27443,37617,18306,54124,98167,10807,19487,55252,31696,34751,65142,73808,80631,93684,49507,34245,12995,29041,85256,52027,33337,49075,49472,31024,39961,41571,33185,54026,20639,32728,19809,8272,22449,11716,4512,25209,24878,9231,13977,5161,16328,16059,12635,21343,10039,14600,14085,15257,7668,8124,4150,9261,3564,38890,8096,20303,37137,18681,28065,9240,12468,15417,22548,4993,15558,48365,4338,18660,18944,3932,8292
"g289",76151,131581,38161,69140,115147,92901,90058,130952,72533,68173,59086,71854,79125,135930,57093,143203,53531,106615,108628,134106,69045,76509,150100,61265,110309,52381,133472,71517,58629,76210,106033,75467,154273,90038,97236,136676,91314,55753,73575,76438,37430,24394,45286,41658,30993,36191,26137,46317,22279,26292,34430,26906,16577,18490,22993,32204,26193,34917,41211,30689,31783,47058,43051,47121,32750,61151,47581,10461,48319,23878,9035,50038,22670,26211,34174,18091,21540,29082,28386,52492
"g290",39506,42868,35851,21433,14132,25067,50554,46980,11341,36787,25502,31796,43172,37355,9605,19290,38388,46110,12268,20632,17341,31104,30448,19275,22514,14752,16529,64160,49455,22952,66639,15751,17565,48375,30044,37747,38143,25643,21853,34794,6566,6537,14531,9819,6384,5395,7424,14734,7355,7819,11038,6874,8167,7072,4164,6517,5464,10642,13498,3076,9441,4401,9003,9767,6117,7447,4300,12666,6525,10353,7137,7375,4395,7740,5191,5396,3932,5281,4361,5787
