"","sample78","sample45","sample37","sample105","sample103","sample84","sample48","sample7","sample14","sample47","sample99","sample77","sample75","sample36","sample91","sample3","sample56","sample33","sample58","sample89","sample31","sample85","sample5","sample104","sample70","sample42","sample52","sample86","sample95","sample16","sample81","sample24","sample65","sample41","sample21","sample83","sample62","sample67","sample23","sample44","sample188","sample155","sample147","sample215","sample213","sample194","sample158","sample117","sample124","sample157","sample209","sample187","sample185","sample146","sample201","sample113","sample166","sample143","sample168","sample199","sample141","sample195","sample115","sample214","sample180","sample152","sample162","sample196","sample205","sample126","sample191","sample134","sample175","sample151","sample131","sample193","sample172","sample177","sample133","sample154"
"NOP2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,2,3,4,4,4,3,4,4,2,4,2,0,2,3,2,6,2,2,2,4,6,3,3,2,4,2,2,1,4,3,1,2,2,2,2,3,3
"APOBEC3G",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,4,1,2,2,2,2,4,2,4,1,4,2,2,2,2,2,4,2,2,2,2,5,5,2,0,2,1,2,1,2,2,2,2,2,2,1,2,3
"HNRNPA3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5,4,2,3,3,4,3,3,2,4,2,3,2,2,2,5,2,4,2,1,2,2,3,4,3,2,4,2,2,2,4,3,2,2,3,5,2,6,3
"MUC3A",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,4,2,4,4,4,4,2,5,4,3,3,1,2,2,3,3,2,2,2,3,4,3,5,3,2,4,2,2,2,6,3,2,2,2,2,2,6,4
"HSF2BP",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,2,3,3,5,5,4,4,4,2,4,2,3,2,3,2,2,2,2,2,4,3,4,2,2,4,2,2,2,4,4,1,2,4,4,1,2,3
"RABIF",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,4,4,6,6,6,3,6,6,4,2,3,5,6,6,3,4,3,2,2,2,4,6,5,2,2,4,3,3,3,6,5,2,6,4,6,2,2,6
"C2orf73",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,4,2,3,3,5,5,4,3,4,2,3,2,2,2,2,2,3,2,2,2,3,2,5,2,2,4,2,2,2,4,3,4,2,2,4,2,3,3
"HSPA8P15",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,1,2,3,6,3,5,2,4,2,4,2,6,2,2,2,2,2,2,2,3,3,2,2,1,4,1,2,2,4,3,2,1,3,4,1,2,3
"HSPD1P4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,2,2,3,4,4,4,4,4,4,4,4,2,2,2,5,2,4,2,2,2,4,2,3,2,2,4,2,2,3,4,3,1,2,2,5,2,3,3
"SPAG7",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,1,3,3,3,3,2,2,4,1,4,2,1,1,2,2,2,3,2,1,3,2,3,2,1,4,1,1,2,4,3,1,2,2,2,1,2,2
"PPARG",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,3,2,2,3,2,4,6,4,4,2,4,2,2,2,2,2,2,2,2,2,4,2,3,3,2,4,2,2,2,6,3,1,2,2,3,0,2,4
"ARL4A",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,2,4,4,6,3,5,4,4,3,3,1,3,2,5,3,1,2,2,3,4,2,5,3,2,4,2,2,2,6,3,2,2,3,4,2,4,4
"TOM1L2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,1,3,3,2,6,2,2,4,1,4,2,1,1,4,2,2,1,2,3,3,2,3,4,1,4,1,1,3,4,3,3,2,0,2,1,4,1
"ZDHHC15",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,4,4,4,3,3,2,4,2,4,1,1,2,2,3,4,2,2,2,4,3,4,2,2,4,2,1,2,4,4,2,2,3,3,2,4,2
"AC126177.5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,2,2,3,4,3,4,3,4,4,0,4,2,2,2,6,2,2,2,2,2,5,2,3,3,2,4,2,2,3,4,3,1,2,2,3,2,3,4
"TMEM30BP1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,1,2,4,4,4,3,3,2,2,2,4,2,1,2,2,4,3,2,2,2,6,2,4,2,2,4,2,1,2,4,4,1,2,3,2,2,4,2
"NCF2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,4,4,4,6,6,6,6,6,6,4,2,3,5,4,6,5,4,3,2,2,2,4,5,5,4,2,4,4,3,2,6,5,6,6,4,6,2,5,4
"ZNF274",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,4,6,6,4,4,3,3,2,4,2,1,2,3,2,2,2,2,2,6,2,5,4,3,5,3,2,2,6,4,2,2,2,2,2,3,4
"TOP3A",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,1,3,3,2,6,2,2,4,1,4,3,1,1,4,2,2,1,2,3,3,2,3,2,1,4,1,1,2,4,3,3,2,2,2,1,2,1
"RASA1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,2,4,4,4,2,3,2,4,2,4,2,2,2,4,2,2,2,2,2,3,2,4,2,2,4,2,2,2,6,4,1,2,2,6,2,2,3
"AL445250.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5,4,1,3,4,6,6,4,2,4,2,4,2,2,2,4,2,4,2,2,2,3,5,4,6,2,4,1,2,2,4,3,3,2,3,4,2,3,3
"LTV1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,1,2,3,6,3,2,2,4,2,4,2,3,2,0,2,3,2,2,2,3,2,2,3,1,4,1,2,2,4,3,2,1,3,4,1,2,3
"TOB2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,4,1,2,2,2,2,4,2,2,1,4,4,2,2,2,1,4,2,2,2,2,5,4,2,1,2,1,2,1,2,2,2,2,2,2,1,2,3
"SLC25A36",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,5,2,3,3,4,4,5,4,4,2,4,2,2,0,4,2,3,2,2,2,4,3,3,5,2,4,2,3,2,6,3,2,2,2,4,2,3,3
"GIMAP8",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,2,2,2,4,3,6,2,4,6,3,3,1,2,2,3,3,2,2,2,3,3,3,5,2,0,4,2,2,2,6,3,2,2,2,2,2,3,4
"RBM24",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,3,1,3,4,6,6,5,2,4,2,4,2,2,2,4,2,1,2,2,2,3,2,4,5,2,4,2,2,3,4,3,2,2,3,3,2,4,3
"NSD2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,2,2,3,6,3,3,2,4,2,4,2,2,2,3,2,2,2,2,2,4,2,4,2,2,4,2,2,2,4,3,1,0,2,5,2,2,3
"AC022497.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,5,2,3,3,4,4,5,6,4,2,4,2,2,2,4,2,1,2,2,2,4,3,3,5,2,4,2,3,2,4,3,2,2,2,2,2,3,3
"MYL6",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,2,2,3,4,4,4,4,5,4,2,4,0,2,2,5,2,4,2,2,2,4,2,3,2,2,4,2,2,3,4,3,1,2,2,5,2,2,5
"PIH1D1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,2,4,2,4,3,4,3,3,2,4,2,1,2,4,2,3,2,2,2,2,2,4,3,3,6,2,2,2,6,4,3,2,2,4,2,3,4
"AC021491.4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,3,2,3,3,6,5,2,3,4,2,4,2,3,2,4,2,3,3,2,1,5,2,2,3,4,4,4,4,2,4,3,1,2,1,2,2,3,6
"AL590666.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,4,6,4,6,6,6,6,5,6,4,2,3,5,2,6,5,4,4,2,2,2,4,6,5,6,4,4,4,3,2,6,5,4,6,4,5,2,5,4
"AC004687.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,2,2,3,3,6,5,5,3,4,2,4,2,3,2,4,2,3,3,2,1,5,4,4,3,4,4,4,4,2,4,3,1,2,2,3,2,3,6
"AC007695.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,2,0,3,4,3,4,3,4,4,2,4,2,2,2,6,2,2,2,2,2,5,2,3,3,2,4,2,2,3,4,3,1,2,2,3,2,3,4
"GET1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,2,3,3,4,6,4,4,4,2,4,2,3,2,5,2,2,2,2,2,4,6,4,2,2,4,2,2,4,4,4,1,2,4,4,2,2,3
"PATZ1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,1,2,2,4,2,4,2,2,1,4,2,1,2,4,2,6,2,2,2,1,3,4,2,1,2,1,2,1,2,2,2,2,2,2,1,2,3
"TNK2-AS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,6,2,3,2,4,2,5,4,4,2,4,2,4,2,6,2,5,2,2,1,4,1,3,4,2,4,2,3,3,6,3,2,2,2,4,2,3,2
"AP000695.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,5,2,3,3,3,5,4,2,4,2,4,2,3,2,3,2,2,2,2,2,4,6,4,2,2,4,2,2,2,4,4,1,2,4,4,2,2,3
"AL121672.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,4,1,2,2,2,2,4,2,2,1,4,2,2,2,4,2,4,2,2,2,2,4,4,2,1,2,1,2,1,2,2,2,2,1,2,1,2,3
"AL606834.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,2,2,4,4,3,4,2,4,3,4,2,2,2,3,2,3,2,2,2,5,4,4,2,2,4,2,2,2,6,3,1,2,2,3,2,4,3
"SYDE1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,4,2,4,2,6,5,3,3,3,2,4,2,2,2,2,2,4,2,2,2,6,3,3,2,2,2,2,2,2,6,4,1,3,2,4,2,3,4
"PPP2R2A",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,1,4,2,4,4,2,2,2,2,1,1,3,3,0,1,2,1,6,1,2,2,2,4,2,2,2,6,3,1,2,1,1,2,2,3
"PTMAP4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,6,2,3,4,4,5,3,4,4,2,4,2,0,2,3,2,6,2,2,2,4,4,3,2,2,4,2,2,1,4,3,1,2,2,6,2,3,3
"PCDHAC1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,2,4,4,4,2,3,2,4,2,4,2,2,2,4,2,2,2,2,2,3,2,4,2,2,4,2,2,2,6,4,1,2,3,3,2,2,3
"ASCL2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,2,2,4,3,2,2,3,4,4,2,5,2,2,2,6,2,2,2,2,2,4,2,2,4,2,4,1,1,2,4,3,1,2,2,2,2,2,3
"ANKRD55",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,2,2,4,6,2,3,2,4,2,4,2,2,2,4,2,2,1,2,2,3,2,4,1,3,4,2,3,4,6,4,1,2,2,4,2,2,3
"NAE1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,4,1,3,2,4,2,2,2,2,1,2,1,1,1,4,1,4,1,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,3
"AK5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,3,2,3,6,2,4,2,2,3,2,1,1,3,2,3,2,2,2,2,4,2,3,2,4,2,2,2,4,3,2,2,3,3,2,3,2
"CDH19",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,3,2,3,3,2,3,2,2,4,2,2,2,2,3,1,2,2,2,2,2,2,1,2,4,2,2,1,4,5,1,2,2,5,2,2,4
"DNAH9",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,1,3,3,2,4,2,2,4,1,4,2,1,1,2,2,2,1,0,1,3,2,3,2,1,4,1,1,2,4,3,1,2,2,2,0,2,1
"GTF3C1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,4,3,3,2,4,3,4,6,6,4,6,3,3,2,4,5,2,5,2,2,4,2,4,3,1,6,4,2,2,6,2,2,2,3,4,0,2,3
"LINC02731",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,3,3,2,3,4,2,2,2,2,1,3,2,2,3,2,2,2,2,5,2,3,2,2,1,1,1,4,3,2,2,3,2,2,4,2
"LPCAT3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,2,3,4,4,4,3,4,4,2,4,2,2,2,3,2,6,2,2,2,6,4,3,3,2,4,2,2,1,4,1,1,2,2,2,2,3,3
"FXYD1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,6,2,4,6,4,6,4,3,3,2,4,2,1,2,4,2,3,2,2,2,5,2,4,4,3,4,2,2,2,6,4,2,2,2,4,2,3,4
"AL161668.4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,2,2,4,4,3,4,2,2,3,4,2,2,2,5,2,2,2,2,2,5,4,3,2,2,4,2,2,2,6,3,1,0,2,3,2,2,5
"LGALS12",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,4,2,4,3,4,4,3,4,4,2,6,2,1,3,3,2,3,2,2,2,2,5,2,3,0,4,1,2,2,4,3,2,2,2,4,2,2,2
"PMPCA",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5,4,2,3,3,4,6,5,5,4,2,3,2,2,2,3,2,2,2,2,1,4,2,2,2,2,4,1,2,3,5,5,1,2,2,3,2,4,3
"BHLHE41",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,6,0,3,4,4,4,6,4,4,2,4,2,2,2,3,2,6,2,2,2,4,4,3,2,2,4,2,2,1,4,3,1,2,3,3,2,3,3
"AC131212.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,1,2,3,4,4,3,3,4,4,2,4,2,0,2,6,2,2,2,2,0,4,2,3,4,2,4,2,2,3,4,3,1,2,2,3,2,2,4
"BCO2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,3,2,2,3,4,2,2,2,2,1,1,2,2,3,2,2,2,2,3,2,3,2,2,1,1,1,4,3,2,2,3,2,2,3,2
"RTN4RL1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,1,3,3,2,3,2,2,4,1,4,2,1,1,2,2,2,1,2,2,3,2,3,2,1,4,0,1,2,4,3,1,2,2,2,1,2,2
"TMEM170A",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,5,1,3,2,4,2,2,2,2,1,2,1,1,1,4,1,4,1,2,2,2,2,2,0,1,2,1,1,2,2,2,1,2,2,2,2,5,3
"SMIM17",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,2,2,6,2,4,4,3,3,2,6,2,1,2,4,2,2,2,2,2,6,2,4,4,3,6,2,2,2,6,4,2,2,2,6,2,3,4
"NPLOC4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,3,3,5,6,2,3,5,2,2,2,3,2,3,2,4,3,2,1,5,3,2,4,4,4,3,1,4,4,3,3,2,2,3,2,3,3
"FANCF",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5,2,2,4,3,2,2,3,4,4,2,5,2,2,2,4,2,4,2,2,2,4,2,3,2,2,4,1,2,2,4,3,1,2,2,4,2,2,3
"CCT6A",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,4,2,4,4,5,3,2,4,4,3,3,5,3,2,4,3,2,2,2,3,4,3,5,3,2,4,2,2,2,6,3,2,2,2,4,2,4,4
"KCNT1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5,4,2,3,3,2,6,4,5,4,2,3,2,2,2,3,2,2,2,2,0,4,2,2,2,2,4,1,2,3,5,3,1,2,2,3,2,4,3
"GUF1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,2,2,3,2,4,2,2,4,2,4,2,1,2,4,2,3,2,2,2,1,2,3,2,2,4,2,0,2,4,3,1,2,3,3,2,2,3
"PABPC5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,4,2,4,4,4,3,3,2,4,2,4,2,1,2,2,2,4,2,2,2,4,2,6,2,2,3,2,1,2,4,4,1,1,3,2,2,4,2
"AC046185.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,2,2,3,3,6,5,5,3,4,2,4,2,3,2,4,2,3,3,1,2,6,3,4,3,4,4,4,4,2,4,3,1,2,2,3,2,3,4
"ATP5PB",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,4,1,3,3,4,2,3,2,1,1,3,2,4,2,4,2,2,2,2,3,2,4,2,2,2,4,3,2,2,3,2,2,3,2
"CD58",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,6,2,4,2,3,3,4,2,3,2,2,2,3,2,3,2,2,2,2,2,2,3,2,4,2,2,0,4,3,2,2,3,3,2,3,3
"PPIB",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,4,2,3,2,4,2,3,3,4,2,3,2,2,2,2,2,2,2,2,6,3,2,3,2,2,4,2,2,4,4,3,1,2,2,3,2,2,4
"PLB1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,4,3,4,5,4,3,4,2,3,2,2,2,4,2,3,2,2,2,2,2,5,4,2,4,2,2,2,4,3,2,2,2,2,2,3,3
"UGDH",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,2,2,3,2,3,3,2,4,2,4,2,1,2,4,2,3,2,2,2,3,2,3,2,2,4,2,2,2,4,3,1,2,3,3,2,2,3
"DVL3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,6,2,3,2,6,4,5,6,4,2,4,2,2,2,4,2,5,2,2,2,4,3,3,4,2,4,2,3,3,6,3,3,2,2,4,2,5,3
"BAIAP2L2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,1,4,2,2,1,3,2,2,1,4,1,2,2,2,2,4,2,2,2,2,5,4,2,1,2,1,2,1,2,2,2,2,2,2,1,2,3
"ANO3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,2,2,4,3,4,2,3,4,4,2,5,2,2,2,4,2,4,2,2,2,4,2,3,2,2,4,1,2,2,4,3,1,2,2,5,2,2,3
"AC093849.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,2,2,3,4,4,2,2,4,2,4,2,2,2,3,2,2,2,2,2,3,1,3,2,4,4,2,1,2,4,3,2,2,3,2,2,3,3
"RASAL1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,2,2,3,4,3,4,3,4,4,2,4,2,2,2,6,2,4,2,2,2,5,2,3,3,2,4,2,2,2,4,3,1,3,2,3,2,3,4
"ZNF526",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,4,2,4,3,4,6,4,3,3,2,4,2,1,2,2,2,3,2,2,2,2,2,4,4,3,6,2,2,2,6,4,2,2,2,6,2,5,4
