"","sample75","sample81","sample84","sample1","sample30","sample108","sample24","sample17","sample12","sample77","sample43","sample97","sample47","sample87","sample10","sample80","sample28","sample2","sample63","sample94","sample13","sample104","sample14","sample15","sample8","sample44","sample61","sample35","sample68","sample106","sample79","sample45","sample54","sample51","sample40","sample59","sample90","sample73","sample55","sample70","sample185","sample191","sample194","sample111","sample140","sample218","sample134","sample127","sample122","sample187","sample153","sample207","sample157","sample197","sample120","sample190","sample138","sample112","sample173","sample204","sample123","sample214","sample124","sample125","sample118","sample154","sample171","sample145","sample178","sample216","sample189","sample155","sample164","sample161","sample150","sample169","sample200","sample183","sample165","sample180"
"AGAP7P",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,5,2,3,4,2,3,2,1,2,5,4,4,2,4,2,2,5,2,2,4,2,5,3,4,3,3,4,3,2,2,4,3,2,3,1,2,4
"CYP26B1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,5,2,3,4,2,2,2,1,2,3,4,4,1,4,2,2,6,2,3,4,2,4,3,4,3,3,4,3,5,0,4,4,2,3,2,1,5
"FNBP1P1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,5,2,2,4,2,2,4,1,2,3,4,4,1,6,2,2,6,2,3,5,2,4,3,4,3,3,4,3,5,1,4,4,2,3,1,2,5
"ARPC4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,3,3,4,6,3,2,2,2,0,4,4,3,2,4,2,2,3,2,2,6,2,5,3,4,2,4,5,4,5,1,2,2,2,3,3,2,3
"SGCG",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,1,3,4,3,2,2,1,4,2,4,3,2,4,2,1,4,1,2,2,2,3,2,4,5,2,6,4,3,1,2,2,2,2,2,2,3
"MMP12",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,1,3,4,2,1,2,1,2,4,6,2,2,2,2,3,4,2,3,3,2,3,2,4,2,2,4,3,3,2,3,5,2,3,2,2,2
"GAREM2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,6,2,3,4,2,2,2,1,2,3,4,4,1,4,2,2,6,2,2,4,4,3,3,2,4,3,4,3,3,1,3,4,1,2,2,2,5
"NDST1-AS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,3,2,5,6,4,2,2,3,2,2,4,6,2,4,2,2,5,1,2,5,2,4,3,3,2,3,4,5,4,2,4,2,2,2,2,2,4
"MCRIP2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,3,4,5,2,6,6,6,3,4,2,2,6,6,6,2,6,3,3,6,1,5,4,2,4,3,4,5,4,4,6,5,2,4,2,3,4,5,3,3
"AC005829.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,3,4,3,4,2,2,2,1,2,2,4,6,2,4,2,2,4,2,2,2,2,4,3,6,3,6,6,4,6,1,4,2,2,1,2,2,2
"PPA2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,3,2,2,4,4,2,2,2,1,4,2,4,3,2,4,0,2,4,2,2,2,2,4,3,4,3,3,4,4,5,1,3,2,2,2,3,2,3
"SP5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,4,2,3,4,2,2,2,2,2,2,4,3,1,4,2,2,6,3,4,3,2,5,3,1,4,4,4,3,5,1,4,2,2,2,2,2,4
"TRIB3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,3,4,2,2,5,6,4,2,2,2,1,4,4,4,0,2,1,1,6,2,4,4,2,6,4,2,5,2,4,4,6,2,6,4,2,4,3,2,4
"PIK3C2B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,6,2,3,6,6,6,3,2,2,4,6,6,6,2,4,2,2,6,6,6,6,2,6,6,6,5,5,6,3,6,2,4,3,2,4,4,4,5
"CHMP4A",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,3,0,4,6,4,2,3,2,2,2,4,4,2,4,2,2,6,2,4,4,2,3,3,6,6,4,4,3,3,1,2,2,2,2,1,2,4
"GBP1P1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,4,2,2,4,2,2,2,1,2,3,4,3,2,5,2,2,6,2,4,3,2,3,2,3,6,4,4,3,3,1,2,3,2,3,1,2,2
"CNBD2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,3,3,6,0,5,6,4,2,2,2,2,4,4,6,2,5,2,2,6,2,4,4,2,5,3,6,6,6,4,4,6,2,6,4,2,4,6,2,4
"AC027373.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,3,5,2,6,4,4,2,2,2,3,6,4,6,1,5,2,3,6,6,6,5,2,6,5,6,6,6,4,6,5,4,4,4,2,6,3,2,4
"AC107214.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,5,2,4,4,1,2,2,1,2,1,4,4,2,4,2,2,4,2,1,2,2,5,3,4,3,2,4,4,5,1,3,2,2,2,2,2,3
"RPL14P1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,4,4,2,4,4,4,2,2,2,2,3,4,4,2,4,2,2,4,2,2,3,2,6,6,4,3,4,4,4,5,2,4,2,2,3,1,2,3
"DPH5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,4,2,2,2,2,2,3,3,3,2,4,2,2,6,2,2,2,3,4,2,3,6,5,4,3,3,1,2,3,2,3,1,2,2
"RAB2A",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,3,6,2,6,4,4,2,2,2,3,6,4,6,2,5,2,4,6,5,4,5,2,5,4,6,6,5,4,5,5,3,4,3,2,3,1,2,4
"RPL36",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,6,4,2,2,2,2,2,5,2,2,3,2,2,2,1,3,3,2,6,3,3,3,3,4,4,3,1,2,2,2,3,2,2,2
"RUNX1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,3,4,2,4,4,3,2,2,2,2,2,4,3,3,4,2,2,4,3,6,5,2,6,3,3,3,4,3,3,3,2,4,3,2,4,2,0,4
"NPM2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,6,4,4,2,2,3,2,2,4,2,2,5,2,2,3,1,2,4,2,6,3,3,1,4,3,1,1,1,2,3,1,2,2,2,2
"BCR",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,4,4,2,0,2,2,2,1,1,2,2,4,2,2,3,1,1,4,5,3,4,2,3,3,2,3,2,4,3,6,1,2,2,2,4,1,2,4
"PPIC",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,2,2,6,6,4,2,2,3,2,2,4,4,2,6,2,2,4,1,2,3,2,4,3,3,2,3,4,4,4,2,4,2,2,3,2,2,4
"FAN1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,2,2,4,2,2,2,2,2,3,4,3,2,4,2,2,6,2,2,3,2,1,3,2,3,1,4,4,4,1,4,2,2,1,1,2,3
"SLC38A6",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,3,2,4,6,4,2,3,2,2,1,4,4,1,4,2,2,6,2,1,4,1,3,3,1,5,2,4,3,3,0,2,2,2,2,2,2,3
"KLRG1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,4,2,1,4,2,4,2,2,2,2,4,3,4,2,4,2,1,5,2,5,4,2,6,3,3,3,3,4,4,2,2,4,4,2,6,2,2,3
"TLK2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,4,4,3,4,2,2,2,0,2,3,4,6,2,4,2,2,4,2,3,5,3,4,5,6,6,4,5,4,6,3,4,3,2,4,2,2,4
"TEC",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,4,5,2,4,4,2,2,2,1,2,2,4,4,2,3,2,3,6,2,2,1,2,6,3,4,4,2,4,4,4,1,2,2,1,2,2,2,3
"FGB",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,5,2,4,4,2,2,2,1,2,2,6,4,1,4,2,2,4,2,1,2,2,5,3,4,3,3,4,4,4,1,2,2,2,2,2,2,3
"DYNC1I2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,4,2,3,4,2,1,2,2,3,2,4,3,1,4,2,2,6,3,3,2,2,6,3,2,4,4,4,4,5,2,4,2,3,2,2,2,4
"HYOU1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,1,3,4,2,2,1,1,2,4,6,2,2,2,2,1,3,2,3,3,2,3,2,3,2,2,4,3,3,2,2,2,2,3,2,2,2
"TMEM65",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,3,4,2,4,5,2,2,2,2,2,6,4,6,3,5,2,3,6,6,6,5,2,6,6,5,6,6,4,6,6,4,4,4,2,6,2,2,6
"LINC02568",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,4,4,2,2,2,2,2,3,4,3,2,4,2,2,6,2,2,3,2,3,2,3,2,3,4,4,5,1,4,2,2,2,1,2,3
"C22orf39",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,4,3,2,2,2,2,2,1,1,2,2,4,2,2,3,1,1,4,2,3,4,2,3,2,2,3,2,4,3,6,1,2,2,2,4,0,0,4
"HBS1L",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,2,2,3,4,2,1,2,1,2,2,4,2,1,2,2,1,4,2,2,3,2,6,3,3,2,2,2,3,4,0,4,3,3,5,2,2,2
"NPY6R",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,2,2,4,6,4,2,2,4,2,2,4,6,2,4,2,2,4,2,3,3,2,4,3,3,2,3,4,5,4,2,4,2,2,3,2,2,4
"DCUN1D3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,3,2,5,2,6,6,6,5,4,3,2,6,6,6,2,6,3,3,6,1,3,4,2,4,4,4,4,4,4,6,3,2,4,2,3,4,3,3,3
"AP001885.3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,3,3,6,3,4,2,2,2,1,2,4,6,6,2,6,2,2,6,2,4,3,2,4,6,4,5,4,4,2,6,1,2,3,1,3,2,2,4
"CD14",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,3,3,6,6,4,2,2,3,2,2,4,6,1,4,2,2,4,1,2,3,2,4,3,3,2,3,4,5,4,2,4,2,2,3,2,2,4
"LRCH1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,6,2,2,2,1,2,2,4,3,2,4,2,1,3,1,3,4,1,3,0,4,3,2,3,4,3,1,2,2,2,2,2,1,2
"GATD1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,3,0,2,3,4,2,2,2,2,2,4,6,3,2,2,2,1,3,2,3,3,2,2,3,4,5,2,4,3,5,1,4,3,3,1,2,2,2
"FUBP3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,3,5,4,2,2,2,2,5,4,4,2,4,2,2,5,1,2,4,2,5,3,2,5,5,4,3,5,2,2,2,2,2,1,2,2
"ARMH3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,2,2,3,4,2,2,0,1,2,3,4,4,2,4,2,2,4,2,1,4,2,5,3,2,2,3,4,3,2,2,2,4,2,2,1,2,4
"ANKRD18EP",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,4,3,2,3,4,4,2,2,1,2,2,4,2,2,4,2,3,4,1,3,4,2,6,3,3,5,4,4,3,4,1,4,3,2,4,1,2,4
"ZDHHC12",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,3,5,4,2,4,2,2,6,4,4,2,4,1,2,4,1,2,4,2,5,3,2,5,3,4,3,5,1,2,2,2,2,1,2,2
"CCDC12",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,4,6,3,2,2,2,2,3,4,3,2,4,2,1,3,2,2,3,2,4,3,2,4,3,4,4,5,2,2,2,2,2,2,2,3
"AL353135.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,3,2,3,3,2,1,2,1,2,2,4,2,1,1,2,1,5,2,3,2,2,6,3,3,2,3,2,3,4,1,4,3,1,4,2,2,2
"AC090607.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,2,1,2,4,2,2,2,2,2,3,4,3,2,4,2,0,5,3,4,3,2,3,3,3,4,3,5,4,4,1,4,2,2,2,1,2,3
"TTC19",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,3,1,3,4,2,1,1,1,1,2,4,2,2,2,2,2,3,1,2,2,2,3,1,2,2,2,2,4,4,1,2,2,1,2,2,2,3
"LINC01915",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,3,2,3,4,2,2,1,1,1,3,4,5,1,4,2,1,4,1,3,2,2,2,4,2,2,4,4,4,2,2,2,3,2,4,2,2,2
"ARPIN",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,4,4,2,2,2,2,2,3,4,1,0,4,3,2,6,2,4,3,2,3,3,3,4,4,4,4,4,1,4,2,2,3,1,2,3
"AF274858.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,4,3,2,3,4,2,2,2,1,3,2,4,3,2,3,1,2,6,1,1,3,2,5,2,3,3,2,5,2,4,1,1,4,2,4,2,2,4
"POLR3F",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,1,4,2,2,5,6,4,2,2,2,1,4,4,4,2,2,2,0,6,2,1,4,0,4,4,1,6,4,4,4,6,2,6,4,2,5,3,2,4
"DES",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,3,4,3,2,2,2,3,2,4,3,1,4,2,2,6,3,4,3,2,3,3,2,4,4,4,2,4,1,4,2,2,2,2,2,4
"PPRC1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,2,2,3,4,2,2,1,1,2,3,4,4,2,4,2,2,4,2,2,4,2,5,3,2,2,2,4,3,2,1,2,4,2,2,1,2,4
"LHPP",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,2,2,3,4,2,2,2,1,2,4,4,4,2,4,2,2,4,2,2,4,2,5,3,2,2,2,4,3,3,2,2,4,2,2,1,2,4
"NCAM1-AS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,1,4,4,2,1,1,1,2,4,5,2,2,4,2,1,4,2,3,3,2,3,2,4,2,2,4,3,4,4,2,5,2,2,2,2,2
"DOP1B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,4,2,3,4,3,2,2,2,2,2,4,3,2,4,2,2,4,2,6,4,2,6,3,4,6,4,4,2,3,2,4,3,2,4,2,2,4
"WHRN",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,3,5,4,2,2,2,2,3,6,4,2,4,2,2,4,3,2,2,2,6,3,2,5,5,4,3,5,2,2,2,2,2,1,2,2
"AC016717.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,3,4,2,2,1,2,2,2,4,4,1,4,2,1,6,3,2,3,2,3,3,2,4,4,4,3,4,1,4,2,2,2,2,2,4
"HARS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,2,2,6,6,4,2,2,3,2,2,4,6,2,4,2,2,4,1,2,5,2,4,3,2,2,3,4,5,2,2,4,2,2,3,2,2,4
"MAPKAPK3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,3,2,4,6,3,2,3,2,4,4,4,3,2,4,2,1,3,2,3,3,2,3,3,0,4,3,4,4,5,1,2,2,2,0,2,2,3
"C19orf25",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,1,2,2,2,6,4,2,2,2,0,2,6,2,2,4,2,2,3,1,2,3,1,4,4,2,3,3,4,3,3,1,2,2,2,3,2,2,3
"COX19",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,4,4,2,4,6,4,2,4,2,3,4,6,4,2,4,2,2,6,2,2,5,2,5,4,4,3,5,4,3,3,3,2,4,2,3,2,2,5
"SLFN11",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,3,4,4,3,4,2,2,2,1,2,2,5,6,2,2,2,2,3,2,3,2,1,6,3,2,2,3,4,4,2,1,4,2,1,2,2,2,1
"MAP3K2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,4,2,3,4,2,2,2,1,2,2,4,3,1,4,2,2,4,3,2,3,2,4,3,2,5,4,4,3,5,2,4,2,1,2,2,2,4
"AL139156.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,4,2,2,2,1,2,4,4,3,2,4,2,2,6,2,2,2,2,4,3,3,3,3,4,3,3,1,2,3,2,3,1,2,2
"ARHGAP44",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,1,1,3,4,2,1,1,1,2,2,4,2,2,2,1,2,3,1,2,2,2,3,1,1,3,2,2,4,4,1,2,2,1,2,2,2,3
"SLC25A29",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,4,5,2,2,6,6,2,3,2,2,2,4,4,2,4,2,2,6,2,2,4,2,4,3,6,3,2,4,3,3,1,2,2,2,2,3,2,5
"CD300C",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,6,5,4,4,2,2,2,1,2,3,3,6,2,4,3,2,4,2,3,2,2,4,2,5,6,6,6,3,6,1,4,3,2,3,2,2,2
"GGT5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,3,2,2,2,2,2,1,1,2,2,4,2,2,3,1,1,5,4,3,4,2,3,3,2,3,2,4,3,6,1,2,2,2,5,1,2,4
"AL442003.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,5,1,3,4,2,2,2,1,2,4,4,4,2,4,4,2,5,2,2,4,2,5,3,2,3,3,4,3,2,1,4,3,2,3,1,1,4
"MGA",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,4,2,2,2,2,2,3,3,3,2,4,2,2,6,1,2,5,2,2,3,5,2,2,4,4,4,1,4,2,2,2,1,2,3
"TPI1P2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,3,2,4,6,4,2,3,2,2,4,6,3,2,4,2,2,5,2,3,2,2,4,4,4,3,4,4,3,4,1,4,4,1,2,2,2,5
"SMCR8",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,4,1,3,5,2,1,1,1,2,2,4,2,2,2,2,2,3,1,2,2,1,3,1,2,2,2,2,4,4,1,2,2,1,2,2,2,3
"AL109614.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,3,4,6,2,5,6,5,2,2,2,2,4,4,6,2,5,2,2,6,2,3,4,2,5,4,6,6,6,4,4,6,2,6,4,2,4,6,2,4
"ANXA9",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,6,3,3,6,6,6,4,2,2,4,6,6,6,2,4,2,2,6,3,6,6,2,6,4,4,4,6,6,3,4,3,4,6,2,4,4,4,5
