"","sample5","sample20","sample95","sample67","sample27","sample110","sample49","sample85","sample33","sample87","sample21","sample25","sample74","sample75","sample61","sample76","sample23","sample88","sample41","sample22","sample83","sample92","sample79","sample3","sample91","sample30","sample8","sample52","sample65","sample58","sample39","sample66","sample18","sample69","sample63","sample36","sample64","sample35","sample96","sample46","sample51","sample10","sample105","sample77","sample102","sample2","sample45","sample103","sample15","sample98","sample24","sample12","sample48","sample1","sample37","sample14","sample99","sample106","sample72","sample19","sample115","sample130","sample205","sample177","sample137","sample220","sample159","sample195","sample143","sample197","sample131","sample135","sample184","sample185","sample171","sample186","sample133","sample198","sample151","sample132","sample193","sample202","sample189","sample113","sample201","sample140","sample118","sample162","sample175","sample168","sample149","sample176","sample128","sample179","sample173","sample146","sample174","sample145","sample206","sample156","sample161","sample120","sample215","sample187","sample212","sample112","sample155","sample213","sample125","sample208","sample134","sample122","sample158","sample111","sample147","sample124","sample209","sample216","sample182","sample129"
"ZNF598",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,4,2,3,2,2,2,3,6,2,1,6,6,4,4,2,2,2,2,3,2,6,2,3,2,4,2,4,3,3,5,2,2,3,3,4,5,3,6,6,6,3,4,2,3,6,3,2,5,6,3,5,5,3,4,6,4,6,2
"OAZ1P1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,2,4,2,3,3,3,3,4,5,1,2,2,3,2,3,2,4,2,6,2,3,3,4,4,6,0,2,2,3,3,3,3,2,3,4,2,2,2,3,2,2,3,4,2,6,2,3,6,2,4,3,2
"CRAT",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,1,2,3,2,1,3,2,4,2,2,5,3,2,4,3,1,1,2,2,2,5,2,1,2,2,2,3,2,3,5,2,2,2,1,2,5,2,4,2,4,2,2,2,2,5,3,2,5,5,2,1,3,4,4,4,4,4,4
"AC117489.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,1,5,2,2,2,2,4,2,1,3,3,2,5,3,1,2,1,2,1,4,2,1,2,3,2,3,2,5,2,1,2,2,3,4,4,3,3,2,3,2,2,1,3,6,2,2,4,6,2,2,6,3,5,4,4,1,4
"PITRM1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,2,2,2,3,4,2,3,3,4,3,2,2,2,4,4,3,1,3,2,2,2,5,2,3,6,5,4,2,2,1,2,2,5,6,4,4,4,2,2,2,2,3,3,2,4,4,2,4,4,6,4,4,4,3,3
"COL6A2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,3,2,2,0,2,4,2,2,2,4,3,4,2,2,1,2,4,2,3,2,3,2,6,2,4,6,4,3,2,1,2,4,2,4,4,4,4,3,2,2,2,0,3,3,2,4,4,0,3,4,2,5,4,4,4,4
"HEG1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,6,2,2,2,2,4,2,2,5,4,4,4,2,2,2,3,2,2,4,2,2,2,4,2,3,2,5,2,2,2,2,3,4,4,3,3,4,3,2,2,2,2,5,3,2,4,6,2,5,6,5,5,2,4,6,2
"SP110",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,2,2,4,2,1,3,1,2,6,2,2,2,3,4,2,3,2,2,2,3,2,3,2,3,2,0,2,1,2,3,4,3,3,4,3,2,2,1,2,5,3,3,4,4,2,1,3,4,3,4,2,1,4
"JCHAIN",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,0,2,4,2,2,1,4,4,4,2,1,3,1,3,2,4,2,2,2,4,4,3,4,3,4,5,3,2,2,3,4,3,4,2,4,2,2,4,2,4,2,2,4,4,2,4,2,2,2,4,4,3,6
"BCO2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,1,2,2,6,2,1,4,2,4,4,3,2,2,1,3,1,3,1,1,1,3,2,3,4,2,2,2,2,1,6,2,2,2,4,2,2,2,2,2,2,3,4,2,3,4,2,2,3,2,3,0,1,2,6
"CCDC97",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,6,2,2,3,4,3,4,3,2,2,2,2,2,4,2,1,2,2,3,4,3,4,2,2,2,2,2,4,3,2,3,4,4,2,2,2,2,3,6,2,4,6,2,4,2,4,4,3,4,2,4
"AC021851.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,2,2,4,1,2,3,3,2,4,6,3,2,2,3,2,3,2,2,2,6,2,3,2,3,3,2,2,3,2,3,4,2,3,4,3,2,1,1,2,5,3,2,4,4,2,4,3,4,3,4,4,6,4
"NEMP2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,3,2,1,2,1,4,2,2,3,3,2,4,6,2,0,2,3,2,3,2,2,2,6,2,3,4,0,3,2,3,2,2,2,4,2,3,4,3,0,2,1,2,5,3,2,4,4,2,4,3,4,3,4,4,6,4
"AGAP4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,2,3,6,2,2,3,4,4,4,2,2,1,2,2,2,3,2,2,2,5,2,3,5,3,4,2,0,2,2,2,3,6,4,4,4,2,2,1,3,2,2,2,4,4,1,4,3,3,4,4,5,3,3
"EPHX4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,0,3,2,2,4,2,3,2,3,3,5,3,1,2,2,1,2,3,2,1,2,3,2,3,3,5,2,1,2,2,2,2,6,3,3,2,3,2,2,2,1,1,2,3,3,4,2,6,4,1,1,4,4,4,2
"GBAP1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,2,4,3,2,2,4,6,6,4,6,3,4,4,5,2,4,3,4,3,2,6,2,3,6,2,5,4,6,3,6,3,2,5,3,4,6,5,4,6,4,2,2,2,5,6,2,6,6,4,6,3,6,6,4,6,2,3
"IGKV3D-15",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,4,2,2,3,3,4,4,3,1,4,2,2,3,3,2,2,2,5,2,3,2,3,3,2,2,2,4,4,1,3,3,4,2,2,2,2,2,5,3,2,4,4,2,4,6,5,4,4,4,4,3
"RDH10-AS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,2,2,2,2,3,6,3,4,2,3,4,6,6,4,3,1,2,1,2,2,6,2,2,2,5,2,3,4,6,6,0,2,2,2,4,5,5,6,4,6,3,2,2,2,3,3,2,4,3,2,4,6,6,5,6,4,6,2
"B3GAT1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,2,2,1,2,4,6,2,0,4,2,4,4,4,1,2,1,3,1,1,1,1,6,3,2,3,3,3,2,1,2,2,2,2,2,2,4,2,2,2,2,2,2,3,4,2,3,4,2,3,3,2,1,2,4,3,5
"ATF4P4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,1,2,2,6,2,1,4,2,4,4,3,1,2,1,3,1,3,1,1,1,3,2,3,3,3,2,1,2,1,2,2,2,2,4,2,2,2,2,2,2,1,4,2,3,4,2,2,3,2,3,2,4,2,5
"SLC6A11",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,1,4,2,2,2,2,5,2,4,3,4,4,4,3,1,1,3,2,2,4,2,2,2,5,2,3,3,5,4,4,1,2,2,4,4,3,3,2,3,2,2,1,2,5,3,2,5,4,2,4,3,3,6,5,4,0,4
"AC243919.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,6,2,2,3,2,4,2,3,2,3,2,4,1,1,1,2,2,2,3,1,2,2,3,2,4,3,6,2,2,2,2,2,4,4,0,3,4,3,4,2,3,2,4,3,2,3,4,2,6,2,4,3,4,4,5,3
"GTF2IRD2P1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,3,2,2,3,3,6,2,2,5,3,4,4,3,2,3,2,2,2,3,2,2,2,6,2,3,2,4,3,0,2,2,6,4,3,4,6,6,3,2,3,2,2,5,4,2,4,6,2,4,4,4,2,4,4,4,4
"TMEM30B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,4,0,1,2,2,4,2,1,3,4,2,4,3,3,2,2,2,4,3,2,2,2,3,2,3,2,2,3,2,3,2,2,2,5,2,3,2,4,2,2,2,2,3,2,2,3,6,2,4,3,0,4,2,4,6,3
"AP000350.6",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,1,2,5,4,2,3,4,2,4,2,2,2,2,2,2,3,1,2,0,3,3,2,4,4,4,1,2,1,2,6,3,2,2,2,2,3,1,2,1,6,2,2,2,2,2,2,3,2,4,6,4,3,5
"IL27RA",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,2,2,5,2,2,2,2,6,2,2,3,4,3,4,5,3,1,2,2,2,4,2,2,2,6,1,4,4,4,3,3,1,2,2,4,2,6,2,0,2,2,2,2,2,3,4,2,4,6,2,6,6,4,3,2,4,4,4
"ALG9",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,1,2,2,6,2,1,4,2,4,4,3,1,2,1,3,1,3,1,1,1,3,2,3,3,3,2,1,2,1,2,2,2,2,4,4,2,2,2,2,2,3,4,2,3,4,2,2,3,2,3,2,1,2,5
"AL512791.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,3,4,2,1,4,2,4,2,2,3,4,2,4,4,2,1,2,2,2,3,2,1,2,2,2,3,2,2,3,2,1,3,2,2,3,2,3,2,4,2,3,1,2,5,2,2,3,6,2,4,5,4,4,2,4,4,3
"SETX",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,1,2,3,2,1,1,2,2,2,2,3,3,4,4,3,1,1,4,2,0,3,2,2,2,5,2,3,2,3,5,2,2,2,2,0,5,2,4,2,4,4,2,2,2,5,3,2,3,5,2,2,2,4,4,5,4,4,4
"CSRP3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,1,2,4,2,2,2,2,6,2,2,4,5,4,4,2,2,1,2,2,2,3,2,2,2,3,2,3,4,4,2,2,2,2,2,4,5,2,2,4,3,2,2,5,2,5,4,2,3,4,2,2,2,2,3,4,4,2,1
"CCM2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,3,2,2,3,3,3,6,2,3,5,3,4,4,4,2,2,2,2,2,4,2,3,2,5,2,3,2,5,2,2,2,2,5,4,3,4,6,2,5,5,3,2,2,3,4,2,4,6,2,5,4,6,5,4,4,5,2
"RNF13",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,0,0,3,2,2,2,2,4,2,3,3,4,4,4,4,2,2,3,2,2,4,2,2,2,4,2,3,6,6,6,2,2,2,2,4,4,5,3,4,3,1,1,2,2,5,3,2,4,6,2,4,6,5,6,4,4,6,2
"RRAGA",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,1,2,2,2,2,1,2,4,2,4,3,3,2,2,3,1,4,2,1,2,4,2,1,3,3,2,3,4,3,3,2,3,2,2,2,3,5,4,2,2,2,2,1,2,4,3,2,3,5,2,2,2,2,4,4,4,2,3
"AC133550.3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,4,2,3,2,2,2,3,6,2,2,5,6,4,4,2,2,2,2,3,2,6,4,2,2,4,3,4,0,3,4,2,2,3,3,4,5,3,6,4,6,3,4,2,3,3,1,0,6,6,3,4,5,4,4,4,4,6,4
"AGXT",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,3,2,3,2,0,4,2,2,3,3,2,4,2,2,1,2,4,2,3,0,2,2,3,2,3,2,4,2,2,3,1,2,3,4,2,3,4,3,2,2,1,3,5,4,2,4,4,2,2,3,3,3,5,4,1,4
"DDX51",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,2,4,2,3,2,2,4,0,2,3,4,5,6,2,2,1,3,1,2,4,2,2,2,3,2,3,2,5,2,2,2,2,2,4,3,2,3,4,4,2,2,2,2,5,3,2,5,4,2,4,3,1,3,5,4,4,3
"AC011484.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,6,2,2,3,5,3,4,3,2,2,2,2,2,4,2,3,0,4,3,4,2,4,2,2,2,2,2,4,3,2,3,4,4,2,2,2,2,3,4,2,4,6,2,2,2,4,5,3,4,2,4
"ELOCP19",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,5,2,3,3,3,3,4,1,1,2,2,1,2,5,2,1,2,3,2,3,3,5,0,1,2,2,2,2,6,2,3,2,3,2,2,2,2,3,2,2,3,2,2,3,4,2,2,4,4,4,2
"NR1H2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,6,2,2,2,2,6,2,2,3,4,4,4,3,2,2,2,2,2,4,2,1,2,5,3,4,3,4,2,2,2,4,2,3,3,2,3,4,4,2,3,2,2,3,6,2,4,4,2,4,1,2,4,3,2,4,4
"MICA",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,4,2,2,2,2,4,2,2,2,4,3,4,4,2,1,3,3,2,3,1,2,2,5,2,3,3,4,2,2,2,3,2,2,5,3,4,4,6,1,2,0,2,4,3,2,3,4,2,2,3,5,4,4,4,2,4
"LOXL1-AS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,2,2,0,2,4,2,4,2,1,2,3,3,2,1,0,1,2,2,2,4,2,2,3,3,2,3,3,6,2,1,2,2,2,4,3,2,3,4,3,3,2,3,2,4,3,2,3,4,2,2,2,4,3,4,4,4,3
"ITGA8",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,4,2,3,4,2,1,3,4,3,4,2,2,2,2,2,2,3,2,2,4,5,2,3,6,3,3,2,2,2,5,2,5,6,4,5,4,2,0,2,2,4,3,2,4,2,2,4,4,4,6,4,4,3,3
"TNFRSF13B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,2,2,2,0,3,2,4,2,1,2,4,2,4,2,0,2,2,2,2,4,1,1,1,1,1,3,2,3,2,2,1,2,2,4,2,3,2,2,2,1,1,1,2,4,3,2,2,4,4,0,3,2,2,4,2,2,2
"CD93",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,2,6,2,1,2,2,2,2,2,3,3,2,4,6,2,2,2,2,3,4,2,2,2,5,2,3,3,3,4,2,2,2,2,3,6,4,5,6,4,5,2,6,2,6,3,2,4,6,2,5,3,2,4,6,4,5,4
"AC139768.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,3,2,2,1,2,4,2,2,3,4,4,4,2,2,1,3,0,2,4,2,2,2,6,2,3,5,4,3,2,1,2,2,4,3,2,3,4,4,2,2,2,2,5,3,2,6,4,2,4,3,2,5,4,5,4,4
"KRBA1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,3,6,0,3,5,3,2,2,3,1,2,2,2,2,3,2,2,2,4,2,3,4,4,2,2,1,2,1,4,3,4,3,4,3,2,3,2,2,4,2,2,3,6,2,3,3,2,2,6,2,4,3
"WNT2B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,4,2,5,5,3,3,4,3,2,2,2,3,1,3,2,1,2,3,2,3,4,5,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,3,2,2,3,4,2,4,5,2,3,4,4,4,2
"LHCGR",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,3,3,3,4,4,3,2,4,2,3,2,3,1,1,2,4,0,2,3,3,4,2,3,4,2,4,4,5,5,4,4,2,4,2,2,4,3,4,4,4,2,5,6,4,4,4,4,4,6
"TMPO-AS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,4,2,3,2,2,4,2,2,3,3,4,4,1,2,1,3,2,2,4,2,3,2,3,2,3,2,4,1,2,2,2,2,4,5,2,3,4,4,0,2,2,2,3,3,2,5,6,2,3,3,2,3,4,4,4,3
"FUOM",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,2,3,4,2,1,1,4,3,2,2,2,1,2,2,2,3,2,0,2,5,2,4,3,3,3,5,1,2,3,2,2,2,4,2,4,2,2,1,2,2,2,2,4,4,1,4,2,4,3,2,4,4,2
"SAPCD2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,1,2,3,2,2,1,2,4,2,4,3,3,5,4,4,1,1,4,2,2,3,2,2,2,2,2,3,2,3,5,2,2,2,2,4,5,5,4,2,4,3,2,2,2,5,3,2,3,5,2,4,4,4,4,5,4,3,2
"COL25A1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,1,2,2,4,2,2,4,4,6,4,2,1,4,1,3,2,4,2,2,1,4,2,3,3,3,4,1,4,2,2,4,3,4,4,2,4,2,4,3,2,4,2,2,3,4,2,4,2,6,2,4,6,2,2
"TMEM65",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,4,2,2,3,2,1,6,3,4,2,3,4,6,5,6,2,2,2,4,4,0,6,2,3,2,6,2,3,6,6,6,2,4,3,2,6,6,5,6,4,6,3,2,3,2,6,3,2,3,4,2,4,4,6,5,4,4,6,6
"NOMO2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,2,4,2,2,2,3,6,2,2,6,6,4,6,2,2,2,2,4,2,6,2,3,2,4,3,4,2,3,4,2,2,3,3,4,4,3,6,4,4,3,4,2,3,3,3,2,5,6,3,6,5,4,4,6,4,6,2
