"","sample102","sample42","sample104","sample27","sample90","sample38","sample50","sample30","sample44","sample66","sample9","sample75","sample25","sample107","sample57","sample37","sample84","sample100","sample36","sample60","sample103","sample24","sample16","sample74","sample97","sample51","sample55","sample86","sample43","sample13","sample101","sample3","sample56","sample6","sample33","sample106","sample62","sample5","sample87","sample105","sample212","sample152","sample214","sample137","sample200","sample148","sample160","sample140","sample154","sample176","sample119","sample185","sample135","sample217","sample167","sample147","sample194","sample210","sample146","sample170","sample213","sample134","sample126","sample184","sample207","sample161","sample165","sample196","sample153","sample123","sample211","sample113","sample166","sample116","sample143","sample216","sample172","sample115","sample197","sample215"
"MYOM3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2,5,2,3,4,3,2,2,2,4,1,4,1,3,2,2,2,4,1,1,2,2,3,2,2,4,3,2,4,2
"RPE",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,3,2,2,2,2,3,2,3,3,1,3,5,4,2,2,2,5,3,4,1,3,2,4,2,3,2,3,2,2,5,2,2,4,3,2,4,2
"PFAS",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,3,1,1,2,3,4,1,2,3,2,3,1,2,3,3,4,2,2,2,3,0,4,1,1,2,1,2,1,2,2,1,3,4,1
"AL358777.3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,1,2,0,6,3,3,1,4,2,4,6,2,4,2,2,6,3,4,2,2,2,4,2,4,1,1,2,2,4,2,0,4,3,1,4,1
"MCUB",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,3,2,2,2,2,3,5,2,3,2,3,3,6,3,2,2,4,2,4,1,3,2,2,2,5,1,2,2,2,4,2,2,4,2,3,4,2
"PIK3C2G",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,3,4,2,2,2,3,2,3,4,2,4,4,6,4,2,2,3,3,4,2,3,2,4,2,4,2,2,2,2,3,2,2,4,2,4,4,2
"MRFAP1L1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,4,2,2,4,1,2,4,1,4,3,2,3,1,2,2,2,4,2,3,2,2,2,4,0,1,2,2,3,2,2,4,3,3,4,2
"AC093525.8",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,6,3,4,2,2,2,3,4,4,6,1,4,5,3,4,2,3,5,3,6,2,6,2,4,3,6,2,1,6,2,3,3,5,4,4,4,6,3
"NBEA",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,5,4,2,2,2,2,1,2,3,2,1,3,3,6,2,1,2,2,1,4,1,0,2,2,2,4,1,1,0,4,6,1,2,2,4,5,2,2
"LINC00888",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,5,3,2,2,3,6,4,4,5,3,6,6,2,4,2,6,3,6,3,3,2,4,2,4,3,2,2,2,4,3,2,4,4,4,4,2
"HBEGF",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,3,2,0,2,3,2,4,4,3,4,6,4,4,6,2,4,4,6,2,6,2,4,2,3,1,3,2,2,4,2,2,2,1,3,4,2
"AP002495.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,3,2,2,2,3,3,3,5,2,6,6,3,3,2,2,4,4,5,4,4,2,4,1,2,1,2,1,1,3,0,2,5,2,2,6,2
"RCOR2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,3,2,2,2,2,2,6,4,2,2,4,6,4,3,2,2,4,4,2,2,4,2,2,1,4,2,2,2,3,4,2,2,4,4,2,5,3
"UVRAG",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,2,2,1,6,2,3,6,2,4,6,4,2,3,2,4,4,4,4,4,0,6,2,4,2,2,1,1,3,1,2,4,2,2,6,2
"HIF1AN",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,3,4,4,2,2,5,3,3,1,2,5,2,4,2,1,2,3,2,4,1,2,2,2,3,2,3,4,3,3,4,2
"LYPLA2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,2,2,2,2,2,2,2,2,3,4,2,2,2,2,6,3,4,2,4,2,2,2,4,1,1,2,2,3,0,2,4,3,2,4,2
"NDUFS3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,3,2,2,2,1,2,2,2,5,0,4,6,4,3,2,2,4,4,4,2,4,2,4,2,4,1,2,2,2,4,2,2,2,4,4,4,2
"IL21R",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,3,4,2,2,2,3,4,6,6,2,4,6,4,2,2,3,4,4,6,2,6,2,4,1,6,2,1,4,2,4,2,3,4,4,4,6,3
"ELOVL4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,3,6,2,1,1,1,6,3,2,2,4,3,2,2,2,2,6,2,4,1,2,2,4,2,4,1,0,2,3,0,0,2,0,4,3,4,2
"AC005696.4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,2,0,1,2,5,3,5,1,2,3,0,3,1,2,2,3,4,1,2,2,4,2,4,1,1,2,1,2,1,2,2,1,3,4,3
"PPP1R2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,3,5,1,2,2,2,4,4,4,5,3,6,6,2,4,0,6,3,6,3,3,2,4,4,4,2,2,3,2,6,2,2,4,4,4,4,2
"AC106845.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,1,3,2,2,3,3,2,3,2,3,2,6,2,1,2,2,2,3,4,2,4,2,2,2,6,2,1,1,1,1,2,3,3,1,6,4,2
"ADPRH",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,5,2,2,2,3,2,4,4,4,1,4,3,3,2,0,5,3,6,2,3,2,4,0,6,2,2,2,3,2,2,2,4,6,4,4,2
"APEH",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,2,2,2,2,3,4,2,4,1,4,6,2,3,1,0,2,2,6,0,2,2,2,2,4,2,1,2,4,3,1,2,4,3,4,4,0
"CD1E",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,6,5,2,3,5,4,3,4,1,3,6,6,6,6,4,6,6,6,6,3,6,4,4,4,6,0,3,3,6,5,3,4,6,5,2,6,4
"AC015878.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,4,2,1,2,4,6,4,4,2,2,2,2,2,2,2,4,1,4,2,4,4,2,2,6,1,0,0,2,3,2,3,4,2,2,4,2
"AC009041.3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5,3,4,2,4,2,3,4,6,5,1,4,5,3,4,1,3,5,3,6,2,6,2,4,3,6,2,1,4,2,3,2,6,4,4,4,6,3
"SMAD3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,3,3,1,2,4,4,2,5,2,2,3,4,2,2,1,4,3,4,2,2,4,2,2,3,2,4,3,3,4,2
"FAM217B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,6,6,4,2,2,2,4,5,6,6,2,3,6,3,4,1,2,6,3,6,3,3,0,6,2,4,3,2,2,4,6,2,2,3,5,4,4,3
"NDUFAF5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,3,5,6,4,2,2,2,4,2,3,6,2,4,6,2,4,2,2,4,3,6,2,3,0,6,2,4,3,2,2,0,6,4,2,4,3,4,4,3
"LACRT",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,4,3,2,2,3,2,5,2,4,2,0,4,3,4,2,3,2,4,1,4,4,2,2,2,6,2,0,4,3,4,4,2
"LGALS4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,6,4,2,2,2,4,2,5,5,2,4,5,4,2,2,2,4,4,6,2,5,2,4,2,6,2,0,2,2,4,2,2,4,4,2,6,2
"CLCN1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,6,1,2,2,2,4,3,4,1,4,4,5,2,4,1,1,3,4,6,2,2,2,4,2,4,4,2,0,2,3,2,3,4,2,3,4,4
"PPM1B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,3,4,2,3,3,3,5,2,3,2,2,3,3,4,2,2,0,4,3,4,0,2,2,0,4,3,2,4,2,2,4,2
"FBXL17",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,2,3,3,2,2,2,3,2,4,4,1,4,6,2,4,3,2,4,4,6,2,4,2,3,1,4,3,1,4,2,4,2,2,4,6,3,4,2
"PCCA-DT",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,5,3,4,2,2,2,1,1,3,2,2,3,3,6,2,2,2,6,2,4,1,2,2,5,3,4,3,3,2,4,3,1,2,2,2,4,4,2
"ITGA7",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,3,3,3,2,2,3,3,2,4,1,2,5,2,5,2,2,3,3,4,2,3,4,4,3,5,4,2,2,2,3,2,2,4,5,4,3,2
"REEP2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,3,3,2,2,3,3,2,4,4,1,4,6,2,4,3,2,4,4,6,2,4,1,4,2,4,3,3,4,2,6,2,2,4,3,1,4,2
"ZNF843",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,4,3,2,2,4,4,6,6,3,4,6,6,4,2,3,4,3,6,2,4,2,4,4,6,2,3,4,2,4,2,3,4,4,4,6,3
"ZNF443",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,2,0,2,6,3,3,4,2,6,4,4,3,2,2,4,4,6,2,3,2,2,1,2,2,6,2,0,2,2,2,4,6,2,6,2
"SLAMF6",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,6,5,2,3,3,4,6,4,5,3,6,6,6,5,4,5,6,6,6,3,3,4,4,4,4,1,3,3,6,5,3,4,6,6,4,6,4
"NWD1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,6,2,2,2,4,3,3,4,2,4,5,4,3,2,2,3,6,6,2,3,2,2,2,2,2,5,2,2,2,2,2,4,4,6,6,2
"MIR3671",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,4,2,2,3,2,4,3,2,4,1,2,6,1,4,4,5,2,1,1,4,1,2,2,2,3,2,2,4,3,3,4,2
"OPRPN",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,3,2,2,1,3,3,5,4,2,3,6,0,3,2,2,4,2,4,2,3,2,4,2,4,1,2,2,2,2,2,2,4,2,3,4,2
"AC025178.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,3,5,2,2,3,3,6,5,4,3,4,3,4,4,2,2,2,4,6,2,4,2,4,2,4,3,1,2,2,3,2,2,4,6,3,4,2
"RNASEL",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,6,4,0,3,3,4,5,4,3,2,6,6,4,6,4,5,4,6,6,3,6,4,4,4,4,0,3,3,6,5,1,2,6,6,4,6,4
"PCDHGA4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,2,3,4,2,3,2,3,4,3,4,1,3,6,2,3,3,2,4,4,6,2,4,2,4,2,4,3,1,4,2,4,2,2,4,2,2,4,2
"C8orf34-AS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,3,4,2,2,6,6,6,6,3,6,6,6,3,1,2,3,3,6,2,4,2,4,2,4,2,5,2,2,6,2,3,4,6,6,4,2
"AC139256.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,4,0,2,2,3,5,6,6,1,4,6,4,2,2,1,5,3,6,2,5,2,4,3,6,2,1,4,2,1,2,3,4,5,3,6,2
"SCML2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,3,3,3,2,2,2,2,2,4,4,2,4,5,2,4,2,2,3,4,4,1,3,2,4,2,4,1,1,2,2,2,1,2,4,2,4,4,2
"VWA3B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,4,2,2,2,3,3,3,3,2,3,6,5,3,2,2,3,3,4,3,3,3,4,2,4,1,3,2,2,4,2,2,4,2,2,4,2
"AP002761.3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,2,1,6,3,3,6,0,5,6,4,3,2,2,4,4,4,4,4,2,4,2,4,1,2,1,3,4,1,2,4,1,2,6,2
"EPS8L2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,4,2,2,5,1,4,3,2,3,2,2,4,4,4,2,4,2,1,2,4,2,2,2,2,4,1,2,4,2,4,6,0
"USP43",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,1,1,4,2,4,1,2,3,2,4,1,2,3,3,4,1,0,2,2,2,4,1,1,2,1,2,1,0,2,0,3,4,1
"BZW2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,5,2,2,2,2,6,3,4,3,2,4,5,2,4,3,6,4,4,6,2,5,2,2,2,4,2,0,2,3,5,2,3,2,4,3,6,2
"AC073343.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,5,2,1,2,2,4,3,5,3,1,4,4,2,4,3,1,5,4,6,2,5,2,2,2,2,2,2,2,1,4,2,5,4,4,4,6,2
"FAP",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,3,3,3,3,2,3,5,4,3,2,1,6,3,4,2,3,2,2,0,4,2,3,2,2,3,2,2,4,1,4,4,2
"SMG6",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,2,1,1,2,3,2,4,1,2,3,2,3,1,2,2,5,4,1,2,2,5,2,6,3,1,2,1,2,1,2,2,2,3,4,0
"RNF20",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,3,3,4,3,4,3,5,4,3,2,2,3,3,5,2,3,2,2,2,2,3,1,1,2,1,2,2,4,2,4,4,2
"APOBEC3H",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,3,4,2,6,2,3,3,1,4,2,4,6,4,1,2,2,3,2,2,2,3,2,2,2,1,1,1,2,2,2,2,2,4,2,2,4,1
"IL22RA1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,3,2,2,4,2,2,2,2,3,3,4,2,3,2,2,2,4,1,1,2,2,3,1,2,4,3,2,5,2
"FGL1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,1,3,2,1,2,1,4,4,1,1,3,2,1,3,4,2,4,2,2,2,4,2,0,1,1,3,2,3,3,2,6,4,2
"UNC80",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,0,2,2,4,3,2,3,3,1,3,5,4,2,2,2,5,3,4,2,5,2,4,3,4,2,3,2,2,3,2,2,2,3,2,4,3
"GTPBP2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,6,4,4,2,2,2,3,2,3,4,2,4,6,5,5,2,2,3,3,4,2,2,3,3,3,3,1,6,2,2,5,2,2,5,4,3,4,1
"EPS15",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,2,2,2,3,2,2,3,3,3,4,3,2,2,4,6,3,4,2,3,2,2,2,4,1,2,2,2,3,2,0,4,5,2,3,2
"AC012306.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,2,2,2,2,3,3,3,3,3,3,5,4,3,2,2,3,3,4,2,3,2,4,2,4,2,3,2,2,3,3,2,4,2,2,6,2
"AC092902.4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,6,5,3,2,2,3,2,4,4,2,1,6,5,2,2,3,5,3,6,0,3,2,4,2,3,2,2,2,2,4,2,2,4,4,3,4,2
"AC021037.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,2,3,1,3,4,2,2,4,3,3,2,1,2,2,4,2,3,2,2,2,5,1,2,2,2,3,2,3,4,5,3,4,2
"SNAP91",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,3,4,1,1,2,3,3,1,4,2,4,3,3,2,1,2,6,2,4,2,2,2,4,2,4,1,2,4,2,2,4,2,2,4,3,4,1
"TMEM63B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,4,4,4,2,2,2,3,2,3,4,2,4,3,5,4,2,2,3,3,4,2,2,2,4,2,4,1,6,2,1,4,2,2,4,4,5,4,1
"KCNJ11",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,4,2,4,2,2,6,2,2,5,1,4,6,2,3,2,0,4,4,4,3,4,2,4,1,4,2,2,2,2,4,1,2,4,3,4,6,2
"ZNF319",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,1,3,1,2,2,3,0,2,4,2,2,1,3,3,2,1,2,1,4,2,1,1,1,0,0,3,0,1,4,2,2,1,1
"BATF",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,4,2,3,2,2,1,3,3,4,1,3,4,3,4,1,2,4,2,6,2,3,4,2,2,4,2,2,3,2,3,2,1,4,2,5,4,3
"HAGHL",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,6,3,4,2,2,2,3,4,6,6,0,4,5,3,4,2,3,5,4,6,2,5,2,4,3,5,2,1,4,2,3,3,3,4,4,4,6,3
"FBRSL1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,4,3,2,2,2,3,2,0,3,2,2,5,1,4,2,2,2,3,4,2,3,2,4,2,4,2,2,2,2,6,2,2,4,3,6,4,2
"DENND2A",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,1,1,2,2,4,3,2,3,3,4,4,5,4,1,2,3,4,6,2,5,2,4,2,4,3,0,2,3,3,2,3,5,2,3,6,2
"STIP1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,4,3,2,2,2,3,2,6,3,2,2,4,6,4,3,1,2,4,4,4,2,4,2,3,2,4,2,2,2,3,3,2,2,4,4,2,6,2
"PRIM2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,5,4,4,2,2,2,3,3,3,4,2,4,2,4,4,2,2,2,3,4,2,2,2,4,2,2,1,2,2,2,4,2,2,4,4,3,4,1
"ARHGEF17",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,4,3,0,2,1,5,3,3,6,2,4,6,4,3,2,0,4,4,4,4,4,2,4,2,6,2,2,1,1,5,1,0,4,1,2,6,2
"FOXJ1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,5,3,2,2,4,2,6,2,2,2,3,5,2,3,5,2,4,3,4,1,2,2,4,3,4,1,2,2,2,4,2,2,6,3,5,4,2
"AL137003.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,3,2,2,3,3,2,2,4,2,5,6,3,4,2,2,5,3,4,2,2,2,6,4,6,1,1,2,2,4,2,4,4,3,3,4,1
