"","sample106","sample56","sample39","sample108","sample24","sample101","sample36","sample103","sample43","sample90","sample81","sample66","sample69","sample85","sample93","sample73","sample29","sample58","sample105","sample87","sample92","sample8","sample64","sample94","sample95","sample47","sample44","sample14","sample99","sample31","sample59","sample35","sample4","sample27","sample45","sample67","sample38","sample51","sample48","sample97","sample54","sample76","sample17","sample21","sample34","sample74","sample88","sample11","sample25","sample46","sample86","sample53","sample19","sample104","sample33","sample16","sample55","sample91","sample80","sample84","sample216","sample166","sample149","sample218","sample134","sample211","sample146","sample213","sample153","sample200","sample191","sample176","sample179","sample195","sample203","sample183","sample139","sample168","sample215","sample197","sample202","sample118","sample174","sample204","sample205","sample157","sample154","sample124","sample209","sample141","sample169","sample145","sample114","sample137","sample155","sample177","sample148","sample161","sample158","sample207","sample164","sample186","sample127","sample131","sample144","sample184","sample198","sample121","sample135","sample156","sample196","sample163","sample129","sample214","sample143","sample126","sample165","sample201","sample190","sample194"
"SLC44A3-AS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,3,5,4,4,2,2,2,1,3,2,2,2,2,3,0,6,3,2,4,2,3,2,6,2,4,2,2,4,2,2,6,2,3,2,3,2,2,4,2,1,4,2,2,3,3,1,4,3,3,3,2,2,3,3,2,2,0,1,2
"NSMCE3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,3,4,2,2,3,2,1,2,2,1,0,2,1,3,1,2,4,2,1,2,6,2,3,2,1,4,2,2,2,2,2,5,2,2,4,2,2,1,2,2,1,1,1,1,4,2,3,4,2,2,2,2,2,2,2,3,2
"AC140847.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,4,4,4,2,2,3,2,4,3,2,1,3,1,1,5,3,2,4,2,6,4,4,2,5,4,5,4,2,2,3,2,3,5,2,2,4,6,1,2,4,4,2,4,3,2,4,2,3,4,3,4,4,2,2,2,2,2,4
"LINC00528",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,1,2,3,2,2,1,4,1,4,1,2,4,1,6,3,1,4,2,2,2,3,1,2,3,4,4,2,2,6,2,2,6,0,2,2,2,2,1,4,2,2,2,3,2,4,0,5,0,3,3,3,2,2,2,2,2,4
"SRP9",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,5,6,6,4,5,6,2,4,3,4,2,2,3,4,6,5,4,6,4,6,5,6,3,6,6,4,4,2,2,6,2,6,6,2,2,4,6,2,2,4,6,6,5,6,2,6,2,5,4,4,5,6,3,3,3,5,2,6
"ACSM4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,5,3,4,2,2,3,2,6,1,2,1,2,3,2,5,6,2,4,3,6,5,6,2,4,3,3,4,2,2,3,3,3,2,2,2,4,5,2,2,4,4,2,5,3,2,3,2,3,4,3,5,4,2,2,2,2,1,4
"FKBP7",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,3,4,2,2,5,2,3,2,3,2,2,3,2,6,4,2,4,2,5,3,6,2,0,3,4,4,2,2,4,2,4,5,4,2,4,4,2,0,4,2,2,2,3,2,4,2,3,4,3,4,2,2,2,2,2,1,3
"AC109454.4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,5,6,5,1,2,4,3,3,2,2,1,2,2,2,6,2,2,4,2,4,2,4,2,2,3,3,4,2,3,1,2,3,4,2,2,4,4,2,2,4,5,2,3,4,2,4,1,2,4,2,1,2,2,4,2,2,3,4
"SNX5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,3,5,6,2,2,3,2,4,1,4,2,2,3,3,5,3,3,4,2,4,4,6,2,4,5,4,4,2,2,6,2,6,6,2,2,6,4,1,2,4,4,2,2,3,2,4,2,3,4,4,3,3,2,2,2,2,2,4
"LIPJ",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,4,4,2,2,2,1,3,2,3,1,2,2,1,3,2,2,4,2,5,4,4,0,3,3,4,4,2,2,2,2,2,2,2,2,2,4,2,1,4,2,2,3,3,2,4,2,4,4,2,3,2,3,2,2,1,3,3
"WASH2P",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,3,3,4,2,2,3,1,2,3,3,2,2,3,3,6,2,2,4,2,4,3,6,0,2,3,3,4,2,2,4,2,3,5,3,3,3,6,2,2,4,2,1,2,3,2,4,2,3,4,2,4,2,0,2,2,2,1,3
"AC025370.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,6,6,4,2,2,3,2,6,2,6,2,4,3,3,6,6,3,4,3,6,6,6,2,6,5,5,6,2,2,6,2,4,5,2,2,4,4,2,4,4,4,2,3,5,2,4,3,6,4,6,6,6,3,2,2,3,2,3
"CYP2D6",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,2,2,2,2,2,1,4,1,3,2,2,2,1,5,4,1,5,1,3,4,6,1,2,3,4,2,2,2,3,1,4,6,1,2,2,2,2,1,4,1,2,2,3,2,4,0,2,2,3,5,5,2,2,2,2,2,2
"AHR",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,5,4,5,3,6,5,2,2,2,3,1,3,3,2,2,1,2,6,2,5,4,6,2,4,4,5,4,0,2,3,2,5,3,2,2,2,6,0,1,4,5,2,4,5,2,4,5,6,4,4,3,2,3,1,1,3,2,4
"SRP14",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,6,2,4,2,2,3,2,2,2,2,0,1,1,1,3,1,2,4,2,2,1,6,2,3,1,6,2,2,2,2,2,4,4,2,2,4,2,2,1,4,2,2,1,2,1,4,1,3,3,3,0,2,2,3,2,2,3,2
"HCRTR1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,4,2,4,2,2,3,1,3,2,0,2,2,4,1,6,3,2,4,1,5,3,6,2,6,2,2,2,2,3,3,2,3,3,2,1,2,4,2,1,4,2,2,3,3,1,4,3,3,3,3,3,2,2,2,2,1,2,2
"RUNDC3B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,5,4,6,2,0,4,2,1,2,3,2,3,3,2,2,2,2,6,2,4,4,5,2,4,4,2,4,4,2,3,2,5,5,2,2,4,3,2,1,2,4,2,4,5,0,4,2,3,4,4,1,4,3,2,1,1,2,4
"RAB11B-AS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,4,2,6,2,2,4,2,4,2,3,1,2,2,2,6,3,2,6,2,4,2,4,2,3,4,3,3,2,1,3,2,3,3,2,2,1,6,2,1,4,4,2,5,3,2,4,2,2,2,3,2,3,2,2,2,3,2,0
"PTMAP2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,5,5,6,2,2,4,3,3,2,2,1,2,2,2,5,2,2,5,2,4,2,4,2,2,3,5,4,2,2,2,3,3,4,2,2,4,4,2,2,4,4,2,3,4,2,4,3,2,4,2,3,2,2,2,2,2,2,4
"CDH10",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,6,4,6,2,2,4,1,3,2,6,3,2,4,2,6,2,2,4,2,4,5,4,2,6,3,5,4,2,2,5,2,3,4,2,2,4,6,2,2,4,5,2,3,4,2,3,1,3,4,4,6,4,2,2,2,3,2,4
"SCMH1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,2,4,2,3,5,1,3,2,4,2,2,2,0,5,3,2,4,2,6,3,6,2,4,4,6,2,1,3,3,2,3,3,2,2,2,3,2,0,4,2,2,3,3,1,4,3,3,4,6,2,3,2,2,2,6,2,5
"KRT83",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,4,4,5,2,2,3,4,2,3,4,1,2,2,2,5,2,2,4,2,5,4,4,2,4,1,5,4,3,2,3,2,3,5,2,2,4,4,2,3,5,4,2,3,3,2,4,2,3,4,2,4,2,2,2,2,2,2,4
"AC025171.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,5,3,6,1,2,4,2,3,2,5,2,2,4,2,6,3,3,4,2,6,2,4,2,4,3,4,4,2,2,6,2,3,4,2,2,4,4,2,2,5,4,2,3,4,2,4,2,3,4,4,6,2,2,2,2,1,4,4
"BCAN",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,6,6,6,3,5,6,2,5,2,4,3,4,3,4,6,4,4,6,6,6,5,6,4,6,4,5,4,2,2,4,2,5,4,2,2,4,6,4,3,4,6,5,6,6,2,6,3,5,4,4,4,6,4,3,4,2,2,6
"BMP1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,6,6,4,3,2,3,2,2,2,3,0,1,1,2,2,2,2,4,1,6,5,3,2,2,3,4,2,2,2,0,2,1,1,2,2,2,4,2,1,2,5,2,2,4,1,4,1,2,4,3,2,2,5,2,2,1,2,1
"HOOK1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,5,2,4,2,3,3,1,3,2,2,2,2,3,1,6,3,2,4,1,6,2,6,0,4,4,5,2,2,1,3,2,3,3,2,2,2,3,2,4,4,2,2,3,3,1,4,2,3,4,3,2,3,2,3,2,3,2,2
"AL078581.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,3,1,4,2,5,1,2,4,2,5,2,2,4,2,4,2,4,1,2,3,6,4,2,1,2,2,2,4,1,2,4,2,2,2,4,2,1,3,2,1,5,1,4,4,3,5,3,2,2,2,3,0,3
"AC044802.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,3,1,2,1,1,3,1,5,2,3,4,2,1,3,2,4,1,2,2,4,3,6,1,3,3,2,2,2,1,2,2,3,5,2,2,1,4,1,2,5,2,3,3,2,1,2,2,2,2,3,3,2,1,1,1,0,1,2
"TRMT10C",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,5,4,6,2,2,2,1,5,3,2,1,2,2,2,5,2,2,4,3,4,4,6,2,4,3,6,4,2,2,4,2,6,5,2,2,4,6,2,2,4,4,2,2,4,1,3,2,3,3,3,4,5,2,2,1,2,2,3
"AC109322.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,6,6,6,4,2,4,3,2,4,2,6,3,6,3,2,6,5,3,4,2,5,6,5,2,6,6,5,6,2,2,6,2,2,6,2,2,4,4,2,4,2,4,2,3,4,2,3,2,6,5,6,1,5,3,2,2,3,2,3
"ZNF701",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,3,6,2,2,2,2,4,2,2,2,2,5,2,6,3,2,6,2,6,2,4,2,3,4,4,3,2,2,3,2,6,3,2,2,4,4,2,1,4,4,2,3,3,2,3,2,3,5,3,4,2,3,1,2,0,3,6
"POT1-AS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,5,4,6,2,1,3,3,2,2,3,1,3,1,2,2,2,2,6,2,4,4,5,2,6,4,2,6,2,1,3,2,3,6,2,2,4,4,2,1,2,4,2,4,5,2,6,3,3,4,4,1,1,3,4,2,2,3,4
"ARHGEF34P",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,5,2,6,2,1,4,3,2,2,3,1,3,3,2,2,4,2,6,2,4,4,5,2,4,4,2,6,2,1,3,2,2,5,2,2,4,3,2,1,2,4,3,6,5,1,4,3,3,4,5,3,4,3,2,2,2,2,4
"AGXT",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,3,3,4,1,2,3,1,1,3,2,2,2,4,2,4,2,2,4,2,3,3,6,2,2,4,3,5,2,2,4,2,3,5,2,2,4,2,2,1,4,2,2,2,3,2,4,2,3,4,1,4,2,2,2,2,2,0,2
"SPDYE12P",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,3,6,2,3,4,0,2,2,3,2,3,3,2,6,2,2,6,2,6,4,6,2,4,4,2,4,2,2,3,2,3,5,2,1,6,4,2,1,3,4,2,4,5,2,4,2,6,4,4,4,3,3,2,3,2,2,4
"DLSTP1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,5,2,4,2,2,4,1,4,2,2,1,2,3,3,6,3,2,4,2,4,5,6,2,4,2,2,2,2,2,6,2,3,4,2,2,2,3,2,2,4,2,2,3,3,1,4,2,3,6,3,2,4,2,2,2,1,2,2
"ERVK3-1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,4,3,6,2,2,4,2,5,1,3,2,2,5,2,6,2,2,6,2,3,4,4,2,3,4,2,3,2,2,4,2,1,3,2,2,4,6,2,1,4,4,2,2,3,2,4,2,3,6,4,4,2,2,2,2,2,1,6
"PRR7",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,5,6,6,2,2,4,2,2,2,2,1,2,3,2,5,4,2,4,2,4,5,6,2,2,4,3,4,3,2,5,2,5,4,2,1,4,4,2,2,4,4,2,1,4,4,4,1,3,4,4,3,4,2,3,2,2,2,2
"ATP6AP2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,5,3,4,2,2,4,1,3,2,2,2,2,3,2,5,5,2,4,2,3,4,4,2,2,2,4,4,2,2,4,2,2,5,2,2,4,4,1,0,4,2,2,1,3,2,4,2,4,4,0,3,2,2,1,2,1,2,4
"CACNA1E",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,5,6,6,6,3,5,6,2,5,2,5,2,2,3,3,6,4,4,6,4,6,5,6,4,6,4,6,4,2,1,4,2,6,6,2,2,3,6,4,2,4,6,6,6,6,1,6,2,5,4,4,4,5,4,3,4,2,2,6
"CFL1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,3,4,2,4,3,2,3,2,4,2,2,4,2,6,3,2,6,3,4,4,5,1,4,3,3,4,2,1,5,1,3,6,2,2,2,6,2,1,3,2,2,2,4,2,4,2,4,4,3,5,4,2,2,2,2,2,3
"AC087741.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,3,6,3,4,2,2,3,1,5,1,6,3,1,2,2,6,4,3,4,3,5,4,4,3,3,4,2,5,2,3,6,3,5,2,2,2,4,6,2,1,4,2,2,3,2,2,4,2,3,5,2,2,4,2,1,2,3,2,3
"RAET1L",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,2,2,3,4,1,5,1,2,4,2,6,2,1,4,3,4,2,4,1,2,3,5,4,2,1,2,1,2,4,1,2,4,4,1,2,4,2,1,3,2,1,4,0,4,3,3,5,3,2,2,2,5,1,3
"PRKACA",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,3,6,2,2,4,2,4,1,3,1,2,4,2,6,3,2,6,2,6,4,4,2,3,4,3,4,2,2,3,2,4,3,2,2,2,6,2,1,4,5,2,4,2,2,4,2,0,2,4,2,3,2,3,2,2,2,2
"SH2D3A",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,4,2,6,2,2,4,2,3,2,3,1,2,3,2,6,3,3,6,2,4,2,4,2,3,4,5,3,2,2,3,2,3,3,2,2,2,6,2,1,4,4,2,5,3,2,3,3,2,2,3,2,3,2,2,2,3,2,2
"SIRT4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,4,4,4,2,2,4,1,3,1,2,1,2,2,1,2,2,1,4,2,5,3,4,2,4,4,3,4,2,2,3,2,4,5,2,2,4,3,2,2,6,4,2,2,4,2,4,3,3,4,2,3,2,2,2,2,2,2,4
"KANK3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,2,6,2,1,4,2,4,2,3,1,2,2,2,6,3,2,6,2,4,3,4,2,3,4,3,3,2,1,3,2,3,3,1,2,2,6,2,1,4,5,2,5,3,2,4,3,0,2,3,2,3,2,2,2,3,2,2
"RPL31P17",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,3,3,4,3,2,3,2,2,2,4,2,2,4,2,5,2,2,4,1,3,3,5,2,2,3,3,4,2,2,4,2,3,5,2,2,3,4,2,2,4,2,2,1,3,3,4,1,3,4,2,5,4,1,2,2,2,1,2
"TCEANC2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,4,2,5,2,2,3,1,3,2,2,3,2,3,1,6,3,2,5,3,3,2,6,2,4,3,2,2,2,2,3,2,3,3,2,2,0,5,0,6,4,2,2,3,3,1,3,2,3,4,3,2,3,2,2,2,4,2,3
"CDK18",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,5,6,6,6,5,5,6,2,4,3,5,3,2,3,2,6,3,4,6,4,6,5,6,3,6,6,6,4,2,2,6,2,6,6,2,2,5,6,4,2,4,6,6,5,6,4,6,2,5,4,4,4,6,4,3,4,6,2,6
"CD86",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,5,5,6,2,2,3,2,5,2,2,2,2,2,2,5,2,2,4,3,4,4,6,1,4,3,5,2,1,2,4,0,6,5,2,2,4,4,2,2,4,3,1,3,3,2,4,2,3,4,3,1,4,2,2,2,3,2,3
"SH2B3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,4,4,4,2,2,3,2,3,3,4,2,2,2,1,6,2,2,4,2,3,5,4,2,3,4,3,4,2,2,3,2,4,6,2,2,4,3,2,2,4,4,2,3,3,2,4,2,3,4,2,3,2,0,4,2,2,3,4
"DHH",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,4,4,4,3,2,1,2,2,3,3,1,2,2,2,5,3,2,4,2,6,4,4,2,4,3,4,4,2,2,3,2,3,5,2,2,4,4,2,2,4,4,2,2,3,2,4,2,3,4,2,4,2,2,2,1,2,2,3
"CLK2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,6,6,6,3,5,6,2,5,2,4,3,3,3,4,6,4,4,6,4,6,5,6,4,6,4,6,4,2,2,3,2,4,6,2,3,4,6,4,3,2,6,6,6,6,2,6,3,5,4,4,6,6,4,3,4,2,1,5
