"","sample32","sample49","sample103","sample84","sample22","sample104","sample77","sample23","sample20","sample44","sample28","sample110","sample46","sample60","sample71","sample24","sample90","sample7","sample70","sample92","sample4","sample62","sample75","sample30","sample40","sample59","sample18","sample93","sample83","sample97","sample94","sample45","sample50","sample26","sample87","sample65","sample79","sample68","sample35","sample3","sample142","sample159","sample213","sample194","sample132","sample214","sample187","sample133","sample130","sample154","sample138","sample220","sample156","sample170","sample181","sample134","sample200","sample117","sample180","sample202","sample114","sample172","sample185","sample140","sample150","sample169","sample128","sample203","sample193","sample207","sample204","sample155","sample160","sample136","sample197","sample175","sample189","sample178","sample145","sample113"
"IGKJ1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,2,3,4,2,3,4,1,4,3,6,4,2,2,3,3,2,4,2,2,3,2,2,6,4,2,3,4,3,3,4,3,2
"CTSC",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,4,3,2,3,1,3,3,2,2,2,3,4,2,4,3,4,6,6,2,2,2,1,6,2,1,6,2,2,4,3,2,3,5,3,3,0,2,1
"HERC5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,3,2,2,1,3,2,3,5,2,4,5,2,4,2,4,2,2,2,3,4,2,2,0,1,2,3,2,4,4,2,3,4,3,4,1,4,1
"BBOF1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,4,2,2,3,3,2,3,4,4,3,3,2,6,2,3,3,2,2,2,4,2,1,2,2,3,2,2,6,4,2,3,4,3,3,2,3,2
"BUB1B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,3,2,2,2,3,4,2,3,2,2,4,2,2,3,1,2,3,1,2,2,2,1,1,2,1,6,4,2,3,3,3,4,2,2,2
"SNX16",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,0,6,2,3,2,5,5,2,6,3,4,3,3,6,4,2,2,6,6,2,4,2,1,3,0,0,6,5,2,5,4,3,6,6,5,2
"KCP",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,4,2,3,3,4,2,4,4,1,3,3,2,6,0,4,5,3,2,2,3,2,4,1,3,3,2,2,5,4,3,2,6,3,3,4,2,2
"FANCI",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,1,1,1,3,4,2,3,2,2,4,3,0,3,2,2,3,3,2,2,2,2,2,2,2,6,4,2,3,4,3,4,4,4,2
"AC079922.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,3,3,3,4,2,3,3,2,4,2,2,4,2,0,2,3,2,2,2,1,3,2,4,6,2,2,2,4,3,3,4,4,3
"FAM120B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,2,2,1,0,2,3,2,2,4,6,2,4,3,4,1,3,2,4,4,2,3,1,2,4,3,2,4,4,1,2,4,3,3,3,2,2
"PUS3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,3,1,3,2,3,1,4,2,3,4,2,2,4,3,2,2,1,2,2,3,1,4,0,1,5,3,2,4,3,2,3,6,3,3,4,2,2
"CCNB1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,5,4,2,2,2,2,2,2,4,2,3,2,2,6,3,2,4,2,2,3,3,2,2,2,2,2,2,2,3,4,2,1,4,4,4,3,2,2
"PPP6R1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,2,2,2,3,2,3,4,2,3,6,1,6,4,3,4,2,2,6,4,2,4,3,4,5,2,3,4,3,2,2,6,6,4,4,3,2
"SMAD5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,4,2,2,2,2,3,3,4,2,3,4,2,6,3,2,4,2,2,3,4,2,3,2,2,2,2,3,4,4,2,2,4,4,5,3,2,2
"LINC00482",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,3,2,3,2,3,4,2,4,4,2,4,5,6,2,3,2,3,2,4,2,2,2,2,2,2,4,2,2,2,4,3,6,6,6,2
"NDUFAF1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,3,5,2,3,2,2,4,2,2,3,2,2,3,3,2,3,1,1,1,2,2,6,4,2,3,4,3,4,2,1,2
"LDLRAD1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,4,2,3,4,2,3,6,2,4,3,3,2,3,2,3,3,1,3,2,2,3,4,3,6,3,2,2,4,4,3,3,1,3
"AC005865.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,3,4,2,5,2,3,4,3,3,4,2,4,6,3,2,1,2,2,4,2,4,2,2,3,2,2,5,2,2,2,4,3,4,3,3,2
"WIPF2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,6,3,2,2,2,6,2,2,2,6,2,4,2,4,1,1,2,2,4,4,2,2,1,3,3,2,4,2,2,3,4,3,4,4,0,2
"AL031778.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,3,4,2,6,2,4,2,3,4,2,5,2,2,3,4,6,4,2,2,5,4,2,4,2,2,6,3,1,4,4,2,5,4,3,3,4,5,4
"TMED9",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,4,2,4,2,3,3,5,4,2,3,4,2,6,2,2,4,2,2,6,4,2,2,2,2,3,4,2,6,4,2,3,4,4,5,5,5,2
"SDHB",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,3,2,1,2,2,4,2,3,4,2,4,2,6,2,0,2,3,4,2,4,2,0,3,3,2,6,3,2,3,4,3,3,3,1,2
"RERG",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,4,2,3,2,3,4,2,2,3,1,4,3,4,3,3,3,2,4,2,3,1,2,3,2,2,5,3,2,2,4,3,4,2,3,2
"GNA12",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,5,2,2,3,4,2,4,6,1,6,6,2,6,4,3,5,2,2,4,3,2,4,2,2,2,6,1,6,3,2,1,6,3,3,5,3,2
"HFM1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,2,3,3,2,4,2,3,4,2,4,3,3,3,2,2,3,3,2,3,1,1,3,1,2,6,3,2,3,4,3,2,3,6,3
"FTH1P8",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,6,4,2,2,2,6,2,2,3,2,4,4,2,4,4,2,4,2,2,2,4,2,6,1,2,4,3,3,6,4,2,1,4,4,2,0,3,2
"VGLL4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,3,2,2,3,2,2,4,2,3,4,2,6,3,4,3,3,2,3,4,2,2,2,2,2,2,5,3,6,2,2,3,3,4,3,4,2
"EZH1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,1,3,2,2,4,2,2,4,2,4,2,4,2,4,2,1,2,2,4,4,2,2,1,2,2,2,4,2,2,1,4,3,4,4,3,2
"NECAB3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,2,2,3,2,4,3,2,4,4,2,6,4,3,4,3,2,5,6,2,5,1,2,4,2,2,5,6,2,3,2,3,3,6,6,2
"AP001318.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,3,1,3,2,4,2,4,2,2,4,1,2,3,3,2,3,1,2,1,3,1,2,2,1,6,3,1,4,3,3,3,6,3,3,2,2,1
"FYCO1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,2,2,2,3,2,3,4,2,3,2,2,6,2,4,3,1,2,1,4,2,2,2,1,3,2,2,2,5,3,2,6,4,4,4,3,2
"AC087294.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,3,2,2,2,2,2,6,2,2,2,4,2,3,2,5,3,3,2,2,4,1,2,1,1,2,3,2,3,4,1,2,4,3,4,2,5,4
"ANAPC1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,1,3,2,3,4,2,3,3,2,4,2,3,4,2,2,2,3,2,2,2,2,3,2,2,6,5,2,3,4,3,3,4,4,2
"GRAMD1C",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,5,2,6,2,3,4,2,3,4,2,6,5,2,3,2,2,6,4,2,2,2,2,2,2,2,6,5,2,2,4,3,3,2,4,2
"HSD17B14",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,3,2,4,4,4,3,4,2,6,4,4,4,2,2,6,4,2,2,2,2,5,2,2,4,3,2,2,6,4,4,3,3,2
"C2CD5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,4,1,4,1,3,2,3,4,2,3,4,2,4,5,4,3,0,2,1,4,2,4,2,2,3,1,2,6,2,2,2,4,3,6,3,3,2
"CNIH1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,2,4,3,3,2,3,4,2,3,4,2,6,2,3,4,2,1,3,4,2,2,2,2,3,2,2,6,3,2,3,5,3,2,2,5,2
"ENPP7P4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,3,3,1,2,2,3,5,2,3,5,2,6,5,4,3,2,2,2,4,2,2,2,2,2,2,2,6,5,2,1,4,2,4,3,4,2
"C15orf61",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,4,2,3,2,2,4,2,2,3,2,2,3,3,2,2,2,1,2,2,3,6,4,2,2,4,3,4,3,2,2
"FDPS",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,3,6,2,5,2,4,4,3,5,6,2,6,5,6,5,4,2,5,2,3,6,3,6,3,3,3,6,5,3,4,6,5,3,6,4,6
"TRPV1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,3,3,2,0,2,2,1,2,2,2,2,2,4,3,3,3,2,2,2,4,1,0,1,1,2,2,2,3,3,0,4,4,3,4,1,2,1
"MBLAC2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,5,2,3,2,3,5,3,4,1,3,2,2,6,3,2,4,2,2,6,5,2,2,2,2,2,2,3,4,4,2,2,4,4,5,2,2,2
"JCAD",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,3,2,4,4,2,1,3,4,2,4,3,2,4,3,6,4,2,2,3,5,0,3,3,2,2,2,2,5,2,2,3,4,3,3,2,5,2
"MOGAT1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,2,2,2,3,4,2,3,5,2,4,2,3,4,2,2,3,4,2,2,2,3,3,4,2,6,5,2,3,6,3,3,4,4,3
"LINC00674",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,6,3,0,4,2,4,4,2,4,4,2,4,4,5,4,6,2,3,4,4,2,2,2,2,0,2,4,6,2,2,4,3,4,6,6,3
"CFAP221",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,3,2,2,2,3,2,2,4,2,3,3,2,4,2,2,4,2,2,2,3,2,2,2,2,3,2,1,6,5,2,3,3,3,3,4,4,2
"FOXD2-AS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,5,3,3,2,5,4,4,4,2,3,6,2,4,3,5,2,2,2,3,3,2,3,2,2,1,3,2,6,2,2,3,4,4,3,3,4,2
"LRRC29",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,1,2,2,1,2,1,3,2,2,2,3,2,2,4,2,2,2,2,4,2,2,2,1,1,2,2,1,6,5,3,3,2,1,2,1,2,1
"PRAME",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,2,3,1,2,1,3,3,2,3,3,2,2,4,2,4,1,1,4,4,2,4,2,1,4,2,0,5,6,2,2,4,2,3,2,3,2
"C1orf216",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,2,3,2,1,3,4,2,3,6,2,4,3,5,2,4,2,3,3,2,3,2,1,3,3,2,6,3,2,3,3,4,3,3,2,2
"AL589935.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,2,2,4,3,3,2,3,6,2,4,6,2,3,4,3,3,2,2,4,4,3,2,1,2,3,3,2,4,4,1,2,4,3,3,4,2,2
"RHOXF1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,4,2,2,3,6,2,1,3,3,3,3,3,4,1,3,4,4,2,2,4,2,4,2,2,4,3,2,6,4,2,3,4,4,2,3,3,2
"FARP2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,2,2,2,1,2,3,4,2,3,3,2,3,1,3,3,2,1,3,3,2,2,2,1,3,4,2,6,5,2,3,4,3,3,5,5,2
"NXT2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,3,2,4,1,2,3,2,4,3,2,4,1,3,3,3,2,2,4,2,4,2,2,4,3,2,6,4,2,2,4,4,2,3,3,2
"CDK5RAP1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,2,2,3,3,4,5,2,4,4,2,6,4,3,4,3,2,5,6,2,6,2,2,4,2,2,6,6,2,3,3,2,4,6,6,2
"CCL23",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,1,2,2,2,2,3,1,2,2,4,2,4,2,4,1,2,3,2,4,4,3,1,1,2,2,2,4,1,2,3,4,3,4,3,2,2
"SOS2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,2,4,2,3,2,3,4,4,3,4,2,6,1,1,4,2,2,3,4,2,2,2,2,3,2,2,6,3,2,3,4,3,3,4,5,2
"PARP11-AS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5,3,4,2,3,2,3,1,2,3,4,2,3,6,4,3,1,2,2,3,0,4,2,2,4,2,2,5,2,2,2,4,3,4,3,3,2
"DSG3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,2,3,2,3,2,4,4,2,3,4,2,4,5,3,2,2,2,2,4,2,4,2,2,4,2,1,4,2,2,2,1,3,3,2,2,2
"C11orf87",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,3,1,3,2,3,1,2,2,2,6,3,1,4,4,2,2,1,2,2,2,1,6,2,1,6,3,1,4,3,2,3,6,3,2,2,2,1
"NCBP2AS2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,2,3,2,2,4,2,3,6,2,6,5,4,3,1,2,4,4,2,3,2,2,3,2,2,4,4,2,2,4,3,4,2,4,1
"AC005670.3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,1,2,2,3,2,4,5,2,2,5,2,5,2,4,2,2,2,2,4,4,2,2,1,2,1,2,4,6,2,1,4,3,4,4,3,2
"COA6-AS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,4,4,2,2,4,6,4,3,4,6,1,6,5,2,5,4,2,6,3,3,3,2,2,4,4,6,6,6,4,4,6,5,3,5,6,6
"JPH3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,1,5,1,3,2,2,2,2,2,1,3,2,2,1,2,2,2,1,1,1,0,2,2,1,6,5,1,3,2,2,2,2,2,2
"KBTBD4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,3,2,2,3,2,4,3,4,4,2,4,2,1,2,2,2,4,5,1,3,4,2,4,2,2,3,6,2,3,6,3,3,4,5,2
"SYTL3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,2,4,2,2,2,3,2,2,4,4,2,4,3,3,2,2,2,4,4,2,2,1,1,5,3,2,4,4,1,2,4,3,3,3,2,2
"KDM4D",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,3,2,3,2,3,3,2,2,2,4,4,2,5,3,4,2,1,2,2,2,1,5,2,1,6,2,2,4,3,2,3,6,4,3,1,2,1
"NUP50",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,4,1,2,0,3,3,2,3,3,3,3,4,2,3,1,2,2,5,1,2,2,1,2,1,2,2,6,2,3,5,2,3,2,3,2
"RPL21",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,4,2,2,4,3,2,2,4,2,6,4,2,4,2,3,3,2,2,2,2,2,2,2,2,4,1,2,5,3,2,1,4,2,4,1,6,2
"AC069218.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,2,3,2,3,4,2,2,6,2,6,5,4,3,2,2,4,3,2,3,3,2,3,2,2,6,5,2,2,4,3,4,3,5,2
"AC127526.5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,3,2,2,2,2,3,3,2,1,1,4,2,5,2,2,3,2,2,3,5,1,3,3,2,6,2,2,3,5,2,3,6,4,3,2,5,1
"AC018690.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,2,3,2,3,4,2,3,3,2,4,3,3,4,2,1,2,1,2,2,2,2,2,2,4,6,5,3,3,4,3,3,4,4,2
"UBE2L5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,4,1,2,4,3,3,2,4,2,6,5,2,4,2,3,3,2,2,1,2,2,2,2,4,5,1,2,4,3,2,0,4,2,3,2,6,2
"TDGF1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,2,2,2,3,3,3,4,2,3,2,2,6,2,4,3,1,2,3,4,2,2,2,1,2,2,2,3,5,2,1,5,3,3,4,6,2
"DCAF4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,4,2,2,3,3,2,3,5,2,4,4,2,5,2,3,3,2,2,2,4,2,2,2,2,3,2,2,6,3,2,3,3,3,3,2,3,2
"MS4A2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,1,4,2,2,3,2,6,2,4,4,2,4,2,4,2,2,2,4,2,1,3,3,2,5,2,2,4,5,3,3,6,3,4,4,5,1
"LYPLA2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,4,2,2,2,2,4,2,3,4,2,4,3,5,2,1,0,3,3,2,3,2,1,3,3,2,6,3,2,3,4,2,5,3,3,2
"CFAP410",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,3,3,2,2,0,1,2,3,4,2,4,5,2,3,4,5,4,2,2,4,4,2,2,2,2,3,4,2,4,3,2,3,4,5,3,3,4,2
"DAD1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,4,3,3,0,4,4,2,3,3,2,6,2,3,2,3,2,3,4,2,2,2,2,6,2,2,6,3,2,2,3,2,4,4,5,2
"COL2A1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,6,3,2,2,2,2,4,4,2,3,5,2,4,2,5,3,2,2,5,4,2,2,2,2,1,2,2,4,5,2,4,4,3,4,6,3,2
"LIN7B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,2,2,4,3,4,4,2,3,4,2,5,4,3,5,2,2,6,4,2,4,2,2,5,2,3,4,3,2,2,6,4,4,3,3,2
