"","sample66","sample71","sample12","sample7","sample47","sample86","sample11","sample26","sample20","sample13","sample92","sample100","sample69","sample60","sample2","sample25","sample94","sample109","sample110","sample9","sample19","sample53","sample31","sample22","sample103","sample52","sample27","sample77","sample73","sample101","sample61","sample88","sample50","sample8","sample97","sample78","sample102","sample17","sample74","sample65","sample43","sample82","sample38","sample28","sample107","sample54","sample55","sample79","sample80","sample105","sample85","sample40","sample83","sample18","sample76","sample46","sample29","sample64","sample72","sample23","sample176","sample181","sample122","sample117","sample157","sample196","sample121","sample136","sample130","sample123","sample202","sample210","sample179","sample170","sample112","sample135","sample204","sample219","sample220","sample119","sample129","sample163","sample141","sample132","sample213","sample162","sample137","sample187","sample183","sample211","sample171","sample198","sample160","sample118","sample207","sample188","sample212","sample127","sample184","sample175","sample153","sample192","sample148","sample138","sample217","sample164","sample165","sample189","sample190","sample215","sample195","sample150","sample193","sample128","sample186","sample156","sample139","sample174","sample182","sample133"
"AL135791.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,6,4,4,4,3,2,3,2,2,2,4,4,3,4,4,2,1,3,5,2,2,2,3,3,1,3,2,3,3,2,5,2,4,2,1,3,3,1,3,2,4,2,2,2,2,2,2,2,3,2,2,4,4,4,2,3,2
"ABHD13",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,4,4,2,2,1,2,2,1,6,2,1,2,4,2,3,4,3,0,1,2,2,5,4,2,2,4,1,2,3,2,2,1,2,2,2,1,4,2,4,3,1,2,5,3,2,2,4,3,2,4,2,6,3,4,4
"Z83745.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,4,4,2,2,1,2,2,2,3,4,2,4,4,2,1,4,1,1,2,4,2,2,2,2,2,3,2,2,3,2,6,4,2,3,3,0,4,2,3,4,1,2,2,2,2,2,4,2,2,4,4,6,4,4,4
"AC093297.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,6,3,4,6,3,2,2,2,2,4,2,2,4,4,2,1,5,4,2,2,5,2,3,2,2,2,4,2,2,6,2,4,2,4,4,4,2,1,2,4,6,2,2,5,2,2,2,2,4,2,4,3,6,2,2,3
"LINS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,3,4,4,3,1,2,2,3,2,2,3,3,6,4,2,2,3,4,1,1,3,2,6,2,1,3,3,0,2,6,2,4,4,2,1,3,2,2,2,4,4,1,1,4,2,3,1,2,2,3,4,3,6,5,6,1
"SLC38A6",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,4,4,3,2,2,2,2,3,4,2,2,6,4,2,1,3,2,2,2,4,2,4,5,0,3,2,3,2,3,2,4,1,4,3,3,4,6,2,4,3,0,2,3,1,2,2,2,2,2,4,3,2,2,5,3
"AC025031.4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,2,2,2,2,2,1,3,2,1,4,5,2,2,4,2,2,3,3,2,2,2,2,2,4,2,2,6,2,4,2,4,3,3,2,4,2,3,2,1,2,4,2,2,2,2,2,2,3,3,5,4,4,2
"AC136475.5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,4,4,3,3,2,2,1,2,3,2,2,3,2,2,3,2,4,2,2,4,2,1,2,2,1,4,1,2,2,2,4,1,2,4,3,2,6,2,2,4,1,2,3,2,2,2,3,2,2,4,2,2,4,2,2
"OIP5-AS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,2,2,3,4,4,3,2,2,2,2,1,2,2,2,6,5,2,3,2,2,2,2,2,2,2,2,1,2,6,1,2,2,2,4,1,2,2,5,3,2,2,6,2,1,1,4,2,2,1,2,2,1,4,3,3,2,4,2
"DNAJB4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,4,4,4,3,2,4,2,2,2,4,2,2,6,2,2,3,1,2,2,2,3,2,4,2,1,2,3,3,2,4,2,3,2,3,3,3,1,3,1,4,3,3,2,4,2,2,2,3,3,1,4,2,6,2,3,2
"AC112236.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,0,4,4,3,2,3,2,3,1,4,1,2,3,4,2,2,2,2,2,2,2,2,1,4,2,2,4,1,2,5,2,3,2,2,3,3,1,1,2,4,3,1,1,5,2,2,2,2,3,0,4,4,2,4,3,2
"AIG1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,1,3,2,4,3,2,3,2,2,2,1,4,2,1,4,4,3,4,6,3,3,3,2,1,2,2,2,2,2,1,1,6,2,4,2,2,2,3,1,2,1,0,2,5,2,3,1,1,2,3,3,2,4,5,6,2,6,2
"MAML2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,4,4,2,3,3,3,2,1,2,2,4,2,1,4,2,2,3,5,3,2,2,4,2,2,2,2,1,4,0,4,4,2,2,2,2,5,3,4,4,1,2,6,2,2,3,2,4,2,5,1,1,4,4,6,2,6,3
"MRPS11",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,3,4,4,3,2,3,3,3,2,2,2,3,5,4,2,6,3,4,2,2,3,3,6,2,1,2,3,1,2,3,1,4,3,2,2,3,3,2,2,4,2,1,2,4,2,2,3,1,1,2,4,3,6,4,6,2
"RBM5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,4,4,4,4,2,3,2,1,1,0,2,2,0,3,2,2,2,4,4,2,1,2,2,3,4,2,2,2,1,2,3,2,4,1,3,3,3,2,4,2,5,3,1,2,4,1,2,1,2,2,1,4,3,3,1,2,3
"RANP4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,4,1,2,1,2,2,2,4,1,3,6,4,2,2,3,2,2,3,4,2,2,1,2,1,3,4,2,3,2,3,3,2,3,4,1,3,2,4,4,1,2,2,2,2,2,4,1,3,4,4,6,6,2,4
"CFHR5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,4,4,6,4,6,4,2,3,4,4,2,4,2,2,6,4,3,6,4,4,2,3,6,2,6,2,4,2,6,2,3,6,4,6,2,6,6,5,2,5,2,4,6,2,4,3,2,4,2,6,4,1,5,5,5,3,3,6
"AL356056.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,3,5,4,4,3,3,2,2,0,1,5,4,3,3,4,2,2,4,3,3,2,1,2,2,2,1,2,4,2,3,6,2,3,2,2,3,3,1,3,2,3,2,2,2,3,2,2,2,3,2,2,4,4,6,3,3,2
"GGTA1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,5,3,4,4,2,2,1,2,2,2,2,2,2,4,4,2,4,5,4,2,2,3,2,3,0,2,2,2,1,2,5,2,3,2,3,3,3,2,2,2,5,3,2,2,3,2,2,1,2,2,2,4,4,6,2,4,3
"AP000866.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,0,4,3,1,2,1,0,2,1,2,0,4,4,2,4,5,3,2,1,5,2,1,1,2,2,4,1,2,3,2,2,1,0,4,3,1,4,2,2,2,2,2,3,2,2,2,3,3,1,4,4,4,2,2,4
"EOLA2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,4,1,1,1,2,2,3,4,1,3,6,3,1,2,4,2,2,2,4,2,2,1,2,1,3,3,2,3,2,3,4,2,3,4,1,5,2,3,4,0,2,2,2,2,2,4,3,2,4,4,6,4,5,6
"AC025165.5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,4,4,4,2,2,2,3,2,1,1,2,1,4,4,2,6,3,2,2,3,3,4,3,3,1,2,4,2,2,6,2,4,2,4,3,3,2,4,3,4,2,2,2,3,2,2,2,2,2,2,4,3,5,4,4,2
"PMP22",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,5,2,4,4,3,2,1,2,2,0,3,2,2,3,2,2,3,2,2,2,2,3,1,2,1,2,2,2,3,1,3,2,3,1,0,2,3,1,4,2,2,2,1,1,4,2,1,1,2,0,1,4,2,4,4,2,2
"NHEJ1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,3,2,4,4,2,2,3,2,2,2,5,2,1,6,4,2,2,4,4,2,2,3,2,3,3,2,2,2,2,2,3,2,4,2,2,3,3,2,3,2,4,3,1,2,3,1,3,2,2,4,2,4,1,6,3,6,2
"AL021328.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,6,2,4,4,4,2,5,2,2,2,2,2,1,4,4,2,2,4,3,2,2,3,2,4,1,2,2,3,2,2,4,2,4,2,4,3,3,1,6,2,4,4,1,2,3,2,2,2,3,3,2,4,4,2,2,2,1
"AC018695.9",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,3,2,5,1,1,2,1,3,3,2,2,6,2,1,3,3,3,2,3,3,1,5,1,3,1,3,1,1,4,1,4,2,2,2,2,0,2,2,2,3,2,1,4,1,1,2,3,2,0,4,3,2,1,3,5
"ALG12",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,3,1,1,2,3,2,3,1,1,2,4,2,2,5,3,2,2,2,1,2,2,1,2,4,2,2,3,2,2,2,2,3,2,1,3,2,4,3,1,2,3,2,1,2,2,2,2,4,2,5,4,2,2
"RHOU",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,2,6,4,6,4,4,3,5,3,2,6,2,2,6,4,3,6,5,4,2,4,6,2,6,2,4,4,6,3,3,6,4,5,2,6,6,5,2,5,4,4,6,2,4,3,2,4,2,3,4,5,4,5,6,5,2,2
"INPP5K",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,0,3,2,4,4,3,2,1,2,1,1,2,2,1,3,2,2,3,2,2,2,2,3,1,1,1,2,2,1,1,1,4,3,4,1,2,2,3,1,2,2,2,2,1,2,4,3,1,0,2,2,1,4,2,3,2,2,2
"ZNF774",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,3,4,4,3,2,2,2,3,2,2,3,3,6,4,1,6,3,4,1,2,3,2,6,2,1,2,3,1,2,3,2,4,3,2,2,3,3,2,2,4,2,1,2,4,3,2,3,2,2,2,4,3,6,4,6,1
"GLUD1P2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,1,2,3,4,4,4,3,2,2,2,2,1,5,2,2,4,4,2,2,3,2,1,2,2,1,2,2,2,2,2,2,3,5,2,3,2,2,3,3,1,3,2,4,2,2,2,4,2,1,2,3,2,2,5,2,6,2,3,1
"TCEAL9",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,5,3,3,2,3,2,2,3,0,2,6,4,2,2,4,2,1,2,3,2,2,2,2,1,4,2,2,1,2,3,2,1,3,4,1,4,1,3,4,1,2,2,2,2,2,4,2,2,4,3,5,3,2,4
"SLA",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,3,3,6,6,4,4,3,4,6,2,2,2,6,2,4,6,6,2,3,1,6,4,4,3,2,3,2,2,2,6,2,2,6,2,4,1,4,4,3,2,5,2,5,6,4,2,5,2,3,6,4,6,2,2,6,6,3,6,2
"AL589935.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,3,2,4,4,2,2,2,2,2,2,5,2,0,4,4,2,2,2,3,2,1,3,1,3,2,2,2,3,0,0,6,2,4,2,2,2,3,1,3,2,6,4,1,2,3,1,1,3,3,3,2,4,4,6,2,3,3
"HSD17B1P1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,4,0,4,4,0,2,1,1,3,3,4,2,1,4,2,2,3,2,2,2,1,3,4,2,2,2,2,2,2,2,4,2,5,1,2,4,3,1,4,2,2,3,1,2,4,2,2,2,3,2,1,2,1,1,4,2,2
"SHC2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,4,1,2,1,2,2,1,3,2,1,3,4,2,3,4,3,1,2,4,1,3,2,2,1,2,2,2,4,2,4,2,4,3,6,2,2,2,4,4,1,2,4,2,2,2,2,2,2,3,2,6,3,3,1
"SMURF2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,2,5,3,4,4,2,2,2,6,3,3,3,2,1,4,6,1,2,3,2,2,2,3,4,6,2,2,2,6,3,1,4,2,4,3,2,3,3,0,4,2,3,2,2,2,4,1,2,2,1,2,2,4,4,6,4,5,3
"LARP1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,3,0,2,3,1,4,2,1,4,3,2,4,3,2,1,2,4,2,3,2,1,2,3,2,2,3,2,4,2,4,4,4,2,2,2,4,4,2,2,5,2,2,2,3,4,2,4,3,4,2,4,2
"SLC4A5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,5,3,4,4,3,2,3,2,2,2,3,2,3,6,4,3,3,2,5,2,2,3,1,4,2,4,2,4,2,1,4,2,2,2,2,2,3,1,3,2,4,3,1,2,3,1,2,2,4,2,3,5,3,6,2,4,3
"ADK",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,3,5,4,4,4,2,1,2,1,1,6,2,2,4,4,2,2,3,3,2,1,2,2,2,2,1,2,2,2,2,5,2,3,3,2,4,3,3,3,2,2,2,1,2,3,2,2,2,3,2,2,4,4,5,4,3,2
"DPP3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,4,4,5,3,3,2,3,2,2,5,2,2,5,4,2,3,5,3,3,3,3,2,3,2,2,6,4,3,3,4,2,3,2,2,4,2,2,4,2,6,3,1,2,3,2,2,2,3,2,3,4,4,6,4,4,3
"DARS-AS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,3,2,4,4,3,2,3,1,2,2,5,1,3,6,4,2,3,4,2,2,2,3,1,4,2,2,2,2,2,2,4,2,3,1,2,3,3,2,3,2,4,3,1,3,3,1,3,2,2,2,2,4,3,6,2,2,4
"PNCK",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,4,1,2,1,2,2,2,4,2,3,6,4,2,3,3,2,2,3,4,2,2,2,2,1,3,2,2,5,3,3,2,0,3,4,1,4,1,4,4,1,2,2,3,2,2,4,3,3,4,3,6,5,2,6
"STK31",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,4,4,4,3,2,2,3,3,2,5,2,3,6,4,2,5,3,4,2,2,4,2,2,3,2,2,4,2,2,6,2,4,2,4,5,3,2,3,2,4,4,0,1,3,1,2,3,4,4,2,4,6,2,4,6,4
"APBB1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,4,5,3,3,3,2,2,2,2,4,4,1,3,2,2,2,2,4,2,2,4,2,2,2,2,2,4,1,2,2,2,4,1,2,4,3,2,5,2,2,4,2,2,3,2,2,2,3,2,2,4,2,3,4,2,2
"TMC4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,3,6,5,2,2,1,2,2,3,6,2,0,4,5,2,3,4,3,2,2,4,3,4,2,2,2,5,1,2,6,2,4,2,4,4,4,2,4,0,4,4,0,1,4,2,2,2,4,2,2,4,3,6,4,5,4
"ANKRD36",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,4,4,3,2,3,2,1,4,3,2,2,6,4,2,4,4,2,2,2,3,2,4,3,2,2,3,2,2,4,2,3,2,2,3,3,1,3,2,4,3,2,2,3,2,2,2,2,3,3,4,3,6,3,2,3
"RP1L1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,4,1,2,1,1,2,1,2,2,1,3,4,2,3,2,3,2,2,3,2,0,2,2,3,5,1,2,1,2,3,1,4,5,3,1,1,2,5,4,1,2,1,2,3,1,3,1,0,2,2,3,5,3,2
"ZNF845",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,5,4,2,1,1,2,2,2,6,2,2,4,4,3,3,4,3,3,1,4,4,4,1,2,2,4,1,2,6,2,4,2,4,2,4,2,4,2,4,4,2,2,4,2,2,2,4,1,2,4,1,6,4,5,3
"SCD5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,1,3,3,3,4,2,1,2,4,4,2,1,3,4,3,2,2,2,2,1,2,2,3,2,2,0,5,1,1,4,1,3,2,2,3,3,1,3,2,4,3,1,2,6,2,2,4,2,3,1,4,4,2,4,2,2
"C11orf24",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,4,4,4,4,3,2,5,2,2,4,2,3,6,4,2,3,5,3,2,3,4,2,3,2,2,3,4,2,2,4,2,6,2,2,4,3,2,4,4,5,4,1,2,3,2,2,3,3,1,3,4,4,6,4,4,1
"MRS2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,6,2,4,4,3,2,1,2,2,2,5,2,2,4,4,1,2,5,3,2,1,3,2,2,2,2,2,3,3,2,5,2,3,2,4,2,3,0,6,2,4,6,1,2,3,2,1,2,3,3,2,4,4,5,2,2,4
"TICAM1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,5,2,2,4,2,2,1,2,2,1,3,2,1,3,4,2,3,3,3,2,2,4,2,4,1,2,2,2,2,2,4,2,4,2,4,3,4,2,4,2,4,4,1,0,4,2,2,1,2,1,1,4,2,6,2,4,4
"AL354892.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,4,4,2,2,2,2,2,1,6,2,1,4,4,1,3,3,3,3,1,2,1,3,2,2,2,2,1,1,3,2,4,2,4,3,3,1,2,0,2,1,0,2,3,1,1,2,3,3,2,2,4,6,2,6,1
