"","sample2","sample27","sample79","sample76","sample31","sample34","sample39","sample44","sample43","sample69","sample36","sample74","sample1","sample50","sample108","sample58","sample80","sample85","sample3","sample35","sample112","sample137","sample189","sample186","sample141","sample144","sample149","sample154","sample153","sample179","sample146","sample184","sample111","sample160","sample218","sample168","sample190","sample195","sample113","sample145"
"VAC14",1925,2339,1478,1508,2681,2719,1793,2222,2303,2574,2462,2844,2147,2663,1665,1780,2865,1905,2599,1891,1730,3588,1831,1972,2281,3765,2294,3248,3370,3717,713,1778,2947,851,3605,3806,6811,2806,924,1823
"TP53BP2",3678,2795,1941,1524,3603,2912,2130,1678,2876,3229,1924,4290,2393,5201,1861,2200,3474,3442,3326,3221,4332,3924,1661,1226,2929,7979,319,5373,7189,8648,5880,3209,4665,2498,7298,7802,7634,2164,3427,5422
"AC005104.1",38,14,17,13,57,7,4,13,25,11,7,49,24,52,26,11,20,34,26,26,38,31,17,6,26,14,2,33,75,43,43,8,3,29,42,37,19,27,9,18
"FCGR1B",13,21,59,14,17,27,15,10,24,37,0,31,24,35,13,7,21,16,75,33,47,82,31,22,19,21,44,30,68,180,38,53,28,14,35,53,32,3,21,57
"TFB2M",1402,703,670,449,1366,1073,755,595,1107,746,1016,1157,784,1532,864,1005,1051,859,1185,780,2588,2209,982,1104,1262,3566,1694,1903,2796,2567,2569,1621,1155,710,3107,2763,2519,1144,1675,2509
"AC098679.4",42,9,12,3,33,2,3,8,36,0,5,35,20,10,18,0,8,12,16,21,10,10,14,8,14,1,3,0,53,16,213,10,0,7,13,3,13,17,3,4
"PHLDB2",3831,1954,3328,6486,2885,1438,3193,8791,1802,2630,1343,7692,5540,3265,4504,832,2213,3133,6942,2214,2620,1862,2319,1758,4536,3581,4830,419,7086,4966,1283,2297,2126,1169,1338,724,6369,3921,878,2451
"MRPL55",555,1109,802,744,1138,1688,889,982,1028,1169,1344,1188,1006,1065,758,1160,1409,615,803,802,1503,2908,1315,1426,1197,2548,2757,1720,1725,677,1280,1680,1079,1420,3002,1821,1396,1120,1416,794
"LINC01118",19,25,8,4,30,13,18,7,28,12,5,16,17,32,21,7,15,11,21,32,1,9,5,2,14,3,2,0,11,6,14,8,7,5,3,29,7,6,0,4
"FIRRE",652,210,47,160,369,172,71,12,328,68,42,232,92,419,61,132,177,171,276,233,138,352,130,147,213,168,29,137,63,850,78,26,47,34,100,474,66,38,25,95
"AL355312.2",22,0,12,1,9,9,3,20,4,0,5,22,16,10,0,13,4,11,57,15,11,26,1,10,18,4,10,6,55,4,17,7,0,1,40,24,14,16,4,17
"AP000331.1",33,5,14,23,30,15,15,48,13,15,44,56,24,52,24,20,32,103,16,30,21,17,26,11,17,4,449,27,55,1,793,15,17,20,55,20,62,36,49,20
"PIPOX",41,36,34,50,63,46,49,43,55,28,34,92,57,48,54,50,41,64,86,40,87,93,43,828,70,58,42,43,119,185,83,49,46,17,39,94,64,62,35,94
"YTHDC2",5156,1877,1925,1026,3399,2011,1592,1317,3443,2085,1356,4855,2265,5756,2526,1796,2665,3133,3665,2510,8139,2516,5769,1820,3926,2626,5276,3349,10362,3052,7594,2245,2250,1126,2739,1789,4990,2956,1374,3573
"AC008870.2",63,36,25,11,61,24,19,15,51,18,23,91,43,62,48,16,24,56,46,23,65,55,64,7,35,29,3,21,102,34,43,28,14,17,111,35,35,39,14,25
"CD1C",92,186,359,99,102,150,203,125,65,128,102,185,53,67,182,61,91,211,253,102,170,56,15,9,714,9,19,18,1970,21,133,102,44,56,2,397,238,46,34,38
"PITPNM3",687,339,294,306,1141,609,388,546,676,396,320,1059,267,988,616,573,656,510,389,478,221,272,185,259,261,1149,52,116,412,285,119,145,808,104,243,709,116,494,102,393
"AL606534.4",7,4,4,12,16,3,5,5,55,0,4,11,12,36,6,2,19,17,12,10,28,8,17,1,11,56,1,6,62,122,7,100,23,14,2,25,9,6,3,1
"NWD1",112,185,55,41,210,132,117,12,264,128,43,312,148,391,58,166,230,154,185,225,228,12,8,123,131,2108,11,36,85,210,131,229,2716,48,981,97,11,9,32,8
"AC112694.1",38,18,13,7,37,9,2,9,23,4,5,54,15,33,12,5,12,10,16,14,40,50,16,12,36,13,3,24,65,21,68,15,6,13,25,12,22,10,13,25
"AC097376.3",672,287,190,152,413,290,231,88,354,238,167,573,223,654,155,297,333,311,261,233,434,125,263,101,226,587,79,237,620,208,757,229,455,235,774,309,235,259,209,193
"EXT1",3583,3239,2067,2908,4611,3110,2639,3797,3145,4376,1925,4285,3493,3801,4345,2597,3216,3189,5400,2849,4279,3291,4291,1781,3003,5512,1247,4374,4782,13274,3601,3053,5369,1882,2789,7538,24711,5593,1094,4712
"KDM2B",1791,1351,737,767,2439,1874,997,881,1691,1353,1027,2012,1263,2447,907,1180,1718,1344,1606,1274,2750,2079,2094,1076,1963,1898,1630,2546,3367,2342,1489,1128,1775,610,2985,1552,2297,1396,583,1686
"ESYT2",15790,9288,8363,8451,16481,8464,11503,14151,11975,13605,5522,19079,10691,19682,12801,9122,10908,12586,15994,10862,18087,6062,7558,4904,14208,22449,11136,10785,21065,9721,7668,10044,16796,3789,21438,10072,15027,17262,5212,12505
"RUFY3",4640,1975,1780,1499,3744,1792,1672,2300,2745,2116,1654,5868,2482,4471,1897,1376,2471,2646,3747,2404,6200,2540,2712,1570,3592,1915,1186,3235,6444,6733,5977,1862,1665,1642,4172,4039,3458,1534,1962,2830
"TMEM150C",2311,1866,1727,591,2331,12885,1295,1632,2226,1308,2205,5494,1560,2240,6218,1664,4022,1806,3838,1361,17599,13363,287,856,13624,1469,243,1066,7882,1048,180,1247,71,739,183,1292,2304,2379,2721,10613
"USP32",4216,2019,1503,1580,4977,1948,1842,2453,2973,2290,2183,6470,2468,4862,3344,2053,2634,3652,4180,2655,7017,8930,4391,2400,5056,4211,3973,13743,5769,7646,5094,3400,6338,1337,5803,4458,8694,3238,2346,5545
"AGPAT4",1109,1078,608,521,1282,537,716,851,657,1046,590,1623,784,864,527,385,710,788,1206,882,758,563,206,225,1114,1872,239,274,1112,1349,435,484,394,314,586,1151,1229,457,142,716
"ZNF689",1194,879,1583,490,962,1475,597,686,1298,1026,12724,2197,623,1832,828,1591,1759,2476,3097,634,6663,378,1445,10159,20214,812,2684,109,2150,600,1066,1066,7896,426,2339,531,2086,907,515,1789
"BX640514.2",14,15,13,4,51,23,20,15,21,57,10,84,36,74,11,22,60,20,33,39,210,172,104,25,24,141,33,0,160,237,494,87,725,39,202,122,262,36,201,34
"AC096921.2",312,59,150,113,143,90,219,245,118,202,35,431,158,181,159,130,79,141,331,132,92,40,13,18,143,32,24,12,200,15,26,47,26,37,14,20,139,21,63,74
"DCAF7",8397,6281,3780,3307,10787,6889,3882,4044,7198,5772,5508,10801,5158,9749,5231,5441,7574,5979,9304,5791,15496,29307,9281,5819,12852,13418,9422,14127,16023,10937,6522,6208,9400,3452,11194,9872,13455,7936,6215,12329
"IDE",3468,1584,1630,1392,3236,2082,1572,2381,2461,2220,2235,3984,2356,3956,2682,1673,2408,2648,3439,2293,12458,2820,4401,5932,3731,3695,4297,3892,6345,3049,8526,2478,5026,1616,3645,3670,7504,4648,2517,6141
"ANXA8L1",156,508,36,13,358,452,146,1,546,167,147,140,130,482,221,384,716,163,569,454,32,58,9,0,85,215,34,0,49,438,17,44,212,77,14,2842,123,47,97,2
"FBXO10",264,287,165,186,597,200,168,293,256,303,216,297,290,280,198,225,274,242,370,254,323,235,117,171,427,302,79,284,727,262,149,235,170,166,224,257,199,162,92,243
"NDUFB4",3887,4479,3155,2502,4186,7831,3361,3114,3654,4331,7785,4132,3246,4648,2960,3612,4318,3602,4591,3012,13682,15155,5045,6195,5200,5795,7358,3907,6809,5044,2061,3883,10381,4862,7351,4157,7106,5884,3565,8901
"RAB40A",48,18,24,16,63,31,20,16,46,40,9,110,27,51,36,29,43,77,67,32,44,24,33,14,49,79,10,10,170,12,50,27,13,28,15,26,24,39,10,19
"AL022345.4",40,48,28,24,30,28,19,48,32,37,29,38,17,39,28,24,50,14,22,13,31,16,22,29,37,40,23,8,36,3,2,19,20,40,14,54,41,82,20,29
"MCF2L2",78,79,26,42,53,35,40,8,70,52,21,95,37,73,39,68,78,36,102,89,36,59,13,6,51,54,6,11,59,98,16,25,228,20,10,106,18,96,7,15
"DNAJC11",1493,1402,787,1053,2147,1751,1044,1424,1730,1738,1452,2498,1495,2277,1399,1361,1876,1467,2021,1412,2617,1698,1662,957,2246,3787,1200,1529,2112,2323,1480,1351,2114,564,2290,2098,3129,2274,1611,893
"AL138995.1",14,9,8,17,16,11,12,4,10,24,4,26,10,16,8,1,7,12,10,3,27,6,12,0,11,0,2,4,15,4,2,14,18,2,6,5,12,6,5,11
"GLRX5",1780,2109,1439,1246,2237,2286,1539,2072,1894,2009,2705,2636,1977,2249,1937,1746,2323,1510,2542,1386,3443,2922,3714,2412,2449,4887,1974,3194,2592,1196,1213,1834,5966,2062,4975,2150,3778,2002,1492,3382
"CDK14",3787,3016,1043,1426,2190,1582,1945,1630,2303,2324,1643,3912,1965,3741,1701,1500,2570,3140,3626,1911,2558,1535,349,788,3620,4039,1039,3308,4829,1848,2660,3992,1379,856,1886,2506,3264,1239,2643,6488
"AL359644.1",27,0,4,19,13,10,3,14,12,8,5,15,7,22,4,15,12,6,15,15,2,6,47,3,8,5,0,3,8,30,12,2,8,2,11,18,1,6,3,6
"TMEM94",4493,3926,2888,3445,5371,5015,3130,4422,5474,4686,3721,7054,4315,5598,3225,3230,3132,4001,4857,3804,8645,4912,8016,2854,5447,7006,3674,3849,4835,7441,1640,3066,3728,2142,6673,4837,4346,745,3055,6518
"AC096589.2",22,38,9,4,42,17,7,0,48,24,50,183,43,48,11,27,41,49,5,7,449,0,64,64,1,16,23,7,8,0,573,2,86,67,0,0,24,1,0,3
"IGHV4-80",82,2,8,2,31,20,17,0,37,12,13,15,7,10,25,64,49,49,63,14,17,13,2,57,290,56,2,1,60,14,1,9,9,16,0,0,12,1,60,0
"RNF216P1",426,343,294,193,438,383,233,284,398,306,315,567,302,508,264,347,456,407,471,241,643,736,281,324,328,464,307,285,724,201,151,398,470,239,503,289,463,483,245,467
"BCHE",121,46,405,277,94,179,438,351,148,673,37,509,255,173,221,37,72,230,542,620,43,10,161,14,286,590,29,123,319,69,29,66,4,52,26747,402,39,20,97,106
"NOL11",5264,2742,1829,1268,3532,2866,1775,1771,2857,2257,2270,4331,2257,5090,2150,2689,3667,2695,3812,2102,7063,8825,3418,3159,3867,5956,3973,5402,5121,5181,3421,2386,10860,1606,4150,4266,5612,4776,1950,11169
"NSFL1C",3660,4497,2867,2651,5210,7187,3121,4352,4649,5386,4453,6238,4127,5523,4191,4479,6108,3499,5175,3744,5758,8318,4630,5307,4686,4053,3961,4222,6457,6509,2170,3441,5889,2597,10172,4099,5118,4667,3349,5049
"CDKL1",630,184,194,261,376,176,304,372,405,239,119,852,357,564,382,156,254,307,501,265,727,348,219,73,541,206,105,157,802,224,396,187,98,173,210,610,362,249,227,449
"LINC02036",36,31,37,6,66,45,17,0,49,51,12,26,24,64,14,50,74,35,46,51,114,44,42,30,95,98,3,32,103,41,274,38,24,109,146,150,60,12,59,54
"TBC1D2",743,1733,690,466,1390,1700,920,711,1078,1425,1385,1403,897,935,445,760,1162,610,954,1216,3332,2667,1034,2216,928,607,1913,703,2155,1160,1009,1500,742,915,2707,995,1508,749,846,1590
"CRELD1",226,78,87,53,156,85,37,105,130,73,130,304,81,195,71,79,122,152,128,85,356,137,251,111,138,75,204,104,270,83,75,65,66,81,210,84,139,113,75,122
"TOMM20P2",19,3,11,6,4,2,5,7,6,4,0,38,16,8,6,2,4,8,51,4,8,17,0,2,20,1,0,8,34,59,7,1,4,7,0,12,32,1,0,5
"MAD1L1",9,12,7,7,21,7,44,14,15,20,9,27,20,14,3,9,8,4,19,6,12,29,8,1,36,19,3,12,54,10,22,12,61,1,19,51,102,11,5,13
"DUXAP10",57,114,62,39,152,167,82,65,90,64,21,188,113,68,47,211,90,59,132,79,69,180,43,24,79,58,19,4,62,125,94,75,84,37,23,106,144,53,23,45
"AC006128.1",47,24,18,15,39,21,16,25,48,2,10,99,29,69,35,12,42,27,34,27,100,64,134,49,48,22,7,76,176,14,31,20,11,12,50,12,45,59,21,27
"ADNP2",3210,1815,1311,1122,3135,1825,1673,1282,2481,2030,1520,3036,1696,2866,2021,1592,2404,2433,2493,1952,4497,1236,2845,1288,3265,3408,1362,4963,5504,1915,5856,2561,2589,1019,3661,1717,2678,1254,974,1872
"SNX3",10948,7945,6153,7711,9142,7107,7525,12014,7562,8328,6992,11738,8434,10138,8570,7047,9163,6213,13039,5804,11770,26289,5034,7783,10863,12508,3617,5528,12136,5414,3581,5345,8850,5149,9035,12541,10531,6126,6902,13354
"AC026368.1",16,3,9,3,25,8,4,6,37,1,13,33,5,16,11,4,11,47,8,5,10,11,5,5,2,6,1,3,18,21,84,8,9,1,21,15,0,13,2,8
"HNRNPL",7889,7111,4297,3618,8994,7660,4744,4439,7277,7386,6180,9753,5974,10516,5712,5521,8335,6429,8196,5678,12008,20553,10102,8379,9396,10966,6950,13421,13225,10307,6436,6879,17158,4567,11473,7393,13178,6971,5558,12798
"AL365259.1",16,18,18,57,44,7,30,6,26,28,5,21,2,31,6,14,16,20,8,22,7,2,5,1,24,0,2,0,5,39,3,6,2,2,12,14,1,14,7,10
"TRAF2",497,1301,401,325,1251,1207,358,503,985,749,873,935,933,2222,667,1026,1895,831,776,744,1218,1432,1158,1375,1209,2039,1140,1948,1390,2240,1052,1273,1595,825,1922,2289,2673,937,711,894
"SLITRK2",13,14,17,111,23,19,27,217,6,32,16,19,48,9,47,2,12,59,85,21,9,14,5,3,20,22,6,1,20,4,2,14,14,2,27,27,15,12,11,43
"KDM1B",2846,1491,742,854,2397,1525,1067,1121,1697,1800,1064,2504,1125,3254,1102,1271,1707,1797,2227,1279,3369,2054,2495,1542,2163,2345,1745,2885,2833,3806,2663,1266,3635,792,3628,5597,5094,1368,1399,4217
"SASH1",12555,6183,5345,6396,13665,5522,7311,12961,9963,8208,2058,18148,8367,12189,9481,5877,6772,8499,12533,6962,12770,2416,607,5101,8003,2510,849,556,14768,2235,5469,3614,3191,3095,14901,3801,3960,925,4311,2701
"ZRANB2",12747,4537,2920,2285,5985,2811,2682,2924,6102,2830,1920,10200,3943,11978,3506,2856,4861,3824,6895,4533,8003,4017,5748,2773,5674,3643,2605,2521,11803,4671,4609,2949,4302,2729,5170,6029,6935,3818,2191,8021
"PJA2",22427,10422,7127,9125,15542,8556,9755,12037,14655,11771,4157,23579,10654,20328,10619,9002,13524,11835,18310,11400,28201,7158,15418,7757,13945,5632,7330,6906,32889,8692,19252,11806,14048,4959,37562,6539,20018,5393,5380,11044
"AL121832.3",31,18,13,8,35,13,11,7,31,8,29,43,13,53,22,10,18,7,12,31,35,138,62,7,17,62,14,55,48,97,33,20,99,29,132,20,33,128,11,24
"RNF111",4012,2226,1193,1201,3316,1804,1117,1887,2866,1344,1345,4510,1926,4267,1757,1673,2822,2107,3540,1704,5360,1539,2481,1212,3307,2297,2577,2161,6740,3473,3215,1474,2346,1110,4726,1900,4492,2708,1330,2761
"UEVLD",2446,1318,1453,1049,2183,2270,1342,1787,1976,1630,1301,3556,1763,3134,1999,1288,2108,1590,2617,1526,5662,3914,877,2752,2805,1637,2409,2843,6827,2609,5308,2574,2323,1341,4224,1451,5046,2567,1843,7080
"KLHL15",2647,767,511,603,1996,586,879,1059,1170,1153,445,2463,1195,1377,746,643,732,1016,1215,1097,2115,632,1053,254,1043,659,714,1155,2958,1390,2309,939,608,512,1288,1574,1742,528,706,1555
"AKR1E2",227,100,116,107,216,208,121,174,179,90,125,259,151,391,77,168,187,221,281,156,105,61,24,17,102,224,16,24,131,359,134,104,356,57,136,685,165,82,37,209
"PSMG3",549,1187,706,388,927,1408,716,487,904,1135,1363,1117,945,1023,578,813,1270,764,921,747,1549,2035,1233,1157,1056,4070,1758,1349,1481,754,381,1238,1859,1080,2261,1568,1424,1429,719,769
"ALG5",1959,1472,1334,929,2021,2237,1628,1345,1712,2014,2008,2242,1596,2882,1591,1766,2084,1669,2133,1222,4709,2795,2919,2490,2646,3261,1706,638,2775,1316,2336,1192,2142,1562,3052,2405,4393,2171,1728,3867
"RIMS1",81,33,105,55,198,131,11,49,142,28,21,53,49,64,44,53,153,7,108,61,93,25,36,123,21,46,33,1524,210,49,8856,8,1,8,378,186,0,5,4,209
"AC025048.2",39,23,19,10,34,25,6,32,27,13,12,50,27,46,28,8,30,0,33,19,41,81,36,9,31,27,12,49,53,113,20,22,106,17,8,49,42,60,10,42
"FAM160A1",4625,2601,769,469,3788,1848,878,72,3624,1736,1454,3184,1177,5061,1235,1703,2771,2478,2714,2347,1396,639,993,1094,1434,1625,771,3828,2415,6647,3842,1494,3009,713,2070,2766,1483,1160,657,966
"OPA1",8313,3348,2804,3328,6576,4439,3433,4753,5782,3813,2827,7814,4249,9448,5052,3385,4803,5041,6829,3901,12894,4642,5635,3601,6520,8466,4227,3237,12325,5507,10094,3562,14121,2341,11218,7651,12700,6656,3495,10205
"PRKAR2B",6419,2114,6884,12377,8908,3101,5261,38067,4091,2475,2841,16292,16856,2833,27181,1109,7783,3745,15377,2497,8064,2794,3538,2048,3791,677,3775,8902,14688,586,3903,4443,228,3403,5491,1475,1820,4436,2222,9241
"AL160314.2",26,14,7,7,9,8,4,8,10,5,16,27,17,37,3,7,23,21,12,4,27,15,12,1,6,7,0,9,27,5,34,17,15,11,36,9,12,10,10,17
"AC018695.6",15,2,15,3,34,27,1,1,10,15,12,32,17,8,15,9,17,16,24,11,17,21,28,0,9,34,16,26,30,3,15,4,7,9,45,8,4,48,10,1
"RBFOX1",8,26,4,1,2,2,2,1,7,32,11,5,8,3,1,1,12,6,5,8,3,1,0,0,4,10,0,18,53,1,17,11,0,2,2,1,3,5,7,1
"AC134312.1",2,0,4,52,11,4,5,24,12,54,14,14,18,3,11,7,2,0,17,3,6,3,1,3,9,1,2,1,9,0,18,0,0,1,34,0,4,2,4,4
"AC095032.1",13,4,5,13,11,1,8,84,12,16,3,9,26,5,34,4,13,1,23,4,3,2,0,3,10,2,0,1,7,11,1,5,1,10,3,29,4,4,0,11
"AL162274.3",22,5,12,8,21,9,9,13,27,7,8,44,13,39,25,17,21,31,15,18,11,8,6,6,14,9,14,17,27,0,87,10,1,7,24,3,29,16,28,1
"RUNX1",15515,13437,6499,1847,16399,7728,5641,1896,14436,11289,11799,14407,7336,23416,6618,17863,9135,18806,19623,7387,21164,12157,10801,6340,13719,7502,10806,13604,24848,4005,8117,15956,16859,8627,34630,11697,28698,13336,6095,20288
"TCEA3",1934,2683,1249,1014,3364,4821,1558,531,2899,2983,1783,2305,2225,4106,1715,2882,4295,1064,2131,2245,9642,4941,4284,1402,962,1582,4614,1261,4339,3384,4790,4519,2306,4053,5777,2902,7314,2570,7566,965
"UTP11",2284,1552,1292,837,1932,1731,1527,992,1505,1613,1730,2229,1393,2137,1127,1420,1741,1285,2131,1312,3208,2027,1239,1755,2304,2358,1500,1538,2484,2368,1773,1133,2218,1138,1596,2906,3110,1726,1473,2335
"TAFA5",137,294,40,165,425,240,192,31,277,266,165,76,113,347,353,335,182,202,204,139,90,282,1287,290,108,663,15,192,84,73,59,218,236,126,273,93,137,1641,37,159
"RWDD1",4020,3143,2849,2431,3228,3166,3572,3759,2904,3228,3517,3972,2871,3890,2848,2831,3460,2462,4590,2286,4662,6517,2951,2573,4383,3659,1829,2415,4616,1250,2340,2161,2766,2022,3405,4171,4951,3172,2601,3630
"ZNF254",2215,918,655,389,1710,858,592,470,1456,585,730,2303,783,2648,830,781,1192,1179,1484,840,4886,1066,1398,1286,1675,1844,806,1740,3248,587,4634,810,1282,573,944,869,2457,1316,616,2458
"ITPA",775,1486,1021,685,1570,3325,1144,1075,1398,1900,2828,1768,1143,2170,1176,1716,2241,958,1446,1311,1889,4655,2542,1860,1856,2666,1352,1870,2022,1918,1079,1319,1069,1360,3270,2301,2973,1550,1495,1570
"PRSS30P",22,10,31,14,22,36,3,1,36,18,56,52,36,97,22,27,37,28,33,27,47,26,131,4,27,36,7,110,162,42,26,39,30,3,407,17,177,43,10,22
"SEC24C",4540,2227,1796,1997,4795,2769,1819,2678,3684,3088,2439,5268,3080,4863,2456,2556,3883,3667,4415,3207,8793,2555,4124,4970,4796,3479,4429,3834,6279,2839,4406,2926,16608,819,6450,2510,7058,3657,1617,3973
"AC093908.1",161,103,37,74,52,58,45,78,114,42,46,154,77,53,75,33,62,76,251,61,245,168,191,86,180,69,80,466,174,56,402,101,2332,72,151,45,97,109,42,243
"TVP23A",92,87,54,41,82,67,52,33,108,110,48,154,61,103,75,45,60,60,78,60,96,70,49,16,102,36,14,32,229,58,65,60,8,34,72,31,72,32,33,20
"HIVEP2",3977,1741,1970,2576,4261,1386,2330,5052,2526,3390,999,6537,2668,4769,2646,1701,2654,4667,3507,2442,3170,1821,1754,1717,3626,2642,1188,2685,5944,2792,1472,1233,4373,911,4229,2604,3792,2994,934,2267
"NRIP2",726,447,372,784,998,565,203,344,774,424,398,1024,344,756,299,545,865,559,916,433,396,153,338,102,890,254,231,115,709,86,312,153,65,222,220,157,297,469,232,217
"PCDHA7",9,3,5,9,10,19,8,8,10,1,1,23,9,9,12,4,5,34,24,11,33,47,7,28,7,2,25,3,16,2,85,9,13,4,3,17,10,9,5,8
"NAA25",3931,1562,1099,794,2767,1581,928,1118,2520,1082,881,3464,1426,4655,1665,1334,2136,2490,2851,1661,4275,2693,1798,1314,2456,1974,1608,3269,5719,3892,4065,1197,5138,1016,3988,1740,4661,2573,1286,3687
"BX537318.1",87,96,48,47,146,148,63,70,103,55,67,67,95,131,65,94,117,96,98,52,63,110,87,70,69,75,89,98,92,135,31,104,297,48,108,148,60,80,74,67
"ZNF767P",1458,707,455,348,1208,463,356,432,915,341,457,1795,665,2035,494,549,1093,970,835,678,1323,593,1002,166,714,465,232,779,2271,314,369,509,111,451,899,1090,690,1531,431,428
"CDKN2D",86,349,194,288,328,387,286,327,240,314,245,436,223,266,234,104,264,93,301,238,241,458,552,197,363,943,474,1213,580,490,115,325,235,166,396,1404,529,466,132,211
"APPBP2",7275,3209,2207,2208,5439,3102,2443,3783,4145,2830,2094,7532,3450,6204,3731,3154,4558,3533,5288,3322,10211,7496,4447,2945,5075,2869,4124,7980,7655,7431,9755,3624,4511,2153,4832,3451,5999,3317,2542,9837
"ADAMTS15",815,2577,2082,3533,6327,1985,963,3929,1500,2755,2655,5336,5880,1855,10305,2214,2658,2141,2337,1630,20213,551,381,565,6025,629,10065,5245,8448,37,4946,3742,21,1361,4973,189,1209,230,1234,544
"LRRC66",37,29,24,25,32,33,23,44,32,21,18,73,24,38,33,9,15,22,45,20,14,21,39,3,26,27,2,74,43,23,5,10,8,17,17,64,3,17,5,10
"PCP2",2,64,18,12,69,92,4,2,26,27,35,58,61,80,82,34,66,17,6,50,143,149,326,80,69,55,27,76,92,4,93,38,2,79,173,22,122,127,27,5
"AL359091.3",19,46,15,18,29,11,13,24,23,21,20,41,28,33,14,21,35,10,20,16,34,12,49,7,23,14,10,21,36,30,15,7,5,10,17,17,17,6,7,7
"RPL41P5",377,673,333,165,540,1533,492,207,657,342,1774,555,325,738,176,1194,1266,576,424,370,530,585,417,338,970,298,428,412,590,107,136,394,198,271,695,627,541,186,577,183
"NKD2",150,291,60,57,569,244,159,13,287,319,331,224,163,203,129,304,175,320,88,242,220,592,145,131,530,178,141,503,281,68,36,421,214,181,437,551,99,478,80,20
"PLPP6",1274,853,561,346,1149,976,532,397,1102,966,1224,1138,736,1273,682,721,1111,840,1029,668,3004,897,1167,651,1043,1310,919,970,3046,386,1321,1039,485,768,1705,675,1210,453,433,1686
"WNT4",362,541,56,62,1465,748,323,29,245,543,5934,361,242,449,627,506,579,1710,257,289,1328,112,126,17,201,139,2007,582,527,670,192,1303,72,170,72,111,933,1075,141,54
"LTO1",842,831,478,445,1051,782,491,640,950,600,611,1597,741,1483,1242,692,1019,843,794,745,1093,1422,1059,524,822,529,400,7810,1645,528,434,615,671,438,955,942,1077,857,1206,857
"CEBPA-DT",102,384,129,323,449,250,92,638,203,143,205,300,444,184,285,152,338,58,279,194,366,66,75,157,79,288,61,33,180,31,80,114,513,197,136,54,89,362,127,84
"AC099489.1",126,107,59,29,110,95,67,38,130,54,35,106,77,272,58,108,113,43,58,101,66,24,43,41,70,30,19,36,52,85,112,45,21,10,78,99,174,68,11,17
"LGALSL",2854,1676,1237,1194,2118,1202,1679,1384,1681,1746,953,2986,1222,1588,1548,967,1467,1903,2047,1430,2093,1291,2525,928,1181,1200,607,812,2552,3004,1493,872,4426,1175,1163,2215,1313,1387,959,1358
"SMYD4",1713,1056,656,831,1777,1066,807,1524,1385,895,650,2183,1052,1911,957,1027,1351,826,1477,909,1494,849,1136,540,1111,1536,767,834,1854,561,1027,530,867,354,2015,604,1401,1003,322,842
"NCOA2",10069,4088,2240,2406,7945,5611,2663,3318,7613,3292,1806,10871,4157,11369,5573,3734,5972,5022,8214,4779,11849,3817,16192,3771,6289,14951,3659,8949,14501,8442,13149,4150,10424,2452,17270,4251,6151,7092,3143,8611
"TARS3",1871,885,615,704,1177,1010,736,1359,1167,907,790,1724,797,1869,787,902,1269,1017,1091,727,1885,3185,1066,587,948,1527,874,903,1874,931,906,467,693,521,1733,890,1202,781,656,937
"SLC16A1",2305,1521,906,1597,2388,767,1452,1847,1241,1585,2431,2018,1629,1464,1692,863,1300,2182,3278,986,1448,1227,366,333,1594,9019,804,4925,5541,8807,13787,970,22835,713,2074,14947,3828,537,866,2501
"TTLL1",402,550,292,238,773,676,351,312,540,586,891,590,480,409,311,472,703,399,575,411,552,979,338,417,647,526,617,689,584,557,551,535,763,333,695,1114,435,792,217,417
"ADIPOR1",7541,5514,4125,3758,7952,10159,4686,5536,6589,6277,6688,7972,5557,8325,5211,6408,7405,5546,7197,5648,14300,13568,6400,7552,7056,14389,14191,14012,18286,14253,15420,12146,7345,8612,24219,12580,13860,10160,16676,18214
"PRKCI",6550,3195,1452,1068,4711,2189,2144,1158,3535,3141,1581,5363,2175,5829,1879,2670,3676,3104,4002,3011,6822,2779,2940,2275,3020,4184,4314,4115,6140,7443,5787,2684,6479,1574,4712,7047,4594,5863,2750,10320
"MAX",4306,4227,2622,1564,3778,3501,2896,2267,3199,2889,2696,5373,2685,4296,2376,2789,3386,2511,4681,2299,6502,4694,2914,2454,4258,2370,1515,3238,7213,2780,2644,3507,2681,3039,5395,2792,5521,2063,2949,5350
"LINC00310",36,22,25,162,23,22,24,234,30,27,10,57,54,30,40,5,34,25,74,12,61,47,21,48,108,18,18,20,57,45,44,39,55,39,35,40,10,15,25,105
"FAM207A",136,802,191,465,779,661,261,212,400,661,743,389,516,573,304,760,606,332,315,404,219,534,388,506,361,878,362,314,281,314,181,368,1133,304,618,2709,489,262,331,97
"CENPW",231,405,109,169,287,267,275,114,226,240,236,157,150,307,125,171,323,312,211,344,185,231,149,165,377,1504,389,527,265,218,76,167,477,73,317,741,363,144,124,250
"ANKDD1B",74,41,31,20,98,36,32,16,79,36,47,164,40,68,41,21,106,29,49,41,59,24,57,72,29,9,6,8,66,14,138,18,9,23,10,17,23,11,24,13
"EEF1A1P5",3180,2143,530,501,2157,1398,2070,625,1375,1313,1471,1359,2702,3304,1554,2834,1974,838,1105,785,2620,1119,676,710,1944,663,1342,1417,2236,657,3242,620,5764,5510,1053,2089,7653,4573,1152,1589
"SEMA3C",31805,21063,5410,8975,24535,10543,13779,16343,26558,12311,7910,19186,18411,20774,14667,12637,21040,21569,23948,12554,7646,12117,13092,5341,9371,1737,10450,26109,15783,8025,9894,19225,5125,9663,11139,3086,5677,4434,12288,30100
