"","sample38","sample108","sample50","sample92","sample83","sample29","sample73","sample89","sample106","sample110","sample66","sample36","sample3","sample23","sample102","sample80","sample91","sample87","sample97","sample71","sample21","sample53","sample2","sample99","sample81","sample60","sample11","sample15","sample43","sample40","sample17","sample64","sample54","sample6","sample58","sample84","sample12","sample82","sample42","sample93","sample148","sample218","sample160","sample202","sample193","sample139","sample183","sample199","sample216","sample220","sample176","sample146","sample113","sample133","sample212","sample190","sample201","sample197","sample207","sample181","sample131","sample163","sample112","sample209","sample191","sample170","sample121","sample125","sample153","sample150","sample127","sample174","sample164","sample116","sample168","sample194","sample122","sample192","sample152","sample203"
"LEAP2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,2,3,6,2,2,4,2,2,2,2,2,1,2,2,4,2,2,2,2,2,4,2,4,4,2,3,2,4,2,2,2,2,4,2,2,2,2
"NPAS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,5,2,2,4,2,2,2,2,3,2,2,1,6,2,2,2,3,2,3,2,4,4,2,2,4,4,4,1,2,3,2,2,4,4,5
"AL449212.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,5,2,2,4,2,4,2,2,2,2,2,2,4,2,2,2,3,2,4,2,6,4,2,2,3,3,4,1,2,3,3,2,4,2,2
"NSUN5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,6,2,2,4,2,3,6,2,3,2,2,2,6,2,2,2,4,2,4,2,4,4,2,2,4,4,4,1,2,2,4,2,4,3,3
"ANAPC16",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,6,1,2,4,2,4,2,2,2,1,2,6,4,2,2,2,2,2,4,2,6,4,2,1,3,2,4,2,2,3,3,2,3,2,2
"ARHGAP11B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,4,2,2,2,2,2,1,2,2,4,2,2,2,2,2,4,2,4,4,2,2,2,2,2,1,2,1,2,2,2,2,2
"MEA1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,6,2,2,4,2,2,2,2,4,2,2,2,4,2,2,2,3,2,4,3,3,4,2,1,3,4,2,1,2,3,4,2,6,5,6
"RPGRIP1L",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,2,2,3,1,4,2,1,1,1,2,2,1,1,2,1,2,2,3,3,2,2,3,2,2,1,2,2,4,2,1,4,5,1,2,2,4
"CACNB1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,3,2,1,4,3,2,3,6,2,4,2,2,2,6,2,3,4,2,2,2,2,2,4,2,4,4,2,1,2,2,4,6,1,2,3,2,4,3,2
"NAP1L2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,6,2,2,4,2,2,2,2,4,2,2,1,4,2,2,2,2,1,4,2,3,4,2,1,4,2,4,1,1,4,4,2,6,2,4
"TRABD2A",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,6,2,2,4,2,3,2,2,3,2,1,2,4,2,2,2,5,2,4,2,3,4,2,1,4,2,4,1,2,2,3,2,3,3,3
"ZNF680",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,6,2,2,4,2,4,5,2,3,2,2,2,6,2,2,2,4,2,4,2,5,4,2,2,4,4,4,1,2,3,4,2,4,3,3
"TNFAIP1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,3,4,2,4,2,2,2,2,2,3,4,2,2,2,2,2,4,2,4,4,2,1,2,2,4,5,1,2,3,2,4,3,2
"HOMER2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,6,1,2,4,2,2,2,2,1,3,2,2,4,2,2,2,4,2,4,2,2,4,2,2,2,2,4,1,2,3,2,2,2,2,2
"AC026341.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,5,2,2,4,2,2,2,2,6,2,2,2,4,2,2,2,3,2,2,2,5,4,2,2,3,3,4,2,2,2,3,2,4,2,2
"AC020978.7",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,2,2,3,1,4,2,2,1,1,2,2,1,1,2,1,2,2,3,1,2,2,3,2,2,1,2,2,2,2,1,4,2,1,2,2,2
"INHBA",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,6,2,2,4,2,2,5,2,4,2,2,3,6,2,2,2,4,2,4,2,5,4,2,2,4,4,4,1,2,2,4,2,4,3,3
"ASB13",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,6,2,2,4,2,4,2,2,2,2,2,2,4,2,2,2,6,2,4,2,4,4,2,1,4,2,2,1,2,6,3,2,3,6,2
"ACP6",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,3,4,4,6,4,2,6,3,3,5,6,3,2,2,3,6,4,2,6,4,2,4,2,6,6,2,2,6,6,5,3,3,4,6,4,6,6,3
"TMEM81",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,3,4,4,6,4,2,6,3,5,5,6,2,2,2,6,6,4,2,6,4,2,6,3,6,6,2,2,3,6,5,2,3,3,6,4,5,2,3
"LRPPRC",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,6,2,2,4,2,4,2,2,3,2,1,2,4,2,2,2,4,2,4,2,3,4,2,1,4,2,4,1,2,3,3,2,3,2,3
"SERPINA9",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,6,2,2,4,2,3,2,2,4,2,2,1,4,2,2,2,2,2,2,2,4,4,2,2,2,4,2,1,2,2,4,2,6,2,3
"AL358334.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,6,2,2,4,2,3,2,2,3,1,2,2,4,2,2,2,2,2,4,2,4,4,2,2,2,4,2,2,2,3,4,2,6,2,3
"AC254633.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,5,1,2,4,2,2,2,2,2,2,2,4,4,2,2,2,3,2,2,2,4,4,2,1,3,2,3,1,1,2,2,2,2,2,3
"EIF3L",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,1,2,4,2,3,2,2,2,2,2,2,4,2,2,2,3,1,2,1,3,4,2,1,2,2,2,1,2,4,2,2,2,2,4
"PCP4L1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,3,4,4,6,4,2,6,3,6,5,6,5,2,2,4,6,4,2,6,4,2,4,2,6,6,2,2,6,6,5,6,3,4,6,4,5,6,3
"PCSK5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,6,1,2,4,2,3,2,2,3,2,1,2,4,2,2,2,3,2,4,3,3,4,2,2,3,4,2,2,2,3,3,2,2,2,3
"GPR158",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,6,1,2,4,2,3,2,2,2,2,2,2,4,2,2,2,5,2,4,2,4,4,2,1,3,2,2,2,2,6,3,2,3,2,2
"ZBED8",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,5,2,2,4,2,2,2,2,2,2,2,2,4,2,2,2,2,2,4,2,4,4,2,1,2,4,2,2,2,2,4,2,2,1,3
"TXNDC9",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,6,2,2,4,2,3,2,2,3,4,2,2,4,2,2,2,2,2,4,2,3,4,2,1,2,2,3,2,2,2,3,2,3,3,3
"MRM1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,3,4,2,4,2,2,2,1,2,3,4,2,2,2,2,2,4,2,4,4,2,1,2,2,4,1,1,2,3,2,4,3,2
"ABO",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,1,2,4,2,5,2,2,3,2,2,2,4,2,2,2,3,2,4,3,2,4,2,2,2,4,2,2,2,2,3,2,2,2,3
"CD46",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,3,4,4,6,4,2,6,3,5,5,6,2,2,2,6,6,4,2,6,4,2,4,3,6,6,2,2,3,6,5,2,3,3,6,4,5,2,3
"PLEKHH3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,2,3,2,3,6,2,4,2,2,2,1,2,3,4,2,2,2,2,2,4,2,4,4,2,1,2,2,4,1,1,2,3,2,4,3,2
"MARK2P9",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,1,2,4,2,3,2,2,2,1,2,1,4,2,2,2,2,2,4,2,2,4,2,1,3,2,4,1,2,2,3,2,3,2,2
"SLC35B3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,4,2,3,2,2,2,2,2,2,4,2,2,2,3,2,4,3,2,4,2,1,3,4,2,1,2,1,4,2,6,4,6
"DBNL",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,6,2,2,4,2,2,5,2,4,2,2,3,6,2,2,2,4,2,4,2,5,4,2,2,4,4,4,1,2,2,4,2,4,3,3
"UFM1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,6,2,2,2,2,2,2,2,3,1,2,2,4,2,2,1,2,2,4,2,2,4,2,1,2,2,3,1,1,3,2,2,4,2,4
"AL121772.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,3,2,6,3,2,4,2,4,2,2,3,1,2,2,4,1,2,2,4,2,4,3,4,4,2,2,4,4,4,2,2,3,4,2,4,3,6
"AL035701.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,6,2,2,4,2,2,2,2,4,2,2,2,4,2,2,2,3,2,4,3,3,4,2,1,3,4,2,1,2,3,4,2,6,5,6
"AL049612.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,3,6,2,2,2,2,2,2,2,3,2,1,3,4,2,2,2,3,2,4,2,6,4,2,1,3,4,2,1,2,3,3,1,2,2,4
"TOP1MT",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,2,2,6,2,6,3,2,6,2,2,3,1,2,3,4,2,3,2,6,2,6,2,5,4,2,2,4,4,6,4,2,5,3,2,5,6,3
"NOMO3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,3,3,3,3,5,4,2,4,3,2,2,2,2,3,6,2,2,2,3,3,6,3,4,4,2,2,2,6,4,2,2,4,2,3,6,3,4
"AC110995.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,5,2,2,4,2,2,2,2,4,2,2,1,4,2,2,2,2,6,4,2,3,4,2,1,4,2,4,1,1,2,4,2,4,2,4
"NFATC4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,2,6,2,2,4,2,3,2,2,3,2,2,2,4,2,2,2,2,2,6,2,4,4,2,2,2,4,2,1,2,2,4,2,6,2,2
"NALT1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,1,2,4,2,5,2,2,4,2,2,2,4,2,2,2,3,2,4,3,2,4,2,2,2,4,2,2,2,2,3,2,2,2,3
"SSBP3-AS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,6,1,2,4,2,2,2,2,4,2,2,4,4,2,2,2,3,2,2,2,6,4,2,1,3,2,2,6,2,3,2,2,3,3,3
"AP003119.3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,6,2,6,2,2,4,2,3,2,4,3,2,2,2,6,2,2,2,3,2,4,2,4,4,2,2,6,2,2,2,1,3,3,2,4,3,6
"AC005253.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,6,2,2,4,2,6,2,2,3,2,2,3,6,2,2,2,3,2,3,2,3,4,2,2,2,4,4,1,2,4,3,2,3,3,3
"ZNF880",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,5,2,2,4,2,2,2,2,3,2,2,1,6,2,2,2,3,2,3,2,6,4,2,2,4,4,4,1,2,3,6,2,4,3,5
"RIPOR1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,2,2,3,1,4,2,2,1,1,2,2,1,1,2,1,2,2,3,1,2,2,3,2,2,1,2,2,2,2,1,4,2,1,2,2,2
"PTER",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,6,1,2,4,2,3,2,2,2,2,2,2,4,2,2,2,6,2,4,2,3,4,2,1,3,2,2,2,2,6,3,2,3,6,2
"AP002754.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,6,2,2,4,2,3,2,3,2,2,2,1,6,2,2,2,3,2,4,2,4,4,2,2,3,2,4,2,2,3,3,2,4,3,4
"LINC02234",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,2,2,5,2,2,4,2,1,2,2,2,1,2,2,4,2,2,2,2,2,4,2,4,4,2,3,2,4,2,2,2,2,4,2,2,2,2
"TMA16",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,3,2,2,2,4,2,2,2,2,3,2,2,2,4,2,2,2,2,2,4,2,4,4,2,1,2,2,4,1,2,2,3,2,3,2,2
"CD83",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,4,2,2,2,2,4,2,2,2,4,2,2,2,3,2,4,3,5,4,2,1,3,4,2,1,2,1,4,2,6,4,6
"PET117",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,6,3,2,4,2,4,2,2,6,6,2,2,4,1,2,2,4,2,4,1,4,4,2,2,4,4,4,2,2,3,4,2,4,3,3
"ZNF440",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,2,4,2,3,2,2,3,2,2,3,6,2,2,2,3,2,3,2,3,4,2,2,2,4,6,1,2,4,3,2,4,2,6
"GIMAP2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,1,2,3,2,2,2,6,2,2,2,5,2,6,2,3,4,2,2,4,4,4,1,2,2,4,2,4,2,3
"AC109583.3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,1,2,6,2,2,4,2,2,2,2,3,1,2,1,4,2,2,2,3,2,4,2,2,4,2,2,2,3,2,2,1,2,3,2,4,2,2
"UCKL1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,3,1,6,3,2,4,2,3,2,2,3,2,2,2,4,2,2,2,4,2,4,3,4,4,2,2,4,4,2,2,2,3,4,2,4,5,4
"SS18L2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,6,2,2,4,2,2,2,2,3,1,2,1,4,2,2,2,3,2,4,2,1,4,2,2,2,3,2,1,1,2,3,2,4,2,2
"RPL39",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,3,6,2,2,4,2,2,2,2,4,2,2,1,4,2,2,2,2,1,4,2,3,4,2,1,4,2,4,1,1,3,4,2,4,2,4
"ZNF771",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,2,3,3,3,5,4,2,4,3,2,2,2,2,3,6,2,2,2,3,4,6,2,4,4,2,2,2,6,4,2,2,2,4,3,6,3,4
"AL121832.3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,3,1,6,6,2,4,2,3,2,2,3,2,2,3,4,2,2,2,4,2,4,3,4,4,2,2,4,4,4,2,2,3,4,2,4,3,4
"LINC02656",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,6,2,2,4,2,4,2,2,2,2,2,2,4,2,2,2,6,2,4,2,4,4,2,1,4,2,2,1,2,6,3,2,3,6,2
"WDR73",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,6,1,2,4,2,2,2,2,1,3,2,2,4,2,2,2,4,2,4,2,2,4,2,2,2,2,4,1,2,3,2,2,2,2,2
"THNSL1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,6,1,2,4,2,3,2,2,2,2,2,2,4,2,2,2,5,2,4,2,4,4,2,1,3,2,2,2,2,6,3,2,3,2,2
"UBR5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,2,2,6,3,6,4,2,6,2,2,3,2,2,3,4,2,3,2,4,2,6,2,5,4,2,2,4,4,6,4,2,6,3,2,5,5,3
"NR1H3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,6,2,2,4,2,2,2,2,2,1,2,2,6,2,2,2,4,2,4,2,4,4,2,2,3,2,4,2,1,3,3,2,4,3,4
"IGHV3-19",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,6,2,2,4,2,3,2,2,4,0,2,1,4,2,2,2,2,2,2,2,4,4,2,2,2,4,2,1,2,2,4,2,6,2,4
"CD36",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,6,2,2,4,2,3,1,2,6,2,2,2,6,2,2,2,4,2,4,2,3,4,2,2,4,4,4,1,2,2,4,2,4,3,3
"POLD2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,6,2,2,4,2,2,5,2,4,2,2,3,6,2,2,2,4,2,4,2,5,4,2,2,4,4,4,1,2,2,4,2,4,3,3
"OSGIN2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,2,2,6,3,6,4,2,6,2,2,3,2,2,3,4,2,3,2,4,2,6,2,6,4,2,2,4,4,6,3,2,3,3,2,5,4,3
"RUBCNL",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,6,2,2,2,2,2,2,2,3,1,2,2,4,2,2,1,2,2,4,2,2,4,2,1,2,2,3,1,1,3,2,2,4,2,4
"NRG2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,2,3,5,6,2,4,2,2,2,2,2,1,2,2,4,2,2,2,2,2,4,2,4,4,2,3,2,4,2,2,2,2,4,2,2,2,2
"PYY2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,3,4,2,4,2,2,2,2,2,3,4,2,2,2,2,2,4,2,4,4,2,1,2,2,4,5,1,2,3,2,4,3,2
"CA13",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,2,2,6,2,6,4,2,6,2,2,3,2,2,3,4,2,3,2,4,2,6,2,6,4,2,2,4,4,6,3,2,3,3,2,5,4,3
"SLC6A15",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,1,2,4,2,2,2,2,2,2,2,2,4,2,2,2,2,2,4,3,2,4,2,2,2,4,4,2,2,3,4,2,4,3,2
"RPP38",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,6,1,2,4,2,3,2,2,2,2,2,2,4,2,2,2,6,2,4,2,3,4,2,1,3,2,2,2,2,6,3,2,3,6,2
"TUBG2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,2,3,2,3,6,2,4,2,2,2,1,2,3,4,2,2,2,2,2,4,2,4,4,2,1,2,2,4,1,1,2,3,2,4,3,2
