"","sample103","sample110","sample25","sample30","sample86","sample57","sample12","sample60","sample73","sample85","sample9","sample27","sample4","sample18","sample65","sample20","sample59","sample40","sample34","sample26","sample55","sample2","sample24","sample71","sample41","sample43","sample35","sample49","sample19","sample69","sample62","sample28","sample50","sample6","sample108","sample78","sample83","sample22","sample82","sample37","sample213","sample220","sample135","sample140","sample196","sample167","sample122","sample170","sample183","sample195","sample119","sample137","sample114","sample128","sample175","sample130","sample169","sample150","sample144","sample136","sample165","sample112","sample134","sample181","sample151","sample153","sample145","sample159","sample129","sample179","sample172","sample138","sample160","sample116","sample218","sample188","sample193","sample132","sample192","sample147"
"AC017104.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,2,4,5,2,5,2,2,3,3,2,2,3,2,2,2,2,3,2,2,4,2,2,1,4,2,4,2,3,4,2,2,3,3,4,2,3,4
"RABEP2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,6,6,3,4,0,2,6,3,2,2,4,3,3,2,4,3,3,3,6,2,2,2,5,2,4,2,4,6,2,2,6,4,3,2,6,4
"LINGO2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,4,3,2,5,1,1,3,4,2,2,3,2,2,3,3,2,2,2,5,2,4,2,2,1,3,1,3,4,2,1,3,3,1,2,4,4
"INTS10",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,1,4,6,2,2,2,1,3,2,2,1,3,2,1,3,2,1,2,2,4,2,1,2,1,1,2,1,3,5,2,2,6,2,1,2,1,2
"RPRD1B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,4,6,2,4,6,2,4,6,2,2,3,2,2,4,2,3,2,2,6,2,2,2,6,2,3,2,5,5,2,2,5,4,2,2,4,2
"PPFIA2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,2,4,5,2,3,1,2,2,4,2,2,3,2,2,2,3,2,2,2,4,2,1,2,3,2,3,2,3,4,2,2,4,4,2,3,4,2
"C2CD2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,4,4,2,5,2,2,2,3,2,2,4,2,2,3,3,4,2,2,4,2,1,2,4,2,4,1,4,4,2,2,3,4,4,2,4,2
"NCAPD2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,4,4,2,3,2,2,3,3,2,2,3,2,2,4,5,2,2,2,4,2,1,2,3,2,5,1,2,4,2,1,4,4,2,3,4,4
"ALOX12",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,1,4,3,1,2,2,1,2,2,2,1,3,2,1,2,3,2,2,2,4,2,2,1,2,1,2,1,2,2,1,1,3,4,2,2,4,2
"TULP1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,4,6,2,3,2,2,2,4,2,2,3,2,2,3,3,4,2,2,4,2,2,1,5,2,2,2,4,4,2,2,3,4,3,2,6,5
"ERLIN1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,2,5,1,2,4,2,2,2,3,2,2,4,3,3,2,2,4,2,1,1,2,1,3,1,3,4,2,2,3,3,2,3,3,3
"AC107375.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,4,6,2,5,2,6,3,2,2,2,3,4,2,4,3,3,2,2,4,3,2,2,6,2,1,4,6,5,2,2,6,4,2,4,5,6
"MGME1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,4,6,2,4,3,2,3,6,2,1,3,2,2,4,2,3,2,2,6,2,1,2,6,1,3,2,3,2,2,2,5,4,2,2,4,2
"BTBD2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,1,2,2,4,2,3,2,2,3,3,2,1,4,2,2,2,2,2,2,2,6,2,1,2,3,2,4,1,2,4,2,2,2,4,2,2,2,2
"CHAD",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,4,4,6,2,4,2,1,2,6,2,1,3,2,2,2,3,1,2,2,4,2,1,1,6,1,4,2,2,6,2,5,3,4,1,6,4,3
"PCDHGC3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,1,2,4,6,2,4,2,2,3,3,2,2,4,3,2,2,3,2,2,2,6,2,1,3,2,2,3,1,3,4,2,2,6,4,3,2,2,2
"AC025181.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,2,4,3,2,4,2,2,5,3,2,2,4,3,2,2,3,6,2,2,6,2,2,2,5,2,6,2,6,4,2,2,4,4,4,2,2,4
"MSL1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,4,4,6,2,4,2,1,2,2,2,1,3,2,2,2,3,3,2,2,4,2,3,1,2,1,2,3,2,2,2,1,3,4,6,6,4,3
"NNMT",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,1,1,2,6,2,3,2,2,3,1,2,1,3,1,2,2,2,3,2,2,4,2,2,1,2,1,5,2,2,2,2,1,3,2,3,1,4,2
"PLPPR2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,4,2,3,2,2,3,3,2,2,4,2,2,2,4,2,2,2,6,2,1,2,3,2,2,1,6,4,2,2,2,4,2,2,4,4
"SOX17",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,4,6,2,3,2,4,2,3,2,2,3,2,2,3,5,5,2,2,4,3,2,2,5,5,2,2,4,5,2,2,6,4,2,1,3,2
"ADAMTS6",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,1,2,4,6,2,2,2,2,3,3,2,2,4,3,2,2,3,1,2,2,6,2,1,1,2,2,2,1,4,4,2,2,5,4,2,2,2,2
"GNAQP1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,4,5,2,5,2,2,3,3,2,2,3,2,2,2,2,3,2,2,4,2,2,2,4,2,4,2,2,4,2,2,3,3,2,2,3,4
"C4orf3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,4,2,2,2,3,2,1,3,2,2,2,4,3,2,2,4,2,1,1,3,1,2,4,2,4,2,2,4,3,3,2,3,2
"AC026979.4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,4,4,2,2,2,1,4,2,2,1,3,2,2,3,3,1,2,2,4,2,1,2,1,1,2,2,1,5,2,2,6,2,1,2,5,2
"TFAP2A-AS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,6,4,6,2,2,2,2,2,4,2,2,3,2,2,3,4,4,2,2,4,2,2,1,5,2,4,2,3,4,2,2,3,4,3,3,6,2
"FAM47E",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,2,4,2,2,3,3,2,5,3,2,2,2,3,3,2,2,4,2,3,1,4,2,4,3,2,4,2,2,4,3,3,2,3,2
"HSPE1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,5,2,5,2,2,3,3,2,2,3,2,2,2,2,3,2,2,4,2,2,2,4,2,4,2,3,4,2,2,3,3,3,2,3,4
"MESD",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,4,4,2,2,1,3,3,6,2,2,3,2,2,2,3,3,2,2,4,2,1,2,4,2,3,2,3,4,2,2,2,4,2,2,2,4
"N4BP1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,3,1,3,3,2,4,3,2,1,2,3,1,2,2,3,1,1,2,3,1,1,2,1,4,2,4,2,1,1,3,4,2,2,2,4
"VPS26C",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,4,6,2,5,2,2,3,3,2,2,4,2,2,3,3,4,2,2,4,2,1,2,6,2,4,1,4,4,2,2,3,4,4,2,4,2
"ENPP4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,4,3,2,3,2,2,3,4,2,2,3,2,2,3,3,4,2,2,4,2,1,1,5,2,2,2,4,4,2,2,3,4,3,2,6,5
"NFYC-AS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,4,4,2,6,1,2,2,3,2,3,3,2,2,3,3,3,2,2,4,2,2,1,3,2,2,2,3,4,2,2,2,3,3,2,3,3
"TMEM54",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,4,4,2,6,1,2,2,3,2,1,3,2,2,3,3,3,2,2,4,2,2,1,3,2,2,2,3,4,2,2,2,3,3,1,2,3
"APBB3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,1,2,4,6,2,4,6,2,4,3,2,2,4,3,2,2,3,2,2,2,6,2,1,3,2,2,3,1,3,4,2,2,6,4,3,2,2,2
"AC073130.3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,4,5,2,3,2,3,4,2,2,2,3,2,1,4,4,2,2,2,6,2,2,2,3,2,3,2,2,4,2,3,2,4,2,2,4,4
"AC110995.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,4,5,2,3,2,2,4,3,2,2,4,2,2,4,1,2,2,6,4,2,2,1,4,2,3,2,2,3,2,1,3,3,2,2,4,2
"AL138724.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,4,6,2,5,2,2,2,4,2,2,3,2,2,3,3,4,2,2,4,2,2,1,5,2,4,2,3,4,2,2,3,4,3,2,6,3
"AC011477.6",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,4,5,2,3,2,2,3,3,2,4,4,2,2,2,4,2,2,2,6,2,1,2,3,2,4,1,4,4,2,2,3,4,2,2,2,4
"TAPT1-AS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,3,2,2,2,2,2,3,2,2,3,2,2,2,2,1,2,2,4,2,1,1,4,2,1,2,3,4,2,2,2,3,2,2,3,2
"ASAP1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,4,6,2,6,2,6,3,2,2,2,3,4,2,4,3,3,2,2,4,3,2,2,6,3,0,4,6,5,2,2,6,4,6,4,5,6
"POU2F2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,6,6,2,4,2,2,3,3,2,2,4,2,2,4,3,2,2,2,6,2,2,2,3,2,4,2,6,4,2,2,3,4,2,2,4,4
"PLPBP",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,6,4,6,2,2,2,6,5,2,2,1,3,2,1,3,3,1,2,2,4,2,2,2,5,6,6,1,4,5,2,2,6,2,1,2,6,2
"KCTD14",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,1,4,6,2,4,2,2,3,2,2,3,3,3,2,6,3,3,2,2,4,2,3,2,2,2,5,2,2,2,2,1,3,2,2,6,4,4
"UPP2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,4,5,2,6,2,2,3,3,2,2,3,2,2,2,2,3,2,2,4,2,2,2,4,2,4,2,3,4,2,2,3,3,2,2,3,4
"LTA",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,4,6,2,5,2,2,2,4,2,2,3,2,2,3,3,4,2,2,4,2,2,1,5,2,4,2,4,4,2,2,3,4,3,3,6,5
"GTF2IP1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,4,4,2,4,2,3,4,3,2,2,3,2,2,4,4,2,2,2,6,2,2,2,3,2,4,2,2,4,2,2,4,4,2,2,4,5
"CHRNA5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,4,4,2,2,1,6,3,2,2,1,3,2,2,2,3,3,2,2,4,2,1,2,4,2,3,2,3,4,2,2,2,4,2,2,2,4
"LINC02447",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,3,2,2,2,2,2,3,2,2,3,2,2,2,2,1,2,2,4,2,1,1,3,2,1,2,3,4,2,2,2,3,2,2,3,2
"LEPROT",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,4,3,2,6,1,2,2,3,2,2,3,2,2,3,3,3,2,2,4,2,2,1,6,2,2,2,3,4,2,2,2,3,3,2,3,2
"HSF2BP",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,4,5,2,5,2,2,3,3,2,2,4,2,2,3,3,3,2,2,4,2,1,2,4,2,4,1,4,4,2,2,3,4,4,2,4,2
"CTU2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,1,3,3,2,2,3,2,1,2,1,1,2,2,3,1,1,2,2,1,1,2,1,2,3,2,2,1,1,3,4,2,2,2,6
"VDAC2P5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,4,6,2,3,2,2,2,4,2,2,3,2,2,4,3,3,2,2,4,2,3,1,3,2,6,3,3,4,2,2,3,2,2,2,3,4
"AL627309.6",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,2,4,3,2,4,1,2,2,4,2,1,3,2,2,1,3,3,2,2,4,2,1,1,1,2,3,2,3,4,2,1,2,3,3,1,2,5
"FGF1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,1,2,4,6,2,4,2,2,4,3,2,2,4,3,2,2,3,2,2,2,6,2,1,3,2,2,3,1,3,4,2,2,5,4,3,2,2,2
"AC105450.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,4,5,2,3,2,2,2,4,2,2,3,2,2,6,4,3,2,2,4,2,2,1,5,2,3,3,2,3,2,2,3,3,2,2,3,3
"GATAD2B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,3,3,3,4,6,4,6,4,2,4,5,2,1,5,2,2,6,6,4,4,2,6,2,4,2,4,2,4,3,5,4,3,3,6,6,4,3,6,6
"MRPS30-DT",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,4,6,2,4,2,2,3,3,2,2,4,3,2,2,3,6,2,2,6,2,4,2,5,2,5,2,4,4,2,2,3,4,4,2,2,3
"TMEM252",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,4,5,2,3,1,1,4,4,2,2,3,2,2,3,2,2,2,2,5,2,1,2,5,1,3,2,2,4,2,2,3,3,2,2,2,2
"FASTKD5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,4,6,2,4,3,2,3,6,2,3,3,2,2,4,2,3,2,2,6,2,1,2,5,1,2,2,3,2,2,2,5,4,2,1,4,2
"SLC25A35",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,1,4,3,1,3,2,1,2,2,2,1,3,2,1,2,3,2,2,2,4,2,2,1,2,1,2,1,2,2,1,1,3,4,2,2,4,2
"AC127070.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,4,5,2,2,1,2,2,4,2,2,3,2,2,2,2,1,2,2,4,2,1,2,3,3,3,2,3,4,2,3,4,4,2,3,4,1
"AL731566.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,4,2,2,1,2,6,2,2,6,3,2,2,4,3,3,2,2,4,2,1,1,2,1,6,1,3,4,2,2,3,3,2,2,3,2
"DNAJC7",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,4,4,6,2,4,2,2,2,2,2,1,3,2,2,2,3,1,2,2,4,2,3,1,3,1,2,3,2,2,2,1,3,4,2,1,4,3
"DTX4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,1,1,4,6,2,4,2,2,5,3,2,2,3,3,3,3,2,3,2,2,4,2,2,2,5,2,2,2,4,4,2,1,3,2,2,2,4,4
"ITIH5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,4,5,2,4,2,2,2,3,2,2,3,2,2,4,3,3,2,2,4,2,4,1,5,2,3,3,4,4,2,2,3,3,3,2,3,5
"TAS2R6P",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,2,4,5,2,3,2,3,4,6,2,2,3,2,1,4,4,2,2,2,6,2,2,3,3,2,3,1,2,4,2,2,4,4,2,2,4,6
"PKD1P6-NPIPP1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,2,6,6,3,4,3,2,6,3,2,2,4,3,3,2,4,3,3,3,6,2,2,2,4,2,2,2,4,6,2,2,6,4,3,2,6,4
"PARP1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,3,2,3,4,6,4,6,4,2,6,6,2,6,5,4,2,3,5,4,4,2,6,2,3,2,6,2,5,2,6,4,3,3,6,6,4,4,5,4
"TTC6",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,4,2,4,2,2,3,4,2,2,3,2,2,2,2,3,2,2,6,2,1,2,5,2,3,1,3,4,2,2,4,4,2,2,6,2
"AL139082.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,3,2,2,2,2,3,4,2,2,2,2,2,2,1,2,2,2,4,2,2,1,3,1,3,1,2,4,2,1,2,2,1,2,4,4
"TRIM3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,1,2,4,3,2,4,2,2,2,2,2,2,3,3,3,3,2,3,2,2,4,2,1,2,5,2,2,2,4,2,2,1,3,4,2,2,4,6
"CD80",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,4,6,2,5,2,2,4,6,2,2,3,2,2,3,2,2,2,2,6,2,2,2,4,2,4,2,6,4,2,2,4,4,2,3,4,3
"ITSN2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,4,5,2,3,2,2,2,4,2,2,3,2,2,4,3,3,2,2,4,2,2,1,4,2,3,3,2,4,2,2,3,2,2,2,3,4
"SLC26A9",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,3,2,3,4,6,4,6,4,2,6,6,2,6,5,4,2,3,5,4,4,2,6,2,2,2,6,2,4,2,6,4,3,3,6,6,4,4,5,4
"ARHGEF15",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,1,4,3,1,3,2,1,2,2,2,1,3,2,1,2,3,2,2,2,4,2,2,1,2,1,2,1,2,2,1,1,3,4,2,2,4,2
"WEE2-AS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,2,4,5,2,3,2,3,4,6,2,2,3,2,1,4,4,2,2,2,6,2,2,3,3,2,3,1,2,4,2,2,4,4,2,2,4,6
"ATP5F1C",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,4,5,2,4,2,2,2,3,2,2,3,2,2,4,3,3,2,2,4,2,4,1,5,2,3,3,4,4,2,2,3,3,3,2,3,5
"LINC00173",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,4,5,2,2,1,2,2,4,2,2,3,2,2,2,2,1,2,2,4,2,1,2,3,3,3,2,3,4,2,3,4,4,2,3,4,2
"TDP2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,4,6,2,5,2,2,2,4,2,2,3,2,2,3,3,4,2,2,4,2,2,0,5,2,4,2,3,4,2,2,3,4,3,1,6,5
"AF186192.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,4,6,2,4,2,6,3,2,2,2,3,4,2,4,3,3,2,2,4,3,2,2,6,1,1,4,6,5,2,2,6,4,2,4,5,6
