"","sample61","sample14","sample79","sample108","sample98","sample80","sample60","sample16","sample28","sample12","sample93","sample75","sample96","sample41","sample104","sample63","sample71","sample52","sample84","sample2","sample92","sample90","sample70","sample29","sample83","sample82","sample23","sample86","sample18","sample62","sample43","sample19","sample44","sample103","sample25","sample6","sample102","sample106","sample65","sample22","sample171","sample124","sample189","sample218","sample208","sample190","sample170","sample126","sample138","sample122","sample203","sample185","sample206","sample151","sample214","sample173","sample181","sample162","sample194","sample112","sample202","sample200","sample180","sample139","sample193","sample192","sample133","sample196","sample128","sample172","sample153","sample129","sample154","sample213","sample135","sample116","sample212","sample216","sample175","sample132"
"DHX38",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,6,3,2,1,3,1,2,1,2,2,3,1,2,1,2,1,2,1,2,4,2,2,2,2,2,2,1,2,1,3,3,3,2,1,2,4,2,2
"GRM3-AS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,4,4,2,3,2,4,2,3,3,4,2,3,2,2,2,4,2,2,2,5,2,2,4,6,4,2,2,2,3,4,4,2,2,2,4,3,2
"FNBP1L",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,3,1,3,2,4,2,3,3,2,2,3,2,2,2,2,2,2,3,2,6,1,3,3,4,1,3,1,2,2,2,3,2,2,4,3,2
"AL157400.3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,4,2,1,2,4,2,2,4,2,1,2,2,2,2,3,2,2,3,4,3,2,3,2,4,2,3,1,3,3,2,2,2,1,4,3,3
"ATP6V1E2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,3,3,4,1,3,2,4,2,3,3,5,3,2,2,2,2,3,2,2,2,5,6,2,3,3,4,2,4,1,3,3,3,3,2,2,4,3,2
"TMEM192",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,4,3,2,4,2,4,2,2,4,3,1,1,2,2,2,3,2,2,2,3,2,3,3,3,4,1,2,1,3,3,2,1,2,2,4,3,1
"AC099336.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,3,6,6,2,6,3,4,4,3,3,5,2,6,2,2,2,6,2,4,4,5,6,4,5,2,4,6,6,2,4,6,6,2,3,2,6,5,3
"TOX2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,5,4,2,4,2,5,2,4,6,4,2,4,2,2,2,4,2,2,4,4,6,2,4,3,4,2,5,2,3,4,3,2,2,2,4,3,2
"DGKD",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,4,1,3,2,4,2,3,3,2,1,3,1,2,2,2,2,2,1,4,5,4,3,2,4,2,3,1,4,3,3,1,2,1,4,3,2
"AL627309.5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,3,2,4,2,4,2,3,3,3,1,5,2,2,2,2,2,6,2,2,5,3,2,2,4,1,3,1,3,2,3,1,1,2,4,3,1
"MRPL40",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,2,2,4,2,3,2,4,4,2,2,3,1,2,3,4,1,2,4,4,6,2,2,2,2,1,4,1,3,3,2,2,1,2,4,2,2
"TCEAL6",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,4,2,3,1,3,2,4,4,1,1,2,2,2,2,4,1,3,1,4,6,3,4,4,4,2,2,1,4,2,4,2,1,2,4,4,2
"DEFB132",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,5,4,2,2,2,2,2,3,6,4,1,4,1,2,2,4,2,3,4,4,3,1,4,3,4,3,3,2,3,4,3,2,2,6,4,3,1
"ZNF423",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,6,3,2,1,3,3,2,1,4,2,3,1,4,1,3,1,2,1,2,4,2,2,2,2,2,2,1,4,1,4,3,3,3,1,2,4,2,2
"COL4A6",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,4,2,3,1,3,2,4,4,1,1,2,2,2,2,4,1,3,1,4,6,3,4,4,4,2,2,1,4,2,4,2,1,2,4,4,2
"SFTPC",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,1,6,4,2,2,2,5,2,1,2,1,1,2,2,2,2,1,2,1,2,4,2,1,1,2,4,1,3,2,2,3,3,1,2,1,3,3,2
"EPOR",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,2,4,2,3,2,4,2,6,4,6,1,3,2,2,1,2,2,2,4,3,6,2,4,2,2,2,6,2,2,4,4,2,2,2,4,4,2
"SETDB1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,3,6,6,2,6,3,4,4,3,3,5,4,6,2,2,2,6,2,4,4,5,6,4,6,5,4,2,5,2,6,4,6,3,3,2,6,5,3
"ATG4C",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,3,2,6,2,4,2,3,3,3,2,3,2,2,2,2,2,2,2,2,6,3,3,4,4,2,3,1,2,2,3,2,2,2,4,3,2
"HAUS4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,4,3,4,3,2,4,2,4,2,2,4,2,1,4,2,2,2,4,2,3,2,3,6,2,6,3,4,2,3,2,3,3,2,1,2,2,4,3,2
"TDP1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,4,3,2,4,2,4,2,3,4,2,1,2,2,2,2,4,2,2,2,4,6,2,6,4,4,1,2,2,3,3,2,2,2,1,4,3,2
"TOLLIP-AS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,3,3,2,4,1,2,2,4,5,2,1,2,2,2,2,3,2,2,2,2,2,2,4,2,4,2,2,2,2,3,4,1,1,1,4,3,2
"CCDC28A",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,1,6,2,2,1,4,4,3,1,2,1,2,1,3,2,2,4,2,6,3,2,2,4,2,4,1,4,3,2,1,2,2,2,3,3
"BAG5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,4,3,2,4,3,4,2,6,4,2,1,2,2,2,2,4,2,2,2,4,6,2,6,4,4,1,2,2,3,3,2,2,2,2,4,3,2
"C17orf80",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,4,3,3,2,4,1,4,2,2,4,3,3,3,2,2,4,3,2,6,3,2,6,2,4,3,4,2,3,1,4,6,3,2,2,4,6,3,4
"SCFD1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,4,3,4,3,2,4,2,4,2,6,4,2,1,4,2,2,2,4,2,3,2,4,6,2,6,3,4,2,3,2,3,3,2,1,2,2,4,3,2
"SRP54-AS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,4,3,4,3,2,4,2,4,2,6,4,2,1,4,2,2,2,4,2,3,2,4,6,2,6,3,4,2,3,2,3,3,2,1,2,2,4,3,2
"IQUB",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,2,4,2,3,2,4,2,3,3,4,2,3,2,2,2,4,2,2,2,5,2,2,4,4,4,2,2,1,4,4,4,3,2,2,4,3,2
"UBA2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,4,3,4,2,4,2,4,2,5,4,6,2,2,2,2,3,6,2,2,4,4,5,2,4,3,4,2,4,2,3,4,4,2,2,2,4,4,2
"KIF1B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,4,2,4,2,3,3,3,1,3,1,2,2,2,2,1,2,2,5,3,2,2,4,5,3,1,3,2,3,1,1,2,4,3,1
"NKD1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,6,3,2,1,3,3,2,1,4,2,3,1,4,1,3,1,2,3,2,4,4,2,2,2,2,2,1,4,1,3,3,3,3,1,2,4,2,2
"PPIL2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,2,2,3,2,3,2,4,4,2,2,3,1,2,3,4,1,2,4,4,6,2,2,2,2,1,4,1,5,3,2,2,2,2,4,2,2
"AC120114.3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,6,6,5,2,4,2,6,3,4,6,3,2,2,3,2,3,4,4,2,4,3,3,3,6,2,6,2,4,2,5,3,3,3,2,2,4,4,3
"EMD",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,4,2,4,1,3,2,4,4,1,1,1,2,2,2,4,1,2,4,4,6,3,4,6,4,2,2,1,3,2,4,3,1,2,4,4,2
"BBS7",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,4,3,2,4,1,4,2,2,4,3,1,2,2,2,2,3,2,2,2,3,2,3,3,2,4,1,2,1,2,3,2,2,2,2,4,3,2
"POLR2A",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,3,2,2,2,1,2,1,2,4,3,2,2,2,2,1,3,2,2,2,3,3,2,4,2,4,1,2,1,2,1,3,1,1,1,2,3,2
"AC020604.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,3,3,4,1,3,2,4,2,3,3,5,3,2,2,2,2,3,2,2,2,5,6,2,3,3,4,2,4,1,3,3,3,3,2,2,4,3,2
"ELF3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,3,6,6,2,6,3,4,4,3,3,5,2,6,2,2,2,6,2,4,4,5,6,4,5,2,4,2,6,2,4,6,6,2,3,2,6,5,3
"MZT1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,3,4,2,6,1,4,2,4,2,3,1,6,1,2,2,2,2,2,4,2,6,1,4,4,4,2,2,1,3,1,2,2,1,1,4,2,2
"TMEM141",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,4,3,3,3,2,2,2,4,2,3,3,6,1,2,2,2,2,3,2,2,2,2,3,2,2,4,4,2,3,2,2,3,3,2,2,2,4,3,4
"SLC12A1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,4,4,3,2,2,2,4,2,2,3,2,1,2,2,2,2,2,2,2,2,3,3,2,2,2,4,1,3,2,2,3,3,1,2,1,4,3,2
"C2orf42",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,3,3,4,1,3,2,4,2,3,3,5,3,3,2,2,2,3,2,2,3,5,6,2,3,3,4,2,3,1,4,3,3,3,2,2,4,3,2
"CACNB1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,4,3,3,2,4,1,2,2,2,4,3,3,2,2,2,4,3,2,1,2,1,3,4,4,2,4,1,2,1,2,6,3,1,1,6,6,3,6
"RCE1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,3,3,2,4,2,6,2,4,6,2,2,4,2,2,2,3,2,3,3,6,6,2,4,3,4,3,6,2,5,6,4,2,3,2,4,3,3
"AL354950.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,4,2,3,2,4,2,2,4,2,1,2,2,2,2,3,2,2,2,4,3,2,3,2,4,3,3,1,2,3,2,1,2,3,4,3,2
"DSCAML1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,3,3,2,3,1,2,2,6,2,2,2,3,1,2,2,3,2,1,3,2,3,3,4,3,2,1,2,1,5,2,4,1,1,2,4,3,1
"RAI2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,4,2,3,1,3,2,4,4,1,2,1,2,2,2,4,6,6,3,4,5,2,4,4,4,2,2,1,3,2,4,2,1,2,4,4,2
"SCAMP5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,2,3,2,2,2,4,2,2,3,2,1,4,2,2,2,2,2,2,3,3,6,2,2,1,4,1,3,2,3,3,3,1,2,3,4,3,2
"SRSF9",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,3,4,4,5,2,2,2,4,2,2,4,2,1,2,2,2,2,4,2,2,3,3,2,2,4,3,4,2,3,2,3,4,3,2,3,2,4,3,3
"AC093510.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,5,6,5,2,4,2,4,2,2,4,2,1,2,2,2,2,4,2,2,3,4,5,2,2,3,4,2,6,3,3,3,4,1,2,1,4,4,2
"MAS1L",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,3,3,3,2,5,2,4,2,6,4,3,2,2,3,2,2,4,2,2,4,4,5,3,6,4,4,2,4,1,4,3,3,2,2,2,4,3,3
"WBP11",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,4,5,2,3,2,4,2,3,4,5,1,4,1,2,2,4,2,3,3,3,5,2,4,3,2,2,2,2,4,3,3,2,1,2,4,3,3
"MIR4477B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,3,3,4,2,3,3,3,1,4,2,2,2,3,2,2,4,2,6,2,2,3,4,2,2,2,3,3,3,2,2,2,4,3,2
"BMP8A",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,6,3,2,3,2,6,2,4,2,3,3,3,2,2,2,2,2,5,2,2,3,2,6,3,3,5,4,4,3,1,2,4,3,3,2,2,4,3,2
"CCDC112",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,5,5,5,2,4,2,4,2,2,4,2,1,2,2,2,2,4,2,2,3,4,6,2,2,2,4,2,3,3,3,3,4,1,2,1,4,4,2
"KDM6A",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,4,2,3,1,3,2,4,4,1,2,1,2,2,2,4,6,2,3,4,6,2,4,4,4,2,3,1,5,2,4,2,1,2,4,4,2
"PACS2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,4,3,2,4,3,4,2,6,4,2,1,2,2,2,2,4,2,2,2,4,6,2,6,4,4,2,2,2,3,3,2,2,2,2,4,3,2
"PRKX",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,4,2,3,1,3,2,4,4,1,2,1,2,1,2,4,6,3,3,4,5,2,4,4,4,2,2,1,3,2,4,2,1,2,4,4,2
"VPS29",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,3,4,4,5,2,2,2,4,2,2,4,2,1,2,2,2,2,4,2,2,3,3,6,2,4,3,4,2,3,2,3,4,3,2,3,2,4,3,3
"NUDT9",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,6,3,2,4,2,4,2,1,4,3,3,2,2,2,2,3,2,2,2,3,2,3,3,2,4,1,2,1,2,3,2,2,2,2,4,3,2
"HYMAI",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,1,4,2,2,1,4,4,3,4,2,1,2,1,3,2,2,4,2,6,3,2,2,4,2,4,1,4,3,2,1,2,2,2,3,3
"SH3BGRL",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,4,2,3,1,3,2,4,4,1,2,3,2,2,2,4,1,3,3,4,6,3,4,4,4,2,3,1,4,2,4,2,1,2,4,4,2
"ZNF418",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,3,4,2,6,2,4,2,5,4,2,2,2,2,2,3,6,2,2,5,4,6,2,4,3,6,2,6,2,4,4,4,2,2,2,4,4,2
"FAM111A-DT",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,3,3,2,4,2,4,2,4,2,2,2,4,2,2,2,3,2,2,2,2,6,2,4,2,4,2,4,2,2,2,4,1,1,2,4,3,2
"PRNP",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,5,4,2,4,2,2,2,3,6,4,1,4,1,2,2,4,2,4,4,4,6,2,4,6,4,3,3,2,2,4,3,2,2,6,4,3,1
"ZNF529",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,4,3,4,2,4,2,4,2,5,4,6,2,2,2,2,3,3,2,2,4,4,5,2,4,3,4,2,4,2,4,4,4,2,2,2,4,4,2
"ACTR10",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,4,3,4,3,2,4,2,4,2,3,4,2,1,2,2,2,2,4,2,2,2,3,6,2,6,3,4,2,3,2,3,3,2,1,2,1,4,3,2
"ZBTB5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,4,2,4,2,2,3,5,4,2,2,2,2,3,2,2,4,3,6,1,4,3,2,2,3,2,3,3,3,2,1,1,4,3,2
"GBF1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,4,2,6,2,4,2,2,4,2,1,2,2,2,2,3,2,2,2,4,3,2,3,2,4,2,3,1,3,3,2,2,2,1,4,3,3
"PPP3CB-AS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,4,2,6,2,4,2,2,4,2,1,2,2,2,2,3,2,2,3,4,6,2,3,2,4,2,3,1,3,3,2,2,2,1,4,3,1
"SELL",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,3,6,6,2,6,3,4,4,3,3,5,4,6,2,2,2,6,2,4,5,5,6,4,5,5,4,1,5,2,4,4,6,3,3,2,6,5,3
"ASB10",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,2,4,2,3,2,4,2,3,3,4,2,3,2,2,2,4,2,2,1,5,2,2,4,3,4,2,2,2,3,4,2,3,2,2,4,3,2
"FRK",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,6,3,3,2,1,6,2,2,1,4,4,3,1,6,1,2,1,3,2,2,5,2,6,3,2,2,4,2,4,1,6,3,2,2,2,2,2,3,3
"AC122718.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,5,5,5,2,4,2,4,2,2,4,2,1,3,2,2,2,4,2,2,3,4,2,2,2,2,4,2,4,2,2,3,4,1,2,1,4,4,2
"LINC01128",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,3,2,4,2,4,2,3,3,3,1,5,2,2,2,2,2,6,2,2,5,3,2,2,4,1,3,1,3,2,3,1,1,2,4,3,1
"AL360181.3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,3,3,4,2,3,2,4,2,2,4,2,1,2,2,2,2,3,2,2,2,4,3,2,3,2,4,5,3,1,2,3,2,1,2,1,4,3,2
"KIAA0895L",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,1,3,1,2,1,2,2,3,1,2,1,2,1,2,1,2,4,2,2,2,2,2,2,1,2,1,3,3,3,2,1,2,4,2,2
"AL139353.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,4,3,4,3,2,4,2,4,2,6,4,2,1,4,2,2,2,4,2,3,2,4,6,2,6,3,4,2,3,2,3,3,2,1,2,2,4,3,2
"MT1E",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,1,3,2,2,1,4,2,3,1,2,1,2,1,2,5,2,4,2,2,2,2,2,2,1,6,1,3,3,3,3,1,2,4,2,2
"SCD5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,4,3,2,4,2,4,2,1,4,3,3,2,2,2,2,3,2,2,2,3,2,3,3,2,4,1,2,1,2,4,2,2,2,2,4,3,2
"MAGI2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,4,4,2,3,2,4,2,3,3,4,2,3,2,2,2,4,2,2,2,5,6,2,4,6,4,2,2,2,2,4,4,2,2,2,4,3,2
