"","sample62","sample38","sample83","sample17","sample75","sample49","sample87","sample95","sample30","sample89","sample31","sample33","sample40","sample26","sample102","sample36","sample39","sample34","sample101","sample15","sample53","sample32","sample35","sample13","sample103","sample55","sample69","sample23","sample25","sample64","sample7","sample98","sample100","sample51","sample2","sample18","sample46","sample84","sample60","sample48","sample110","sample97","sample8","sample45","sample3","sample63","sample16","sample73","sample107","sample71","sample81","sample70","sample76","sample56","sample74","sample82","sample91","sample54","sample65","sample27","sample172","sample148","sample193","sample127","sample185","sample159","sample197","sample205","sample140","sample199","sample141","sample143","sample150","sample136","sample212","sample146","sample149","sample144","sample211","sample125","sample163","sample142","sample145","sample123","sample213","sample165","sample179","sample133","sample135","sample174","sample117","sample208","sample210","sample161","sample112","sample128","sample156","sample194","sample170","sample158","sample220","sample207","sample118","sample155","sample113","sample173","sample126","sample183","sample217","sample181","sample191","sample180","sample186","sample166","sample184","sample192","sample201","sample164","sample175","sample137"
"SURF4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,3,1,4,1,2,2,2,2,2,2,2,2,3,2,2,2,3,2,5,1,3,2,2,3,2,2,6,3,2,2,2,2,4,3,2,2,2,2,5,5,2,2,2,1,3,2,3,2,4,3,3,2,2,2,3,3
"AL450326.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,4,2,4,2,2,2,2,3,4,3,1,2,3,3,2,2,4,2,3,2,2,2,1,2,2,2,4,4,2,4,2,2,4,3,6,4,2,2,5,2,2,2,2,1,2,2,2,4,4,3,3,3,2,2,3,3
"PBRM1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,4,2,4,2,2,2,2,2,2,2,1,2,5,2,2,2,3,1,4,2,2,2,1,3,1,2,4,4,1,2,2,1,3,3,2,2,2,2,3,5,2,1,1,2,3,2,2,3,4,2,3,4,1,1,3,3
"ARHGAP17",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,6,6,2,6,4,2,5,2,3,2,3,2,3,3,4,4,2,3,2,4,1,3,3,2,2,2,4,3,5,2,4,3,2,6,2,4,4,2,2,4,3,2,3,2,0,4,2,2,3,4,3,6,6,3,2,4,3
"SLC22A1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,2,4,2,4,1,2,2,2,2,3,2,2,2,2,3,2,2,3,1,2,2,2,2,1,2,1,2,3,2,2,4,2,2,4,3,4,2,2,2,4,4,2,1,2,2,2,2,2,2,2,2,2,2,3,1,3,2
"NRARP",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,3,1,4,1,2,2,2,2,2,2,2,2,3,2,2,2,3,2,5,1,3,2,2,4,2,2,6,3,2,2,2,2,4,3,2,4,2,2,2,5,2,2,2,1,3,2,3,2,4,3,3,2,2,2,3,3
"THY1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,6,1,1,2,2,2,2,3,2,2,3,2,1,2,3,1,2,2,4,2,2,3,1,2,2,3,1,2,2,1,4,3,3,2,2,2,3,3,1,1,1,2,2,2,1,2,4,2,4,4,1,2,3,2
"CLCNKB",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,3,1,4,2,2,2,2,2,3,3,2,2,2,3,2,2,3,2,1,1,3,2,2,2,1,3,5,3,2,2,2,1,3,2,4,3,2,2,5,3,2,1,2,1,3,2,2,2,4,3,3,2,1,1,3,2
"PRRG1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,4,2,4,2,2,2,2,2,4,2,2,2,4,1,2,2,2,2,4,1,4,2,2,4,2,4,1,4,2,4,6,2,4,4,3,4,2,2,3,5,2,2,1,2,4,2,2,4,4,2,3,4,1,1,4,3
"ANXA2R",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,4,4,2,4,2,2,2,2,2,2,6,2,2,5,3,2,2,4,2,5,2,4,2,2,2,2,2,2,5,2,4,2,2,3,4,4,4,2,2,6,4,2,2,2,2,4,2,2,4,4,3,4,2,2,2,4,3
"THBS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,4,2,2,2,2,2,2,3,1,2,6,1,2,2,2,2,2,2,3,2,1,2,1,2,2,3,2,4,2,1,3,2,2,2,2,2,2,4,2,2,2,1,2,2,2,3,4,2,2,2,2,1,3,2
"CHMP3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,4,2,2,2,2,2,4,3,2,2,3,3,2,2,5,2,3,2,3,2,2,3,2,4,5,4,2,4,2,2,3,3,3,4,2,2,5,5,2,2,2,2,3,2,2,5,4,1,3,3,2,1,3,4
"AC040169.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,1,2,3,2,1,3,3,1,2,3,1,2,1,3,1,4,5,2,1,2,2,1,2,1,1,2,2,3,6,2,1,4,5,1,1,1,3,2,2,2,2,4,4,2,2,1,2,2,3
"LINC01977",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,4,3,4,3,2,2,2,2,1,2,6,3,2,2,2,2,6,2,3,2,3,3,2,4,6,3,3,4,2,2,4,3,4,6,2,2,5,2,2,2,1,2,3,2,2,2,4,3,2,4,3,1,3,6
"TSSC4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,5,2,6,1,2,2,2,2,3,3,1,2,3,2,2,2,4,2,5,2,4,2,2,2,1,4,2,3,2,4,2,2,2,3,4,2,2,2,2,5,2,2,1,2,4,2,2,2,4,4,4,4,2,1,3,2
"OCRL",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,1,4,2,2,2,2,2,4,1,2,2,5,2,1,2,2,2,3,1,4,2,2,4,3,4,3,4,2,2,1,2,4,4,3,4,2,2,2,4,2,2,1,2,4,2,3,4,4,2,3,4,1,1,4,2
"APIP",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,5,2,6,1,2,2,2,2,3,3,1,2,3,2,2,2,4,2,5,2,4,2,2,2,1,4,2,3,2,4,2,2,4,3,4,3,2,2,4,5,2,2,2,2,4,2,2,2,4,4,4,4,2,2,3,4
"THOC1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,1,2,4,1,4,2,2,2,2,3,4,4,2,2,3,3,2,2,4,2,5,2,3,2,2,2,1,3,6,4,1,2,2,2,2,5,4,5,2,2,5,2,2,1,2,2,2,2,3,2,4,3,4,3,2,2,4,2
"CDKN1B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,4,2,2,2,2,2,4,2,2,2,4,4,2,2,3,2,3,2,2,2,1,3,2,4,4,5,1,4,2,2,3,4,3,4,2,2,6,2,2,1,2,2,4,2,1,3,4,3,3,4,2,1,3,3
"ITGB2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,3,4,2,4,2,2,2,2,2,3,3,2,2,4,3,2,2,3,6,4,2,3,2,1,2,2,2,5,4,3,4,2,2,4,3,5,3,2,2,6,3,2,2,2,2,3,2,2,4,4,3,2,4,3,2,4,3
"AC010761.3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,4,2,4,3,2,2,2,2,2,2,6,3,2,2,2,2,6,1,3,2,3,2,1,4,4,3,2,4,2,2,2,3,4,6,2,2,6,5,2,2,1,2,3,2,2,1,6,4,3,4,3,5,3,6
"ENOX1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,2,1,2,2,2,2,2,1,2,2,4,2,2,2,1,3,1,2,2,1,3,1,3,1,4,1,2,2,2,2,2,2,1,2,2,3,3,2,1,1,2,3,2,2,2,4,3,2,4,2,1,2,4
"AL449212.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,4,2,2,2,2,2,3,2,2,2,5,2,2,2,3,2,4,2,3,2,2,2,2,4,4,4,2,4,2,2,3,3,6,4,2,2,4,5,2,2,2,2,3,2,2,3,4,4,3,4,2,1,3,6
"RPS3A",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,1,4,2,2,2,2,2,2,3,2,2,3,1,2,2,2,2,3,2,2,2,2,2,2,4,4,3,2,2,2,1,4,3,4,5,2,2,5,4,2,2,3,2,3,2,2,3,4,3,3,3,2,1,3,2
"BSCL2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,4,2,6,1,1,2,2,2,3,3,2,2,3,2,1,2,3,2,5,2,4,2,2,2,2,4,4,3,2,2,2,3,4,3,4,4,2,2,4,5,3,2,2,2,4,2,2,2,4,3,4,4,1,2,3,3
"COLEC11",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,2,2,2,2,2,6,3,2,2,3,4,2,2,5,2,4,2,3,2,3,4,3,2,6,4,2,4,2,2,3,2,3,6,2,2,4,3,2,2,2,2,3,2,2,5,4,2,3,3,2,1,3,4
"IFI6",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,3,2,4,2,2,2,2,2,3,3,2,2,2,3,2,2,3,2,3,1,3,2,2,2,3,3,2,3,2,2,2,2,3,2,4,3,2,2,4,3,2,1,2,1,3,2,2,2,4,3,3,2,1,1,3,3
"AC021037.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,4,1,4,2,2,2,2,3,3,3,1,2,3,3,2,2,2,2,2,2,2,2,1,2,2,4,3,4,2,2,2,2,4,3,2,4,2,2,5,2,2,2,2,1,2,2,2,4,4,3,3,3,1,1,3,2
"HAT1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,3,2,4,2,2,2,2,2,2,3,1,2,3,2,2,2,2,2,4,3,3,2,2,6,2,3,3,4,2,4,2,2,3,3,5,4,2,2,6,5,2,2,2,2,3,2,2,4,4,3,3,3,2,1,3,3
"MEX3B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,4,2,2,2,2,2,2,3,3,2,6,3,2,2,4,2,4,2,3,2,2,1,3,4,2,3,3,4,2,2,3,2,2,6,2,2,3,4,2,2,2,1,2,2,2,3,4,2,2,2,2,1,3,6
"AL589935.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,2,4,1,4,1,2,2,2,2,3,2,2,2,2,3,2,2,4,1,2,2,2,2,2,3,2,2,3,2,2,4,2,2,4,2,6,2,2,2,6,4,2,1,2,2,4,2,1,3,4,2,2,2,2,1,3,3
"LINC02104",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,4,4,4,2,4,2,2,2,2,2,2,6,2,2,5,3,2,2,4,2,5,2,4,2,2,2,2,5,2,5,2,4,2,2,3,4,4,4,2,2,6,4,2,2,2,2,4,2,2,4,4,3,4,2,2,2,4,3
"BHLHE22",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,2,4,6,2,4,2,2,6,2,3,3,5,2,2,6,3,2,2,4,3,5,6,3,2,2,3,2,6,6,4,2,4,2,2,6,3,3,4,2,2,2,5,2,2,2,2,2,3,2,4,4,6,4,5,3,3,3,3
"LINC00910",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,4,3,4,3,2,2,2,1,1,2,6,3,2,2,2,2,3,2,3,2,2,2,1,4,4,3,3,4,2,1,2,3,4,2,2,2,4,2,2,2,1,2,3,2,2,2,2,4,4,4,3,1,3,2
"ZNRD2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,6,1,2,2,2,2,3,3,2,2,3,2,2,2,3,2,5,2,4,2,2,2,2,4,4,3,2,2,2,3,4,3,4,6,2,2,4,6,3,2,2,2,4,2,2,2,4,3,4,4,2,1,3,3
"ACVR2B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,4,2,4,2,2,2,2,2,2,2,1,2,5,2,2,2,3,1,4,2,2,2,1,3,2,2,4,4,2,2,2,1,3,3,3,2,2,2,4,5,2,1,2,2,3,2,2,3,4,2,3,4,1,1,3,4
"MAN1C1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,3,2,4,2,2,2,2,2,3,3,2,2,2,3,2,2,3,2,3,1,3,2,2,2,2,3,5,3,2,2,2,2,3,2,4,3,2,2,4,3,2,1,2,1,3,2,2,2,4,3,3,2,1,1,3,3
"ANKRD61",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,6,4,3,3,6,2,2,2,2,3,4,3,2,1,5,5,2,2,4,2,3,2,4,2,1,4,1,4,3,4,3,2,2,2,6,4,6,5,2,2,5,3,2,2,2,2,4,2,2,5,4,4,5,4,3,2,3,5
"AHDC1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,3,2,4,2,2,2,2,2,3,3,2,2,2,3,2,2,3,2,3,1,3,2,2,2,3,3,5,3,2,2,2,2,3,2,4,3,2,2,4,3,2,1,2,1,3,2,2,2,4,3,3,2,1,1,3,3
"CTDSPL",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,4,2,4,2,2,2,2,2,2,2,1,2,5,2,2,2,3,1,4,2,2,2,1,3,2,2,4,4,2,2,2,1,3,3,3,6,2,2,4,5,2,1,2,2,3,2,2,3,4,2,3,4,1,1,3,4
"C11orf42",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,5,2,6,1,2,2,2,2,3,3,1,2,3,2,2,2,4,2,5,2,4,2,2,2,1,4,2,3,2,4,2,2,2,3,4,2,2,2,2,5,2,2,1,2,4,2,2,2,4,2,4,4,2,2,3,2
"OGDH",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,4,3,3,6,2,2,2,2,3,4,3,2,5,5,3,2,2,4,2,3,2,4,2,2,4,3,4,3,4,3,2,2,2,6,4,5,4,2,2,5,3,2,2,2,2,4,2,2,5,4,4,5,4,3,1,3,2
"PRRT3-AS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,4,2,4,2,2,2,2,2,2,2,1,2,5,2,2,2,3,1,4,2,2,2,1,3,2,4,4,5,2,2,2,2,3,3,4,4,2,2,5,5,2,2,2,2,3,2,2,3,4,2,3,4,2,1,3,4
"ITGA2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,4,4,2,4,2,2,2,2,2,2,1,1,2,5,3,2,2,4,1,2,1,4,2,1,2,1,2,3,5,2,4,2,2,3,4,4,6,2,2,4,4,2,2,2,2,4,2,2,4,4,4,4,2,2,2,4,3
"CBWD2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,4,3,3,2,2,3,2,3,3,4,2,4,2,2,3,3,3,6,2,2,4,5,2,2,2,2,3,2,2,4,4,5,3,3,2,2,3,3
"SIRPB1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,4,6,1,4,2,2,2,2,2,4,3,4,2,3,2,2,2,4,2,5,2,3,2,2,3,2,4,2,4,2,6,2,3,3,4,2,4,2,1,3,6,2,1,2,3,4,2,3,4,4,6,3,4,2,2,3,6
"AL136366.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,4,3,2,4,1,2,2,2,2,4,2,1,2,3,3,2,2,6,2,2,4,3,2,1,3,4,2,6,3,1,2,2,2,4,3,5,2,2,2,3,2,2,2,2,1,3,2,1,3,2,2,3,4,1,2,3,2
"THSD7B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,2,2,2,2,2,2,3,1,2,3,2,2,2,2,2,4,3,3,2,2,3,2,3,3,4,2,4,2,2,3,3,5,4,2,2,4,5,2,2,2,2,3,2,2,4,4,3,3,3,2,1,3,3
"AL023583.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,4,4,2,4,2,3,2,2,2,3,4,2,2,4,4,2,2,3,4,5,6,3,2,2,4,2,2,6,3,2,4,2,2,4,4,5,6,2,2,5,4,2,3,2,2,4,2,3,4,4,4,2,6,3,1,3,4
"ULK2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,1,4,4,1,3,2,2,2,2,1,2,3,3,2,2,2,1,6,1,3,2,2,2,1,4,6,2,2,2,2,1,2,3,4,4,2,2,6,4,1,2,1,2,2,2,2,3,4,4,3,4,1,1,3,2
"CLP1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,6,1,1,2,2,2,3,3,2,2,3,2,2,2,3,2,5,2,4,2,2,2,2,4,4,3,2,2,2,2,4,3,4,4,2,2,4,5,2,2,2,2,4,2,2,2,4,4,4,4,1,2,3,3
"FYTTD1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,3,4,2,4,2,2,2,2,2,3,2,2,2,5,3,2,2,2,2,4,2,3,2,2,3,3,4,4,4,2,4,2,2,3,2,6,4,2,2,4,4,2,2,3,2,3,2,3,3,4,6,3,4,2,2,3,3
"EMCN",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,1,4,2,2,2,2,2,2,3,2,2,3,4,1,2,2,2,3,2,2,2,4,2,2,4,4,3,2,2,2,1,4,3,4,4,2,2,4,4,2,2,1,2,3,2,2,3,4,4,3,3,2,1,3,3
"CDK13",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,4,3,3,6,2,2,2,2,3,4,3,2,5,5,3,2,2,4,2,3,2,4,2,2,4,3,4,3,4,3,2,2,2,6,4,5,5,2,2,5,3,2,2,2,2,4,2,2,5,4,4,5,4,3,1,3,2
