,sample_size,n_genes,cn_signal,replicate,tag,comparison,TP,FP,FN,TN,Precision,Recall,F1 score,Accuracy,AUC,MCC,n_pos,n_neg
394,60,5000,weak,2,S60_G5000_CNweak_R2,DSG_vs_rest,527,34,221,4209,0.9393939393939394,0.7045454545454546,0.8051948051948052,0.9489080344620316,0.84826612816832,0.7871278058593868,748,4243
395,60,5000,weak,2,S60_G5000_CNweak_R2,DIG_vs_rest,1261,347,236,3147,0.7842039800995025,0.8423513694054776,0.8122383252818035,0.8831897415347626,0.8715191306100084,0.7286005702753963,1497,3494
396,60,5000,weak,20,S60_G5000_CNweak_R20,DCG_vs_rest,366,127,385,4115,0.742393509127789,0.4873501997336884,0.5884244372990354,0.8974564390146205,0.7287057457885793,0.5481288425798844,751,4242
397,60,5000,weak,20,S60_G5000_CNweak_R20,DSG_vs_rest,513,32,235,4213,0.9412844036697248,0.6858288770053476,0.7935034802784223,0.946525135189265,0.8391452983377738,0.7762914486612221,748,4245
398,60,5000,weak,20,S60_G5000_CNweak_R20,DIG_vs_rest,1305,374,192,3122,0.7772483621203097,0.8717434869739479,0.8217884130982368,0.8866412978169437,0.8823820409698114,0.7416901213384626,1497,3496
399,60,5000,weak,3,S60_G5000_CNweak_R3,DCG_vs_rest,405,137,345,4104,0.7472324723247232,0.54,0.6269349845201239,0.9034261671007814,0.7538481490214572,0.5830931217667924,750,4241
400,60,5000,weak,3,S60_G5000_CNweak_R3,DSG_vs_rest,524,28,224,4215,0.9492753623188406,0.7005347593582888,0.8061538461538461,0.9495091164095372,0.8469678274755149,0.7897586765176857,748,4243
401,60,5000,weak,3,S60_G5000_CNweak_R3,DIG_vs_rest,1300,355,197,3139,0.7854984894259819,0.8684034736138945,0.8248730964467005,0.8894009216589862,0.8834003630233181,0.7463505305478545,1497,3494
402,60,5000,weak,4,S60_G5000_CNweak_R4,DCG_vs_rest,412,116,339,4125,0.7803030303030303,0.5486018641810919,0.6442533229085223,0.9088541666666666,0.7606249122838966,0.6059279310203053,751,4241
403,60,5000,weak,4,S60_G5000_CNweak_R4,DSG_vs_rest,506,31,242,4213,0.9422718808193669,0.6764705882352942,0.7875486381322957,0.9453125,0.8345830792260354,0.7708350589285226,748,4244
404,60,5000,weak,4,S60_G5000_CNweak_R4,DIG_vs_rest,1314,342,183,3153,0.7934782608695652,0.8777555110220441,0.8334919124643198,0.8948317307692307,0.8899507168844125,0.7589812056256191,1497,3495
405,60,5000,weak,5,S60_G5000_CNweak_R5,DCG_vs_rest,378,110,372,4134,0.7745901639344263,0.504,0.6106623586429726,0.9034841810172206,0.7390405278039586,0.5751940028924073,750,4244
406,60,5000,weak,5,S60_G5000_CNweak_R5,DSG_vs_rest,511,44,238,4201,0.9207207207207208,0.6822429906542056,0.7837423312883436,0.9435322386864237,0.8359389276003655,0.7632749671815264,749,4245
407,60,5000,weak,5,S60_G5000_CNweak_R5,DIG_vs_rest,1286,375,212,3121,0.7742323901264299,0.8584779706275033,0.814181703070592,0.8824589507408891,0.8756062622016236,0.7306375117115972,1498,3496
408,60,5000,weak,6,S60_G5000_CNweak_R6,DCG_vs_rest,368,130,381,4111,0.7389558232931727,0.49132176234979974,0.5902165196471532,0.8975951903807615,0.730334307253655,0.5489453676129854,749,4241
409,60,5000,weak,6,S60_G5000_CNweak_R6,DSG_vs_rest,543,30,205,4212,0.9476439790575916,0.7259358288770054,0.822104466313399,0.9529058116232465,0.8594318465459991,0.8048995231690116,748,4242
410,60,5000,weak,6,S60_G5000_CNweak_R6,DIG_vs_rest,1307,408,190,3085,0.7620991253644315,0.8730794923179692,0.8138231631382317,0.8801603206412826,0.8781372268346216,0.7297127072959003,1497,3493
411,60,5000,weak,7,S60_G5000_CNweak_R7,DCG_vs_rest,386,122,364,4117,0.7598425196850394,0.5146666666666667,0.6136724960254372,0.9025856885147324,0.7429431469686247,0.5742191346765354,750,4239
412,60,5000,weak,7,S60_G5000_CNweak_R7,DSG_vs_rest,499,32,249,4209,0.9397363465160076,0.6671122994652406,0.7802971071149335,0.9436760873922629,0.8297834546135445,0.7635306955765517,748,4241
413,60,5000,weak,7,S60_G5000_CNweak_R7,DIG_vs_rest,1291,372,205,3121,0.7763078773301263,0.8629679144385026,0.8173472617917062,0.8843455602325115,0.878234601364685,0.7352738055434684,1496,3493
414,60,5000,weak,8,S60_G5000_CNweak_R8,DCG_vs_rest,400,110,349,4128,0.7843137254901961,0.5340453938584779,0.6354249404289118,0.9079606978143172,0.754044877202953,0.5990777462307312,749,4238
415,60,5000,weak,8,S60_G5000_CNweak_R8,DSG_vs_rest,523,18,225,4221,0.966728280961183,0.6991978609625669,0.8114817688130334,0.9512733106075797,0.8474757882307526,0.7979095993096581,748,4239
416,60,5000,weak,8,S60_G5000_CNweak_R8,DIG_vs_rest,1319,341,177,3150,0.7945783132530121,0.8816844919786097,0.8358681875792142,0.8961299378383798,0.8920023720276893,0.7623931180127298,1496,3491
417,60,5000,weak,9,S60_G5000_CNweak_R9,DCG_vs_rest,377,157,373,4084,0.7059925093632958,0.5026666666666667,0.5872274143302181,0.8938088559406933,0.7328235479053683,0.5383066203664715,750,4241
418,60,5000,weak,9,S60_G5000_CNweak_R9,DSG_vs_rest,522,31,226,4212,0.9439421338155516,0.6978609625668449,0.8024596464258262,0.9485073131636946,0.845277405629404,0.7852885327287124,748,4243
419,60,5000,weak,9,S60_G5000_CNweak_R9,DIG_vs_rest,1306,399,191,3095,0.7659824046920821,0.8724114896459586,0.8157401623985009,0.881787216990583,0.8791078627394074,0.732603799613136,1497,3494
