"","sample8","sample73","sample72","sample23","sample102","sample25","sample2","sample69","sample46","sample31","sample106","sample43","sample105","sample97","sample32","sample86","sample95","sample99","sample83","sample108","sample6","sample49","sample9","sample54","sample21","sample41","sample20","sample51","sample40","sample98","sample27","sample92","sample7","sample24","sample67","sample47","sample55","sample74","sample28","sample22","sample36","sample48","sample5","sample109","sample13","sample77","sample35","sample15","sample29","sample88","sample3","sample44","sample100","sample62","sample110","sample19","sample94","sample76","sample85","sample50","sample118","sample183","sample182","sample133","sample212","sample135","sample112","sample179","sample156","sample141","sample216","sample153","sample215","sample207","sample142","sample196","sample205","sample209","sample193","sample218","sample116","sample159","sample119","sample164","sample131","sample151","sample130","sample161","sample150","sample208","sample137","sample202","sample117","sample134","sample177","sample157","sample165","sample184","sample138","sample132","sample146","sample158","sample115","sample219","sample123","sample187","sample145","sample125","sample139","sample198","sample113","sample154","sample210","sample172","sample220","sample129","sample204","sample186","sample195","sample160"
"USF3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,6,6,2,2,2,2,3,2,4,2,2,2,2,4,2,2,2,4,2,2,4,2,2,2,2,6,3,4,6,2,4,6,2,4,2,3,4,4,2,4,4,4,2,2,4,2,5,1,2,4,2,6,2,4,6,4,4,2
"VLDLR",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,1,4,2,1,4,2,4,1,3,2,2,2,1,4,1,3,1,0,4,2,2,4,2,2,4,3,2,2,6,5,2,2,2,3,4,2,2,2,4,4,1,2,2,2,6,1,2,3,1,3,2,1,3,2,1,2
"AOAH",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,6,4,2,3,2,2,6,2,4,2,2,2,2,4,2,4,4,4,2,3,5,1,2,3,2,1,4,4,4,2,3,6,2,5,2,5,3,2,4,5,4,4,2,3,3,2,6,2,2,4,3,4,2,3,6,4,3,2
"SKI",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,3,2,2,1,2,2,3,2,4,1,4,2,2,6,2,2,3,2,1,0,2,1,1,0,0,4,3,4,4,6,3,4,2,3,2,3,5,1,1,5,2,6,1,2,1,2,5,1,2,2,2,3,2,3,6,1,2,2
"PTOV1-AS2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,3,3,2,2,2,2,3,2,4,2,2,2,2,6,2,3,2,3,2,2,3,1,2,1,2,6,6,4,6,2,3,6,2,3,2,3,4,2,2,4,4,4,1,2,3,2,5,2,2,4,2,6,2,4,4,4,2,2
"SCARF2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,3,2,2,2,1,2,3,2,4,1,1,2,4,4,1,4,1,4,1,1,3,1,1,2,1,2,2,2,2,2,2,2,1,2,2,3,3,2,2,2,2,4,2,1,3,2,6,2,2,3,2,4,3,3,3,4,2,2
"IL23A",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,2,2,2,2,1,3,2,4,2,2,2,2,4,2,4,1,4,2,2,2,2,2,1,2,4,2,5,3,2,4,4,2,4,2,3,4,3,2,4,4,4,4,2,3,2,5,2,2,3,2,5,2,3,4,4,2,2
"ARHGAP6",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,5,4,2,2,6,2,4,2,4,1,2,2,1,4,2,4,2,3,1,2,4,1,2,2,2,4,4,4,3,3,1,4,2,2,2,3,3,2,2,4,4,4,1,2,4,2,5,2,2,2,4,2,2,3,4,4,2,2
"HOXB2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,3,2,1,2,2,2,2,6,1,2,2,2,4,4,4,2,3,3,1,2,1,2,1,4,4,2,3,4,1,5,4,2,2,2,4,6,4,2,6,5,6,2,2,6,0,6,2,2,3,3,2,2,2,5,4,3,2
"TDRKH",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,4,4,5,2,5,2,3,5,2,6,2,4,4,2,4,6,4,3,6,4,2,4,3,6,4,2,4,6,6,5,4,6,6,2,6,6,6,4,3,5,6,4,5,3,2,4,1,6,2,6,4,3,5,3,6,6,4,2,3
"IGHV1-12",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,6,4,0,2,2,1,3,2,4,2,2,2,1,4,2,2,0,4,2,1,3,1,2,1,2,2,2,4,4,2,5,6,2,2,2,5,4,2,2,4,5,4,2,1,3,2,6,2,2,3,1,2,2,3,6,4,1,2
"ADD3-AS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,1,3,2,1,2,2,1,4,2,4,1,0,0,2,4,2,4,2,3,2,1,4,1,2,1,2,2,4,4,2,2,3,6,2,3,3,3,4,3,2,4,3,4,2,2,2,2,3,2,2,3,2,3,2,3,4,3,0,4
"AC008957.3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,2,2,2,3,2,2,4,2,4,2,2,2,2,4,2,4,4,4,2,2,3,2,2,4,3,4,4,5,3,2,2,6,2,6,2,4,4,2,2,5,3,4,2,2,5,2,6,2,2,3,2,6,2,6,4,4,2,2
"SLCO3A1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,1,5,1,4,3,0,2,5,2,4,2,2,2,2,4,2,4,2,4,1,2,6,1,2,1,2,4,4,3,6,2,2,4,2,3,2,2,4,2,2,4,3,4,2,3,4,2,6,1,2,3,3,3,2,3,6,4,2,2
"AL391834.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,3,1,4,2,1,4,2,5,2,3,2,2,4,1,4,1,3,1,2,3,2,2,4,2,2,3,3,2,2,6,5,2,2,2,3,4,2,2,4,4,4,1,2,2,2,6,1,0,3,1,3,2,4,3,1,1,2
"RPH3AL",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1,1,2,3,2,2,2,1,1,0,1,4,1,4,2,3,0,1,2,1,2,1,2,4,2,2,2,2,3,4,1,2,2,2,2,2,2,2,3,2,1,1,2,2,3,2,1,2,1,2,2,2,3,2,2,1
"LINC00940",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,3,4,3,2,2,2,1,3,2,4,2,2,2,2,4,2,4,2,4,1,2,3,3,2,0,2,4,4,5,3,0,4,4,2,4,2,3,4,3,2,6,4,4,2,2,3,2,5,2,2,5,1,2,2,5,6,4,2,2
"H2BC8",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,4,2,2,2,2,4,2,4,0,1,2,2,4,2,4,3,5,2,2,2,1,2,2,2,4,3,3,4,2,6,4,2,2,2,2,4,3,2,2,3,4,2,2,5,2,5,2,2,3,2,3,2,4,4,5,2,2
"MAST1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,4,3,2,4,2,1,2,2,4,2,2,2,2,2,2,3,2,2,2,2,3,1,2,1,2,2,2,4,4,2,6,6,2,3,2,3,4,2,2,6,2,4,4,2,3,2,6,2,1,4,2,5,2,2,4,4,2,2
"PID1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,2,1,1,2,2,4,2,4,1,2,2,2,4,2,4,6,3,2,2,3,1,2,2,2,4,2,4,3,2,3,4,2,2,2,3,4,2,2,2,1,4,3,2,6,2,5,2,2,3,2,3,2,4,6,4,2,2
"RPARP-AS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,1,3,2,1,2,1,1,4,2,6,1,2,2,2,4,2,4,2,3,2,1,4,1,2,1,2,2,4,4,2,2,3,4,2,3,2,3,4,3,2,4,3,6,2,2,2,2,3,2,2,3,2,3,2,3,4,4,2,2
"AL035425.3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,4,2,4,2,0,1,2,4,2,4,1,0,2,2,4,2,4,1,3,1,1,2,1,2,1,2,2,2,4,2,3,3,4,2,2,2,3,3,0,2,4,6,4,1,2,3,2,6,2,2,2,2,2,2,4,6,4,2,2
"FCER1G",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,4,6,5,2,3,2,2,5,2,6,2,4,4,2,4,4,4,4,6,3,2,4,6,6,4,2,2,6,6,6,4,6,6,2,6,5,6,4,3,5,6,4,4,3,2,4,3,6,2,6,4,4,5,3,4,6,4,2,3
"DUSP11",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,3,2,3,2,2,3,2,4,1,2,2,2,4,2,4,2,3,3,2,3,1,2,3,2,4,4,4,4,0,5,4,2,3,2,3,6,2,2,4,1,4,2,2,3,2,6,2,3,3,2,3,2,4,6,4,2,2
"FAT1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,3,2,3,2,2,4,3,4,1,2,2,2,4,2,4,3,4,2,1,2,1,2,1,2,2,2,3,2,2,4,4,2,2,2,3,4,1,2,4,3,5,2,2,3,2,2,1,2,3,2,2,2,3,6,4,0,2
"P2RX5-TAX1BP3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,0,0,2,1,2,1,2,1,1,2,1,4,3,4,2,5,1,1,2,1,2,1,2,4,2,2,2,2,3,4,1,2,2,2,2,2,2,3,3,2,1,1,2,2,3,2,1,3,1,2,2,2,1,3,1,1
"ZBTB8B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,1,3,2,2,3,0,2,3,2,4,1,2,2,2,4,2,0,3,2,2,2,2,1,2,2,2,2,3,3,3,1,2,2,2,6,2,3,4,3,3,4,2,2,1,2,3,2,6,1,2,3,2,3,2,2,6,4,2,2
"ZC3H12A",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,3,2,2,3,2,2,3,2,4,1,2,2,2,4,2,2,1,3,2,2,4,1,2,2,2,2,3,3,3,3,5,4,2,4,2,3,6,2,4,3,2,2,3,2,3,0,6,1,4,3,2,3,2,2,6,4,0,2
"AL078459.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,4,3,2,2,2,2,3,2,4,1,2,2,2,4,0,4,3,2,2,2,4,0,2,2,4,2,3,3,3,2,4,4,2,3,2,3,4,2,2,3,2,6,2,2,6,2,6,1,2,2,2,3,2,2,6,4,4,2
"RNF182",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,4,2,2,2,2,4,1,4,1,1,2,4,4,2,4,3,3,2,2,2,2,2,2,2,4,3,3,4,2,6,4,2,2,2,2,4,2,2,6,3,4,6,2,5,2,2,2,2,3,2,3,2,4,4,4,2,2
"LGALS4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,3,2,2,2,2,3,3,4,2,2,2,1,6,2,3,2,3,2,1,3,1,2,2,2,4,3,4,6,2,6,6,0,3,2,3,4,2,2,4,2,4,1,1,3,2,4,2,2,4,2,4,2,4,4,4,2,3
"CACNA1G-AS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,3,5,1,2,2,2,2,6,1,2,2,2,4,4,4,1,3,5,1,2,2,2,1,2,4,2,3,6,6,4,4,2,3,2,4,6,6,2,6,5,6,2,2,6,2,6,2,2,6,3,2,2,4,4,6,1,2
"LSAMP",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,6,6,2,2,2,2,3,2,5,2,2,3,0,4,2,4,2,4,2,2,4,2,2,2,2,4,3,4,6,2,4,6,2,4,2,3,4,3,2,4,4,4,2,2,4,2,5,1,2,3,2,4,2,4,6,4,2,3
"FAM95C",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,3,1,2,2,1,4,4,4,2,2,2,2,2,2,4,1,3,1,2,3,2,2,4,2,2,3,3,2,2,6,5,2,2,2,1,4,1,2,2,4,4,1,2,3,2,6,1,2,3,2,2,2,3,3,2,2,2
"Z93930.3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,0,2,2,2,2,1,2,2,2,4,1,1,2,3,2,1,4,2,2,2,1,3,1,2,2,1,2,2,2,2,2,2,2,1,2,2,3,3,2,2,3,2,4,1,1,3,2,6,2,2,3,2,0,2,5,5,4,2,2
"NPIPB5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,6,2,2,2,3,2,6,2,4,2,3,2,2,6,4,6,3,6,2,2,6,2,2,2,3,4,2,3,3,2,3,6,2,6,3,6,6,2,3,5,5,5,1,4,4,2,3,2,2,3,2,4,2,2,6,6,2,2
"MARK2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,2,2,2,2,2,4,2,4,2,2,2,2,4,1,4,2,3,2,2,3,2,2,2,3,2,3,3,3,2,4,3,2,4,2,4,4,1,2,6,2,4,2,2,5,2,6,1,3,2,2,4,2,5,5,4,2,2
"MARCKS",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,1,3,2,2,2,2,1,4,2,2,1,1,2,1,4,1,4,3,3,2,1,3,1,1,1,2,4,3,2,2,2,3,4,1,3,2,2,2,2,0,2,3,6,2,2,2,2,6,1,2,3,2,4,2,6,4,4,2,1
"CLDN8",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,4,2,2,4,2,4,0,2,2,2,4,2,6,4,3,2,2,2,2,2,1,2,4,3,4,3,2,6,4,1,2,2,2,4,2,4,3,4,4,2,2,4,2,6,2,2,3,4,4,2,4,4,4,2,2
"HIGD1B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,1,1,2,0,2,2,6,1,2,2,2,2,3,4,2,3,1,1,2,3,2,1,2,4,2,1,2,1,4,4,2,2,2,4,4,1,2,2,5,2,2,2,3,2,3,2,1,3,3,4,2,2,4,2,2,2
"DHRS7B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,4,2,2,1,2,1,2,2,6,1,1,2,1,6,4,4,3,3,1,1,2,1,2,5,2,2,2,3,2,2,5,4,1,2,2,3,2,2,2,4,3,4,1,2,5,2,3,2,2,6,2,2,2,2,3,4,1,1
"FIRRE",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,1,2,4,2,4,1,2,2,2,4,2,4,3,3,1,1,2,1,2,1,2,1,4,4,2,2,3,4,2,2,4,3,3,2,2,6,4,4,1,2,3,2,6,2,2,4,2,2,4,2,6,4,2,2
"AL445228.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,4,5,5,2,2,3,3,5,2,6,2,4,4,2,6,4,4,4,6,3,2,4,2,6,4,2,4,6,6,6,4,6,6,2,6,4,6,4,3,5,6,4,5,3,2,4,2,6,2,6,4,4,6,3,4,6,5,2,3
"PDE8A",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,5,1,3,3,2,2,3,2,4,2,2,2,2,4,2,4,2,4,2,2,6,1,2,1,2,4,2,3,6,2,2,4,2,3,2,2,4,2,2,4,3,4,2,0,4,2,6,1,1,3,3,3,2,3,6,4,3,2
"AC027601.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,1,3,3,1,2,2,3,4,2,6,2,2,2,2,4,3,5,2,3,2,2,2,1,2,3,2,4,2,3,1,3,6,4,2,3,2,2,4,4,2,3,5,2,2,2,6,2,6,2,2,3,3,3,2,4,2,4,1,2
"AL109809.4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,5,3,4,2,1,2,3,2,4,2,3,0,2,4,2,4,1,5,2,1,3,2,2,1,2,6,4,4,6,3,2,6,2,4,2,3,2,1,2,4,4,4,0,2,5,2,6,2,2,4,2,3,2,3,6,4,2,2
"ZNRF2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,6,4,2,4,2,2,6,1,4,2,2,2,2,4,2,4,4,4,2,3,5,1,2,2,2,2,4,4,1,2,3,6,2,4,2,5,4,2,3,5,4,4,2,3,3,2,6,2,2,4,3,4,2,3,6,4,3,2
"BRD8",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,2,1,1,2,1,3,2,4,3,2,2,1,4,2,4,3,3,2,2,4,2,2,1,3,4,2,5,3,0,2,6,3,2,2,4,4,1,2,4,3,4,2,2,2,2,5,2,2,3,3,3,2,3,4,4,2,2
"C16orf96",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,6,2,2,2,4,2,6,2,4,2,3,0,2,6,4,6,3,6,2,2,6,2,2,2,3,4,2,5,3,2,3,6,2,6,3,6,6,2,3,4,4,6,1,4,5,0,3,2,2,3,2,4,2,2,6,4,2,2
"FAM83H",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,6,3,1,3,2,4,6,2,3,2,3,2,4,4,2,6,2,6,2,1,3,4,2,2,4,4,4,4,2,2,6,4,2,6,2,4,5,4,2,2,6,6,5,2,6,2,6,2,2,6,2,6,0,1,6,2,6,2
"METAP2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,2,2,2,2,2,3,2,4,2,2,2,2,5,2,4,0,4,2,1,2,2,2,1,2,6,2,5,4,2,4,4,2,4,2,3,4,3,2,3,4,4,2,4,3,2,5,2,2,4,2,3,2,3,2,4,2,2
"BACE1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,1,2,2,4,2,4,1,2,2,3,2,1,2,3,3,1,1,3,2,2,2,1,2,2,3,1,1,2,4,2,4,2,4,2,1,2,2,2,2,2,2,1,2,3,1,1,2,1,0,2,5,4,4,0,2
"HES2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,3,0,2,1,2,2,3,2,4,1,2,2,2,4,2,2,3,2,2,0,2,1,2,1,2,2,3,3,2,1,3,4,3,3,2,3,2,1,2,3,2,2,1,2,1,2,5,1,2,2,2,3,2,3,6,2,0,2
"RNF121",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,3,2,0,2,2,4,2,4,2,2,2,2,4,6,4,2,4,1,2,3,1,2,2,1,4,3,3,4,3,4,4,2,6,2,4,6,1,2,6,2,4,2,2,2,2,6,2,1,3,2,2,2,6,5,4,2,2
