"","sample105","sample21","sample68","sample83","sample75","sample33","sample58","sample102","sample86","sample73","sample26","sample91","sample47","sample97","sample14","sample42","sample84","sample103","sample66","sample5","sample29","sample23","sample59","sample79","sample67","sample61","sample106","sample9","sample60","sample41","sample6","sample28","sample10","sample50","sample45","sample71","sample65","sample93","sample53","sample38","sample57","sample82","sample104","sample96","sample90","sample4","sample76","sample89","sample11","sample63","sample27","sample52","sample44","sample77","sample35","sample40","sample110","sample7","sample87","sample43","sample215","sample131","sample178","sample193","sample185","sample143","sample168","sample212","sample196","sample183","sample136","sample201","sample157","sample207","sample124","sample152","sample194","sample213","sample176","sample115","sample139","sample133","sample169","sample189","sample177","sample171","sample216","sample119","sample170","sample151","sample116","sample138","sample120","sample160","sample155","sample181","sample175","sample203","sample163","sample148","sample167","sample192","sample214","sample206","sample200","sample114","sample186","sample199","sample121","sample173","sample137","sample162","sample154","sample187","sample145","sample150","sample220","sample117","sample197","sample153"
"AC053513.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,4,2,6,2,4,2,2,2,4,2,5,2,4,3,2,1,5,3,2,4,2,4,6,5,4,1,2,4,4,2,2,2,3,3,3,3,4,4,4,5,4,2,4,2,4,2,3,2,3,2,3,4,2,4,4,2
"AC106845.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,2,3,2,1,4,2,1,1,2,4,4,2,1,3,2,6,6,2,1,1,2,3,3,3,2,1,2,5,2,2,1,2,3,1,3,2,6,1,3,1,2,2,2,1,4,0,1,2,3,2,1,3,3,2,4,2
"AC103706.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,6,6,6,3,6,1,4,2,3,3,6,2,5,6,3,1,6,5,6,5,2,6,2,6,3,1,6,2,0,5,5,3,6,3,3,3,6,2,6,5,6,5,5,2,2,6,4,3,3,2,6,2,6,4,2,6,4,2
"AC022916.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,2,2,2,4,2,3,3,2,2,2,3,3,3,4,5,3,2,0,4,2,2,4,3,4,3,1,2,6,2,2,4,3,2,2,2,6,4,2,3,2,2,2,3,4,2,1,4,3,2,2,2,2,4,4,1
"PPP1R37",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,2,3,2,6,2,2,1,1,3,4,4,2,2,2,2,5,3,2,4,2,1,4,3,4,2,2,4,4,2,3,2,4,5,3,2,6,6,2,2,4,2,4,2,4,2,1,3,4,2,3,4,1,6,6,2
"GOT2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,2,2,3,3,1,2,1,2,2,2,3,0,2,2,2,1,2,2,3,4,2,3,1,1,2,0,1,2,2,2,2,3,2,4,2,2,3,4,2,4,1,2,1,3,1,3,1,2,2,2,2,2,1
"TNFRSF11A",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,1,2,4,1,2,2,3,2,2,3,2,1,4,2,6,2,2,4,2,2,4,2,4,1,2,4,5,2,2,2,4,4,2,2,4,3,2,5,4,2,4,4,4,0,2,2,4,2,2,4,2,3,4,2
"HGD",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,3,2,4,3,2,2,4,3,2,4,4,2,5,2,3,3,2,4,5,2,2,4,2,4,4,4,5,2,2,4,3,1,5,2,3,2,3,2,6,4,4,3,5,2,4,3,4,2,4,2,3,2,4,4,2,4,4,2
"ALDH7A1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,2,2,1,4,2,2,4,2,2,3,1,4,4,2,3,6,4,2,5,2,3,4,4,4,1,2,4,6,2,2,2,4,2,2,2,6,2,2,2,3,2,4,2,4,2,3,2,3,2,2,2,2,2,4,3
"APEH",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,2,2,1,4,2,2,1,4,2,3,2,5,2,2,4,3,3,2,4,1,2,4,2,2,1,1,6,3,2,5,2,3,2,3,2,6,4,2,3,2,2,4,2,4,1,3,1,3,2,4,2,2,4,4,4
"ANXA3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,3,2,4,2,3,1,2,2,2,2,1,2,4,3,2,2,2,4,2,4,4,5,4,3,2,4,4,2,4,2,3,1,2,2,6,3,2,4,2,2,4,2,4,2,3,2,5,2,4,2,2,4,4,1
"AC004130.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,5,3,3,3,2,2,4,2,3,3,4,2,5,3,4,4,3,4,2,4,2,2,2,4,4,4,5,2,2,4,5,2,3,2,2,2,4,2,6,4,2,4,2,2,4,2,4,2,5,2,4,3,3,4,2,3,6,2
"FAM102B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,2,3,2,4,1,5,1,3,2,2,3,2,2,2,2,6,3,3,3,2,3,4,3,3,3,2,4,3,2,1,2,3,3,1,2,3,5,2,2,4,2,4,2,4,2,2,2,3,2,2,5,2,6,4,2
"PNPLA6",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,2,3,2,2,2,2,3,3,2,3,2,2,4,3,5,6,3,2,4,2,3,4,3,3,1,2,4,2,3,3,2,4,2,2,2,4,0,3,2,3,4,4,2,4,2,3,1,4,2,3,2,2,5,6,2
"MFSD11",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,2,2,4,1,4,2,2,3,3,2,2,3,3,3,6,5,6,3,3,4,2,6,6,2,5,3,2,4,6,2,5,2,3,2,2,4,6,4,3,3,3,2,4,3,4,2,5,4,2,2,6,2,2,6,4,1
"MSMO1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,2,2,2,4,2,3,2,2,2,2,2,3,2,2,3,2,3,2,4,2,4,4,2,4,1,2,4,4,2,4,1,3,2,2,2,3,3,1,3,2,4,4,2,4,2,2,2,3,2,3,2,2,4,4,1
"AD000090.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,2,3,2,4,2,2,1,3,2,4,4,3,4,4,5,5,3,2,4,2,3,4,3,4,2,2,4,4,2,3,2,4,5,3,2,5,4,2,6,4,2,4,2,4,2,3,3,4,2,5,4,2,6,6,2
"PLAC9",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,4,3,2,1,4,1,3,1,3,2,4,3,3,2,4,3,6,2,2,3,2,2,4,3,6,1,2,4,4,2,2,2,3,2,3,2,4,3,2,2,3,2,4,2,4,2,2,2,3,2,5,3,2,3,4,1
"FBXO42",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,3,2,4,1,3,1,3,2,2,2,2,3,2,2,5,0,2,3,2,2,4,2,4,1,0,4,3,2,3,2,3,3,3,2,4,2,3,3,2,2,4,2,4,1,2,2,2,2,1,3,2,5,4,1
"ALOX15P1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,5,2,4,2,2,1,4,2,2,1,2,2,2,2,3,3,2,3,3,2,1,4,1,3,2,2,2,2,1,2,2,1,3,2,3,2,2,2,3,4,2,2,2,2,4,1,4,2,2,1,1,1,2,1,2,3,4,1
"SCN1A-AS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,2,4,2,4,2,3,2,2,2,3,3,3,5,3,3,6,4,2,3,2,2,4,5,6,2,2,4,3,1,5,2,3,3,2,2,5,3,5,2,2,2,4,2,4,3,5,2,3,2,4,2,2,3,3,2
"NAGK",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,3,2,4,2,3,2,3,2,4,3,3,3,3,2,6,3,2,3,3,4,4,2,3,3,2,4,4,2,5,2,3,3,5,2,4,3,3,5,3,2,4,2,4,2,6,2,4,2,4,4,2,5,4,1
"SLC7A14-AS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,2,5,2,4,2,2,2,4,2,5,5,2,3,6,4,6,2,2,4,0,2,4,4,6,3,5,2,3,2,5,2,3,3,3,2,6,4,4,3,5,2,4,2,4,2,3,2,3,2,4,3,2,4,4,2
"PRPH",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,6,2,5,2,2,2,4,2,2,2,4,2,4,2,4,3,3,4,3,2,2,4,2,4,4,2,3,1,2,4,4,2,5,2,3,2,0,2,5,4,2,2,2,0,4,2,4,2,3,2,3,2,3,2,2,4,4,2
"VIP",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,3,3,2,2,2,4,2,1,4,2,2,5,2,5,2,4,3,6,2,1,3,1,3,2,3,4,2,2,2,2,1,4,2,3,4,3,2,4,2,3,3,4,2,2,2,4,1,2,1,3,2,2,3,2,3,4,1
"RPRD2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,6,4,3,4,4,2,4,4,4,2,6,4,6,6,6,6,3,4,6,5,2,3,2,4,6,4,6,4,3,4,6,3,4,2,5,3,4,2,6,6,6,5,4,2,4,2,6,2,5,2,4,2,4,6,3,6,6,2
"THUMPD3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,2,3,3,2,2,2,2,4,2,6,3,3,4,4,4,6,3,2,4,1,4,4,2,4,1,2,4,3,2,6,2,3,2,4,2,6,4,2,3,1,2,4,2,4,4,6,3,3,2,5,2,2,4,4,2
"AC004594.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,3,2,2,4,2,2,2,4,2,2,2,4,4,3,3,2,4,1,3,2,4,4,4,3,2,2,4,3,2,4,2,3,3,5,2,5,4,3,4,2,2,2,0,4,2,3,2,4,3,3,4,0,4,6,1
"RFNG",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,6,2,2,2,4,1,4,2,2,3,3,2,2,4,3,3,6,5,6,3,2,4,3,5,6,2,4,3,2,4,6,2,2,2,3,4,2,2,4,4,2,3,5,2,4,3,4,2,1,4,3,2,6,2,2,6,4,1
"EFCAB10",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,3,2,2,4,2,2,2,4,2,2,3,4,4,3,4,2,6,1,3,2,4,4,4,3,2,2,4,3,2,5,2,3,3,5,2,5,4,2,4,2,4,4,2,4,2,3,2,4,3,3,4,2,4,6,2
"SOS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,3,2,4,2,3,4,3,2,4,2,3,3,4,2,6,3,2,3,2,4,4,2,3,0,0,4,4,2,3,2,3,3,4,3,5,3,2,6,2,2,4,2,4,2,4,2,3,2,4,4,2,5,4,1
"ORAI2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,3,2,2,4,2,2,2,4,2,2,3,4,4,3,4,2,6,1,3,4,4,4,4,3,2,2,4,3,2,5,2,3,3,5,2,5,4,3,4,2,2,2,3,4,2,2,2,4,3,4,4,2,4,6,2
"TMSB15B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5,2,3,2,4,2,2,1,2,2,3,2,4,4,2,4,6,4,2,2,2,3,4,2,3,1,1,3,3,2,4,2,4,4,2,2,6,4,2,0,3,2,6,2,4,2,2,4,2,2,3,4,2,3,4,1
"SLC6A20",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,3,2,4,2,2,1,4,2,3,1,4,2,3,0,3,2,2,4,6,3,2,4,1,2,4,3,2,1,1,4,3,0,5,2,3,2,1,2,6,4,4,3,2,2,4,2,4,1,3,2,3,2,4,2,2,4,4,2
"ARC",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,6,2,6,3,5,1,4,2,3,3,6,2,5,6,3,3,6,6,6,4,2,6,2,5,3,3,5,2,2,5,6,2,6,3,3,3,6,2,6,5,5,5,6,2,2,6,4,3,2,2,6,2,6,4,2,6,5,2
"GCC2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,2,2,6,4,2,3,2,2,2,3,3,3,3,3,2,6,3,2,3,2,3,4,3,3,2,2,4,3,2,5,2,3,3,2,2,5,3,2,2,3,2,4,2,4,2,3,2,3,2,4,2,2,3,4,1
"SRP54-AS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,3,2,2,4,2,3,2,2,2,3,2,4,2,3,3,6,3,2,3,2,6,4,3,4,1,4,4,4,2,3,4,3,6,2,2,4,6,4,2,2,2,4,2,4,2,4,2,3,3,5,2,2,3,4,2
"AC026748.7",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,4,2,4,2,4,3,2,3,6,2,4,5,4,4,3,3,6,2,1,5,2,4,4,3,2,3,2,4,6,2,4,2,4,4,4,2,6,2,4,4,3,2,4,2,4,2,3,2,3,2,5,3,2,2,4,3
"LRRC26",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,3,2,2,2,4,1,2,2,5,2,4,2,3,3,5,4,3,4,2,3,2,5,4,4,2,1,2,4,4,2,5,2,3,3,3,4,6,3,2,6,2,2,4,2,4,2,3,1,3,2,5,2,2,6,4,2
"MICOS13",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,4,2,3,2,5,2,2,3,2,3,3,2,2,4,3,5,6,4,2,4,2,3,4,3,3,0,2,4,2,2,3,2,4,1,3,2,6,2,3,3,3,2,4,2,4,2,3,3,4,2,3,2,2,5,6,2
"DNAH17",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,3,2,4,1,4,2,2,3,3,2,2,4,3,3,6,5,6,3,2,4,2,3,6,2,4,3,2,4,6,2,4,2,3,2,2,2,5,4,3,3,4,2,4,3,4,2,5,4,3,2,6,2,2,6,4,1
"CLU",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,2,3,2,2,4,2,1,0,4,2,4,2,1,3,1,6,2,2,2,1,2,5,3,3,2,0,2,5,2,2,1,2,3,1,3,2,4,3,1,1,2,2,5,1,4,2,2,2,3,2,1,3,2,2,4,2
"TOB2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,4,2,4,2,2,1,3,2,2,2,4,2,2,2,3,2,5,2,2,3,1,2,4,2,3,2,2,3,2,2,6,3,2,4,3,2,6,2,5,2,4,2,4,2,4,1,4,1,3,1,3,2,2,2,4,1
"AC091544.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,2,3,4,5,1,3,2,4,2,3,2,2,3,4,3,6,0,4,4,2,3,4,6,2,1,2,4,3,2,6,2,3,2,4,2,4,4,4,2,5,2,3,2,4,2,6,2,3,2,4,2,2,2,4,2
"ZNF827",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,2,2,2,4,2,3,2,2,2,2,2,3,2,2,3,2,2,2,4,1,4,4,2,5,2,2,4,4,2,4,2,3,2,0,2,3,3,3,2,2,2,4,2,4,2,2,2,3,2,3,2,0,4,4,1
"COMMD10",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,4,2,2,1,4,1,2,2,1,2,3,2,4,4,2,3,6,2,2,5,2,3,4,3,4,1,2,4,6,2,4,2,4,2,2,2,6,2,2,2,3,2,4,2,4,2,3,2,4,2,2,2,2,2,4,3
"CASP14",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,0,4,2,4,2,2,2,2,2,3,2,3,2,2,4,3,6,6,3,2,4,2,3,4,3,3,1,2,4,2,2,3,2,4,4,3,2,4,6,3,4,4,2,4,2,4,2,3,2,4,2,3,2,2,6,6,2
"ACTG1P17",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,3,2,3,3,4,0,3,2,3,2,3,2,2,3,2,1,6,1,2,6,2,2,4,3,2,1,2,4,3,2,4,2,3,2,4,2,4,3,4,2,3,2,4,2,4,2,6,2,3,1,4,2,0,2,4,2
"ANP32E",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,6,4,3,4,4,2,4,6,4,3,6,4,5,6,6,6,3,4,6,5,2,3,4,4,6,6,6,4,3,4,6,3,4,2,5,3,4,2,6,6,6,5,4,2,4,2,4,2,5,2,4,2,4,6,2,6,6,2
"POGK",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,6,4,3,4,4,2,4,4,4,5,6,4,6,4,6,6,4,4,6,5,2,3,2,4,6,4,6,4,3,4,6,3,6,2,5,3,2,2,6,6,6,5,6,2,4,2,6,2,5,2,4,2,4,6,4,6,6,2
"MS4A6A",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,4,2,3,1,5,2,3,3,2,4,3,2,6,2,1,3,2,4,4,3,4,2,1,6,3,2,5,2,3,4,1,2,6,4,4,2,2,2,4,2,5,2,3,2,2,2,5,3,2,4,6,2
"PCDHGB1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,4,2,1,4,2,2,2,2,2,2,2,4,4,4,3,5,2,2,5,2,3,4,3,4,1,2,4,6,2,4,2,4,2,2,2,6,2,2,2,3,2,4,2,4,2,4,2,3,3,2,2,2,2,4,3
"AL390208.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,3,4,2,4,2,4,1,2,2,2,2,4,3,3,2,5,3,6,2,1,3,1,3,2,3,6,4,0,2,2,1,4,2,3,4,4,2,6,2,6,3,5,2,4,2,4,1,2,1,3,2,3,3,2,3,4,1
"KIAA1755",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,6,2,6,2,3,2,4,6,3,2,4,2,4,2,4,3,6,4,6,3,2,4,2,6,5,4,4,2,2,5,6,2,6,2,3,4,4,2,6,4,4,2,4,2,5,2,4,2,6,2,4,3,6,4,2,3,4,2
