"","sample104","sample42","sample78","sample14","sample54","sample79","sample110","sample48","sample28","sample1","sample21","sample6","sample34","sample68","sample15","sample103","sample96","sample47","sample52","sample25","sample214","sample152","sample188","sample124","sample164","sample189","sample220","sample158","sample138","sample111","sample131","sample116","sample144","sample178","sample125","sample213","sample206","sample157","sample162","sample135"
"IQANK1",551,742,1350,64,918,540,1075,1140,1267,585,243,656,1993,512,1121,1369,1142,570,714,694,964,4363,1514,5528,3208,3072,1662,5225,2016,3334,5293,1267,2744,8789,1415,938,1171,4381,3150,12841
"FGL2",2596,2827,3391,4679,10694,4287,1825,3330,6420,3480,7725,4201,2021,3277,2533,1132,3187,5571,4326,5099,1387,1382,2117,835,717,1282,4120,1942,1645,647,716,2199,314,3296,1919,1834,5416,788,1645,417
"AL590556.1",13,11,7,2,34,5,25,17,8,4,15,14,12,15,15,16,8,14,27,3,0,5,1,17,5,13,12,5,12,4,2,3,4,5,3,3,27,15,8,11
"ZNF529",448,947,790,584,1314,566,1306,670,942,646,665,611,410,574,764,395,1484,1054,1275,711,220,599,628,782,462,660,648,787,545,1211,1447,357,811,557,663,923,5110,880,1521,2270
"ITGA9-AS1",427,268,353,139,303,219,635,472,168,228,208,256,323,237,382,203,596,238,181,238,71,80,114,328,120,187,299,60,215,175,119,83,117,103,290,71,568,179,171,279
"PSAP",90274,43536,81833,88860,124928,62826,54343,90716,97391,94351,105214,143938,107854,78292,66645,83035,84300,120755,23027,100347,33234,103057,87316,78440,109988,72742,171065,179066,74614,225088,83332,88429,113277,162588,105553,91431,9704,119049,88008,126486
"ZDHHC14",808,1004,643,573,1722,586,690,822,993,574,455,804,602,728,1210,1390,1346,1000,1091,822,658,535,281,201,349,606,1099,339,284,623,698,606,845,674,305,751,770,626,596,1087
"FCGBP",3000,685,727,164,11302,2009,667,7058,5276,2402,902,3185,782,934,2526,7093,4262,1141,775,6034,317,117,2609,580,237,10259,2666,454,1195,1542,452,561,160,333,13832,1099,20,1157,1536,2059
"RAB28P5",3,5,13,16,10,6,23,5,3,11,12,7,2,3,6,3,22,10,8,4,1,0,2,9,2,19,3,6,7,4,14,0,15,4,3,0,11,7,20,20
"AL591368.1",12,23,16,18,19,3,4,20,9,10,8,18,5,13,11,4,24,5,6,17,59,2,1,1,3,0,2,1,2,5,13,2,6,0,0,3,28,0,3,16
"MYO5A",1132,2909,2637,2733,4940,1619,2563,2787,4388,3071,3233,2439,1725,2449,2831,1272,3981,4738,2405,5130,1161,5357,2674,2352,2216,4311,3223,3952,1731,3732,2019,1777,4385,3861,2447,4544,4132,3497,4931,2251
"DNAH6",113,210,257,492,177,171,431,383,237,166,158,77,95,152,204,72,852,255,369,194,13,20,19,267,34,50,149,51,85,16,186,26,51,51,55,93,156,16,146,38
"UBR4",6825,9869,15576,10961,10666,5791,11394,16812,13278,10749,10985,8044,8534,9611,12205,6373,19542,15312,3856,14932,3882,11566,9546,13112,7093,10592,11257,14668,10979,24608,12904,6721,12845,11623,7325,11853,7994,14572,12271,10000
"APPL1",2163,4674,4106,3274,7897,2699,6497,4927,4974,3471,4465,3138,3991,3393,4534,2413,7276,6076,6772,4408,1101,3263,5664,5656,3308,6564,6178,3103,3704,5873,7715,1936,4209,4166,4621,5026,6620,10740,7011,4881
"PSMA1",695,396,529,579,982,508,475,427,490,429,577,919,468,529,386,674,752,677,1840,425,579,394,248,418,676,673,559,659,304,944,735,147,768,2972,432,963,840,1456,930,488
"CLGN",263,96,112,24,148,555,83,985,68,163,57,274,792,117,65,135,227,207,156,88,8,175,89,1348,148,301,2570,629,288,162,598,473,325,786,201,419,25,981,3292,9
"RPL9",70622,26545,27491,28511,72165,23405,44594,56121,24735,19533,41637,45958,65637,45877,49571,37388,60964,38490,86016,27189,13947,16050,8726,20773,11255,17342,53113,22305,13154,25118,26375,28068,20064,23599,12352,30909,4533,49898,22681,30578
"PELO",1343,706,1329,1132,1764,849,1186,1383,851,1391,899,1178,1621,1198,1181,1217,1671,1693,1141,1230,308,1230,1022,1430,1431,1549,1838,3865,1045,1810,1579,1685,2230,2869,1169,1436,423,1674,1677,706
"BICRA",857,397,879,519,675,503,938,1078,760,762,431,855,657,556,745,985,1121,783,323,851,519,1162,1205,867,860,1023,1088,1292,894,551,1174,1142,874,1278,989,1657,112,1031,1098,1472
"MTOR",4486,3740,7689,4611,5112,2419,4856,7376,4839,4193,4793,4157,4219,4298,5016,3515,6469,5798,2963,5877,1913,4499,5167,4294,3650,4910,6227,5164,4838,5836,7508,2558,7256,6140,3195,5241,1875,8710,7576,4693
"DHDH",41,9,13,2,24,8,42,62,30,21,2,30,38,11,26,27,31,8,0,8,73,188,33,109,20,5,44,98,62,45,392,29,11,38,16,57,9,73,15,60
"SERPINF2",823,236,277,111,828,181,614,1226,756,279,272,476,730,694,245,786,446,701,285,944,250,82,110,46,45,574,775,109,98,341,39,259,283,203,86,109,16,277,133,145
"AL133243.3",31,18,50,25,58,22,75,51,74,36,27,30,50,31,29,29,85,58,58,37,11,22,13,58,25,52,55,34,44,75,39,41,42,27,17,24,623,39,58,58
"TMC3-AS1",112,42,63,13,68,48,115,88,100,61,15,39,49,25,48,35,148,33,24,31,26,32,31,59,13,18,28,99,79,15,178,24,19,18,46,36,194,44,92,14
"KCNE5",34,3,8,41,28,10,8,11,7,12,87,54,11,19,12,8,37,41,2,12,53,5,2,3,1,6,7,3,1,0,4,2,27,3,1,1,2,208,1,1
"PTCD1",111,85,160,103,183,98,283,156,118,89,95,159,125,124,141,107,170,155,80,108,83,102,79,56,80,89,116,184,114,63,100,52,346,213,77,104,66,247,123,227
"ZNF572",138,89,158,46,309,93,319,223,192,103,164,84,213,127,194,92,241,177,179,140,101,182,100,455,38,309,69,26,259,667,22,38,47,349,72,102,196,561,148,754
"COMMD7",2740,1020,2147,1278,3523,1470,1250,2224,1300,1490,1446,2571,2811,1498,1536,1758,1715,1995,3342,1512,1516,2644,1942,1741,2593,2488,2640,2440,1547,1738,2038,1589,1676,3315,1198,2579,261,5248,2668,1435
"TRPM4",1777,1105,4704,1063,1671,1296,2912,3897,2088,2319,1090,3377,2884,2188,3275,3990,2680,2179,533,2549,1137,4136,3525,5971,3164,2408,6335,3311,3528,1865,4151,3927,1482,6094,2536,5629,114,1271,3157,460
"C12orf29",634,968,1139,624,1677,650,1129,1024,840,712,878,716,970,751,938,515,1393,1294,2067,809,256,932,750,1434,825,910,838,1034,549,832,2447,597,1040,918,1132,1139,607,2027,1410,797
"BCAT2",1896,571,2086,1062,1396,835,1286,1840,1029,1146,1616,2049,1585,1030,1035,2264,1458,1873,578,1127,721,1742,2041,1800,554,2038,2980,3594,2343,1138,2876,2214,1873,2080,3440,1909,52,2135,3605,1241
"LINC02515",6,38,81,196,1,39,0,11,61,15,50,269,24,133,26,50,34,50,160,5,20,10,5,1,0,22,29,0,8,0,12,25,5,0,7,8,19,9,2,3
"BIVM",916,745,664,682,1728,739,1153,814,813,761,871,784,753,669,790,623,1373,1241,1564,706,215,559,425,540,671,981,796,821,562,502,514,179,1103,256,483,554,907,829,1326,1529
"MEFV",35,20,18,15,89,36,5,28,40,44,32,48,15,31,22,16,25,55,0,56,37,23,19,34,13,14,22,43,24,63,26,25,31,40,9,13,6,31,45,13
"PREB",3772,1579,3787,3966,4347,2361,2369,2654,2997,3792,4132,5118,3809,2858,2478,3002,3133,5536,1824,5438,1629,5356,2699,3484,3020,3186,4339,10139,3157,8419,5822,4245,4221,5391,3096,3516,325,5741,3041,7783
"AC105429.1",4,8,18,5,18,9,37,24,14,4,11,10,10,5,14,11,45,10,28,4,17,2,6,6,12,11,21,1,16,6,10,4,7,8,19,4,174,7,12,35
"TMEM51-AS1",189,176,144,20,108,74,162,94,172,60,29,55,68,154,189,85,514,87,58,126,82,86,85,42,40,52,57,116,40,99,46,41,70,101,20,135,300,122,66,20
"MRPL45",3258,1343,2239,2205,4573,1571,3250,3398,2061,1603,2678,2408,3796,2265,3141,2570,2530,2673,2524,1857,639,2032,2411,27904,5734,2806,3070,1688,778,3538,4360,1463,3260,3692,1939,3021,410,2523,4682,1482
"MXI1",4846,3985,4864,3539,9443,2387,8236,8277,3153,4277,3927,3486,6294,4552,6155,3775,7532,6046,10811,3720,550,1811,1252,5851,1273,4472,2852,2145,2596,3374,2772,1707,2916,865,2236,1956,1976,7563,2990,10559
"PET100",60,31,60,31,33,31,27,54,58,31,30,93,34,43,26,45,53,37,7,37,53,32,31,20,33,102,29,86,58,26,94,39,87,70,27,61,12,75,58,124
"IL23A",27,24,29,13,114,25,53,39,109,38,22,43,53,60,39,58,95,42,42,43,46,64,40,46,59,38,55,80,39,22,64,66,85,136,39,37,27,71,49,84
"CRB2",235,126,75,20,285,59,112,167,801,167,113,191,154,308,238,176,188,221,44,436,29,3,10,49,62,12,34,7,10,6,12,49,44,37,13,61,3,79,31,28
"ADAM1B",28,25,44,18,29,25,50,57,18,21,12,46,32,22,22,12,86,38,70,17,9,9,30,20,12,29,23,5,43,4,45,22,33,15,21,17,166,30,19,33
"AL158212.3",470,434,413,681,716,316,277,658,567,379,609,567,428,473,524,365,673,727,331,666,47,186,68,231,129,117,130,126,160,117,83,66,866,84,216,104,324,350,202,1192
"TMX3",1653,3234,3562,4038,5711,2561,3334,2649,4415,3445,4866,3332,1866,2332,3090,1759,4723,5228,5517,3441,1162,1115,2385,1429,2659,4182,3741,2448,2241,1886,4686,1758,4409,2599,2781,4412,4503,3482,5492,4773
"AC246787.1",158,54,59,55,236,70,173,111,69,43,87,136,245,160,147,308,135,102,320,39,50,106,63,74,34,55,103,84,39,39,72,195,104,84,48,53,22,212,62,186
"CHCHD1",1371,502,1092,817,1300,866,746,1113,717,928,1070,1540,1298,896,854,1663,1003,1251,1235,993,1119,1411,1276,1545,1301,1474,1793,2194,1219,5975,2694,1468,2180,2266,1333,1220,242,3816,2297,1565
"RHBDL3",164,60,115,46,150,87,122,351,209,129,37,102,225,155,227,144,646,202,46,195,3,10,582,18,20,383,68,81,27,18,9,35,22,22,286,76,0,10,62,1
"NRSN2",2176,1025,992,1082,2526,1412,1130,2569,1399,1668,1242,2070,3157,1751,1988,2594,2083,2420,1572,2172,2167,2099,4257,3743,2183,2932,4036,3210,1399,448,4427,2441,2906,1941,3329,3817,119,7820,3239,2397
"VCP",18827,8912,24940,20761,18439,11777,13224,18656,16473,16719,19793,24880,17405,16463,16020,23216,18322,25523,6063,21198,7949,23084,18239,19859,37019,20788,27385,19541,15968,30221,24470,23090,30955,61585,19423,22475,2931,23621,26527,21642
"SYT2",42,51,100,68,37,21,84,46,51,57,33,39,7,37,45,19,176,52,9,29,2,21,30,37,6,7,14,6,29,3,12,16,25,4,10,24,120,16,27,26
"GPN1",1795,1047,1509,1468,2860,1192,1712,1918,1555,1212,1710,1856,1982,1684,1809,1464,1925,2209,2434,1599,1019,5467,1153,2136,1386,1346,2137,3620,1314,4665,2782,1969,3068,2582,1101,2020,844,3069,2217,4662
"GADD45GIP1",2512,279,1346,1494,511,591,887,1524,816,1446,1152,2799,1782,1355,1015,2631,996,1799,273,1624,2896,1970,2023,1239,1474,2305,2194,5589,1274,3001,1711,1863,3030,3930,1008,2532,65,1916,798,1076
"SAMD9",673,880,930,787,2585,889,1128,1374,3089,1893,1175,915,935,860,1564,533,1781,1907,1333,1154,935,3049,6444,680,1612,1076,2237,4686,2885,687,5586,6301,2649,6615,722,2099,2869,2772,3847,203
"TCN1",454,676,707,182,292,104,187,834,1380,1115,59,6407,3990,2500,401,4535,479,2337,11049,2660,3,8,94,8,23,108,838,34,970,2,837,175,26,29,40,9985,4,43,376,4
"CPSF1",2758,1343,3309,2186,2587,1770,3357,4408,4693,3466,2181,3531,6364,3007,4167,4557,4755,4087,657,4435,3825,4242,5770,7748,5672,4820,4265,4708,6817,3217,3870,3833,6453,9773,2994,3403,483,6523,3987,12260
"HNRNPCP7",34,50,60,36,72,29,63,75,39,66,57,32,33,18,37,22,106,49,37,53,0,24,33,18,46,94,17,13,67,26,83,15,74,15,44,21,29,96,20,46
"VARS1",3198,1862,4620,2828,3767,2443,4271,3314,4611,3070,2403,4665,4549,3877,4078,6340,3493,4491,1093,6076,2447,8311,5565,4504,4171,3286,6046,4208,3617,5062,5558,3922,9614,11354,3523,5252,438,4167,4467,4946
"MGME1",1768,1056,1827,681,2510,906,2811,2399,1471,1079,817,1328,2330,1317,1960,1394,2365,1217,1734,995,998,1629,1329,1797,1173,1953,1069,2021,669,1667,3060,1433,1935,1842,896,1057,928,3979,2737,3937
"HMGB1P5",926,322,558,431,776,1411,582,1204,561,511,562,487,1088,662,748,673,641,818,120,618,319,1252,445,1879,561,871,753,755,479,1379,720,836,943,897,424,541,45,1134,682,511
"AP001021.1",6,15,16,0,40,10,25,24,24,8,0,18,20,31,21,8,48,28,9,8,3,2,2,6,3,0,9,3,1,5,2,2,1,23,0,7,224,1,14,73
"LIN37",98,28,44,42,46,25,35,58,40,36,29,61,45,50,48,31,65,50,38,44,28,66,27,36,39,60,25,63,35,38,60,30,46,57,26,39,45,51,54,66
"LINC01422",75,56,76,60,40,16,102,72,101,39,79,50,34,45,50,30,114,106,21,31,11,6,6,74,12,20,3,7,21,13,24,8,5,3,30,19,233,16,26,57
"ANKRD12",1622,4752,4304,2934,6800,2577,5721,4728,5464,3841,4214,2174,2721,2902,3736,1121,7794,6442,5081,3944,1634,1635,3319,3049,1901,5538,2654,2796,2934,5514,7614,1766,1966,3898,3331,3000,8781,5384,6247,1392
"PHETA1",887,314,795,550,834,399,715,803,749,837,384,1115,948,708,901,1177,802,844,240,901,436,1000,1009,545,2175,875,1025,1533,741,1232,806,1131,836,1156,489,1174,73,909,681,615
"FTH1P22",19,11,25,4,14,9,68,15,99,11,3,14,15,14,10,10,49,10,7,24,33,16,35,3,1,0,12,4,23,1,2,42,1,60,10,15,4,11,12,4
"CASP2",2517,2128,2689,1556,5324,1631,4019,3145,3749,2279,1687,2077,2766,2480,3688,2762,3722,2997,4168,2589,1918,3407,2957,1650,2562,3077,3284,2935,2855,4607,5850,3004,8078,5846,2405,3714,3435,7997,4182,9299
"P4HB",26052,8653,47380,19606,16921,12395,20382,25462,19958,22916,19269,36676,33049,21248,23950,33360,18162,26116,5726,26759,13523,98794,31980,22689,33784,27955,39047,65921,22039,60731,35214,33289,63219,84848,23189,41997,1497,77383,36908,58974
"PLCZ1",20,86,50,3,54,9,108,36,29,17,3,8,27,33,62,13,135,35,71,16,0,0,1,6,2,0,0,1,0,0,0,2,11,0,0,5,21,2,2,24
"RSPH3",851,1297,1633,833,1553,936,1793,1980,1169,1444,1172,1089,674,1254,1499,918,1991,1306,1568,1298,607,757,1787,2078,721,2149,1550,1118,698,1536,5148,1016,1342,1096,2388,1075,1170,1024,1560,744
"HDX",161,243,501,179,545,217,476,343,296,262,261,202,186,231,352,183,571,418,430,245,78,112,351,144,313,219,332,285,162,216,465,382,263,268,239,433,248,358,573,347
"LINC00923",17,25,19,40,38,19,64,5,26,31,50,31,30,16,15,8,95,29,3,16,3,2,0,1,1,1,1,186,2,27,1,2,2,1,2,2,20,1,1,1
"SLC24A4",23,56,39,51,126,43,16,23,123,49,106,170,16,24,30,5,43,70,24,78,19,19,10,16,16,16,36,56,24,24,6,36,13,28,21,14,30,20,28,9
"MZF1",976,741,1277,494,814,652,1252,1028,1042,852,528,929,727,732,797,869,1646,739,394,889,200,493,633,1022,513,2210,492,2336,526,118,1176,435,558,611,1248,791,543,769,1888,805
"MIR223HG",46,38,24,29,188,63,13,33,264,12,54,92,28,25,38,19,54,72,43,45,26,9,7,4,4,16,19,6,13,9,5,13,13,13,44,11,314,20,29,6
"LCP2",750,560,587,790,3398,1045,870,621,3651,902,801,1186,482,940,632,523,1035,1455,930,1301,1524,1424,1883,579,996,859,1676,2217,1369,779,630,2607,543,3540,1097,1177,1994,1154,2228,285
"DIRC3",62,34,32,172,63,40,29,26,39,87,175,47,49,34,17,18,65,127,71,63,14,40,7,51,41,15,36,45,23,224,13,20,18,21,3,17,46,98,30,9
"JADE1",4559,2365,3025,4376,4818,1693,5039,5089,2632,2684,3689,3462,3471,3317,2403,1243,4550,5187,5374,3424,613,1274,852,708,338,2398,2859,2379,1566,3929,5527,1556,3403,1641,1784,1204,1550,784,2397,1291
"AAR2",3773,1813,3636,2662,4578,2288,2905,3527,2279,2783,2911,3731,4055,2767,2596,3429,3405,4420,2854,3156,1604,3212,3240,3433,3110,4070,4744,3971,2577,5629,3869,2508,2580,6229,2590,3540,206,5971,4328,1842
"AC241952.1",140,288,735,591,256,148,379,306,616,476,740,262,122,177,229,79,746,710,111,550,83,200,201,301,137,209,320,308,280,110,461,164,193,217,205,139,274,270,345,352
"AC105020.6",22,8,13,19,20,14,16,24,13,15,30,29,17,6,12,11,21,28,8,17,7,5,10,6,2,29,9,5,10,56,16,14,11,7,7,15,2,12,10,12
"FLVCR1",342,541,611,170,1052,506,1020,425,934,438,286,400,719,510,774,441,1023,608,751,518,528,810,2487,1522,1399,1090,1156,3305,973,621,5544,582,3527,1589,560,1959,1489,7768,1402,2137
"MRPL35",1847,1547,2017,2459,3491,1480,1755,2673,1756,1866,2464,1956,1621,1677,2137,1520,2270,2960,2812,1814,1364,2159,1917,2347,1955,2953,2580,3199,1991,2816,4359,2695,4456,3061,2735,2682,1149,4730,3193,1854
"ZNF473",718,539,768,478,1378,408,986,698,741,546,453,584,706,779,1094,616,970,808,643,665,302,1312,604,1273,666,724,566,534,559,688,906,478,1157,882,430,997,166,1505,1245,1810
"SRP14P2",36,4,12,7,13,8,8,17,8,6,18,8,23,8,20,8,3,10,11,6,3,7,23,12,20,12,17,7,7,12,13,22,1,14,11,13,33,21,12,2
"MCMDC2",91,81,114,76,99,74,143,172,91,88,115,76,277,66,119,64,185,97,159,64,83,98,61,421,120,186,116,14,102,318,478,28,90,108,100,183,201,278,231,289
"DDX12P",49,73,133,27,50,28,216,110,204,87,38,39,83,56,58,61,207,111,5,73,76,126,65,153,106,162,38,141,146,69,177,58,325,141,69,43,26,239,91,199
"YBEY",456,235,457,197,636,293,638,480,389,234,461,746,930,541,577,417,424,480,709,465,325,160,394,926,213,461,579,418,474,474,1133,477,425,321,482,557,67,711,1040,681
"AL353743.1",127,293,503,267,499,179,639,384,326,303,278,168,117,152,408,126,575,386,236,286,100,132,210,96,197,434,239,120,196,45,256,128,120,96,269,160,171,230,603,495
"AL034374.1",151,95,57,62,64,85,78,360,30,125,94,319,177,134,47,101,37,79,367,100,9,34,23,32,12,255,62,89,33,68,86,35,21,15,135,96,0,264,97,12
"BTBD3",1205,2010,2224,1601,4590,1685,3231,2382,2997,1936,1388,1743,2364,2552,3253,1785,3506,2778,3055,2040,2602,1708,2191,1633,1526,1808,2806,1097,993,1084,4132,1607,5179,1572,1621,1882,3197,4114,2326,3788
"PPP1CB",8091,13926,15775,11480,30339,9871,19798,11487,15833,12187,14379,14261,12725,12462,15397,12517,18625,20730,47317,14538,8445,17952,5640,13128,10588,8714,15380,11121,6737,58544,28469,7017,18406,14895,11601,16124,42760,21462,15845,32489
"AL139022.1",0,11,10,10,8,1,12,9,13,10,7,6,6,7,6,3,27,11,6,9,3,7,13,4,6,4,4,4,21,5,18,4,3,7,2,4,88,2,25,9
"CINP",1516,808,1214,1117,1773,943,1589,1592,1040,1287,1523,1594,1641,1171,1495,1429,1652,2074,865,1458,875,1571,1670,1435,1522,1141,1893,1739,884,2546,2243,1565,2020,1500,1406,1289,165,1310,1887,1928
"SEPHS1",2958,2269,2874,2283,5608,2329,4062,4313,3345,2959,2911,3208,3876,3224,3863,3625,4820,4641,4229,3113,3624,8080,2281,4814,3830,3584,3820,7711,2291,4036,4472,3199,6003,3225,2990,3630,2077,7123,4110,8580
"AC005393.1",6,10,5,9,20,8,6,3,16,6,15,7,2,14,6,10,21,19,1,5,10,8,5,21,9,17,0,18,13,5,4,4,14,9,16,9,28,19,23,42
"RHOT2",2576,1164,3271,1521,1352,1501,2899,3159,3138,2589,1591,3233,2762,2076,2097,3812,3309,3055,537,2931,2341,3598,2850,4257,4171,8411,3927,3749,7860,2449,3746,2288,3265,5743,2496,2608,110,7076,3155,1916
"THOC7",3096,1341,1988,1801,4103,1712,2326,2721,1800,2012,2481,2346,2982,2262,2323,2498,2532,3032,4463,1960,2351,4018,2349,2185,1734,2172,2846,2133,1365,6536,3872,1799,3395,1605,2042,2122,868,7327,2837,2187
"TICRR",82,86,216,51,159,44,288,93,313,90,58,83,190,166,189,133,239,139,47,124,436,1295,297,342,631,361,91,536,345,771,1022,342,1186,1036,101,212,158,1398,201,2008
"C16orf96",14,21,16,10,21,9,46,18,13,14,5,12,46,37,39,14,42,24,10,18,5,15,2,2,7,6,28,10,3,8,14,9,3,10,37,10,5,7,6,3
"STRAP",5852,3939,5896,7375,9264,5373,5366,6269,5646,5735,7234,7077,5991,5812,5897,6424,6523,8724,7905,6751,2943,6436,6961,7923,6785,8433,7437,8989,5807,8371,7485,6734,14414,5724,7588,7086,1556,17669,8012,12679
"UBALD1",1162,364,942,514,719,600,795,895,679,874,420,1376,892,649,634,1536,951,813,444,857,739,1193,836,703,862,1998,1316,1498,1921,2373,1081,1348,593,1222,789,810,39,2144,788,834
"CRAMP1",1053,796,1974,840,1792,849,1328,1518,1271,857,806,1272,1081,974,1409,1125,1684,1440,549,1097,730,1198,522,994,1466,1996,987,1293,1502,2171,748,566,995,1147,871,825,426,3218,1515,1550
"PTPN9",2191,2000,2450,1554,4771,1644,3075,3819,2898,2296,2322,2310,2601,2415,3381,2291,3734,3541,2293,2579,1023,3103,3399,2511,2516,4863,4269,3436,2262,2395,4788,2715,5431,2961,2353,3338,680,4875,3395,9576
"IGHV3-66",90,42,156,8,170,28,54,83,382,17,55,131,88,42,65,48,254,30,1,200,94,525,85,13,3,2,67,84,0,128,4,1470,33,137,22,156,28,6,146,19
"COX10-AS1",339,471,485,272,724,285,950,865,723,490,369,403,352,401,618,368,930,453,640,388,117,574,643,388,320,1394,619,263,380,434,640,204,656,423,668,823,1007,634,1046,660
"VANGL1",1140,1002,1580,1288,2163,1248,1231,1552,1571,1623,1265,1538,2351,1328,1651,1633,1803,2231,1351,1756,1032,5691,3074,4616,3251,2647,3914,4069,2510,6642,7877,3082,2586,6865,3031,9499,1005,3738,3127,3640
"SEL1L",5059,7625,10818,10531,12277,6646,7667,12300,10516,8855,11579,8296,8431,6719,8381,5180,18135,13281,11018,10916,2326,8300,12751,17763,5673,9843,17433,14410,8937,14950,20309,10439,11656,12068,7669,10185,8673,7801,21280,3600
"REV3L",1118,2510,3200,2877,3582,1709,2820,2157,2612,3123,4086,1554,1123,2076,2945,926,4893,5488,2444,3523,1020,1443,1593,2252,854,1401,2229,1492,1092,3603,1756,1101,2693,812,1181,1286,5056,1553,1680,2094
"BCL11A",721,512,522,47,2635,194,2308,1043,2401,465,130,441,928,801,1417,868,1370,427,1445,597,822,717,33,100,8,11,187,12,17,41,8,253,599,81,477,162,7229,844,169,10628
"PRPF40A",4206,4891,6061,3621,10169,4111,8152,7603,7662,5232,5276,4626,6448,5732,7202,4582,8988,7846,7850,5390,2657,8858,7083,6843,6071,6848,6611,9028,5118,15809,13398,6381,9120,9255,6133,7132,4657,10216,9917,12461
"ZNF207",4938,5236,6930,4782,11081,4795,8371,7314,8542,5641,5096,5753,7282,5371,5978,5325,10077,7703,10210,5364,3910,6903,6221,5253,5965,8662,7778,6472,3973,9152,11940,5219,8473,10059,5792,8117,11593,10701,12705,7765
"AC080038.1",65,54,70,23,63,26,105,89,53,93,60,70,57,50,76,42,125,62,27,43,17,28,31,43,41,21,122,75,42,44,19,42,20,53,15,51,20,19,72,168
"AKAP6",420,601,735,432,822,327,1877,791,407,366,583,190,748,1074,983,315,1113,734,957,639,51,83,129,255,69,100,312,121,80,677,69,165,270,73,152,452,391,162,314,418
"PRDM10",563,800,1094,457,1340,500,1232,1060,890,729,554,501,692,745,906,480,1527,1006,1065,777,264,521,584,1123,735,1018,964,867,534,1122,1603,483,415,855,806,762,540,1615,1100,578
"ZNF804A",0,10,11,10,47,14,19,13,94,15,4,20,6,10,17,4,22,21,38,32,17,25,26,13,19,17,33,44,32,25,10,17,9,51,18,19,43,25,51,1
"ZNF454",47,58,126,90,205,57,192,127,129,125,74,39,77,97,193,59,199,138,95,109,55,55,38,45,80,60,68,26,20,179,23,26,29,47,10,63,114,25,68,285
"TYW1",1134,726,1766,1288,1582,830,1657,1452,1180,1118,958,1165,1420,1103,1374,1092,1724,1614,1036,1116,421,1219,1598,928,834,1402,1294,1639,1140,1338,1913,1095,2330,1584,893,1758,577,2223,2046,1681
"LY6K",271,16,99,322,64,40,105,181,10,60,125,193,139,123,112,117,38,66,30,75,526,1843,21,2,23,106,133,669,1,62,286,27,574,13,0,48,20,108,6,669
"POMC",66,7,24,115,49,24,29,49,47,28,62,92,137,53,23,34,14,41,15,83,128,34,11,16,13,2,41,31,9,6,8,39,30,36,130,20,0,5,14,57
"MCC",2183,2258,3970,2884,3611,1800,5137,4631,3714,3738,3101,2532,2115,3023,4392,2006,6207,4386,4438,3611,269,1058,1651,1060,2012,4474,5012,1278,1856,4872,3605,2247,7867,924,2947,1222,917,3156,1996,113
"AC110995.1",110,134,60,257,583,104,26,58,107,267,298,259,68,96,80,72,53,216,75,224,24,78,68,80,111,83,93,241,82,21,50,161,18,96,45,77,16,113,134,10
"GADL1",6,4,3,8,14,8,0,1,6,3,7,5,2,3,4,0,4,12,8,9,4,0,3,2,1,0,9,15,6,1,3,0,1,0,0,1,13,1,3,1
"AC233723.1",26,9,10,23,23,20,14,48,4,14,17,33,38,5,19,22,33,22,43,17,29,42,26,8,12,10,30,21,5,15,33,15,26,24,13,33,5,12,20,95
"AC063965.2",4,6,10,7,8,8,9,2,18,9,21,2,1,3,0,0,15,17,10,4,4,1,2,5,1,0,0,2,2,4,3,4,1,7,4,3,316,160,10,7
"NPM1P27",100,60,119,95,162,40,132,128,170,54,122,94,125,203,194,143,72,109,93,83,85,93,84,133,186,139,72,251,126,360,203,68,59,157,66,151,23,212,228,94
"PLEKHB2",4302,3767,5516,3873,8223,4153,3864,7296,5996,4790,5029,5302,5487,4385,5071,4976,5695,6502,5977,5681,1842,5672,3985,4611,4215,9384,9519,16169,6688,9862,7241,5972,7458,10058,7673,7538,3336,6718,9286,5438
"NDRG3",2755,2057,3488,1670,5245,1771,3080,4019,2958,2373,2409,3077,3245,2396,3272,2619,4002,3108,2371,2696,2015,2730,3755,4008,3272,4299,4534,3004,2838,9121,4619,1468,3079,6846,3383,4041,916,4422,5266,5255
"JAG1",4979,3060,4290,8066,8402,5002,6426,6056,8337,6374,8803,5468,3413,6210,6888,3629,9529,12461,6983,5871,2227,5515,5242,3420,3504,5539,13782,8266,2849,1762,4330,5853,2264,5217,4277,6226,1533,4065,6067,1192
"TPCN2",411,411,611,634,617,281,579,563,469,467,434,608,480,404,511,287,752,903,387,592,206,386,839,242,316,313,391,387,1056,345,419,177,286,635,176,461,218,362,450,488
"FGB",632,0,0,1,0,1,1,4,4,629,17,68,18,249,0,20,1,12,19,3,0,2,122,246,47,1,0,6484,2,8,1,3,174,0,13,0,1,4362,0,0
"AGMAT",68,41,42,13,100,62,97,58,205,52,40,83,82,72,62,53,70,53,77,54,78,298,158,186,101,69,58,127,29,92,208,94,304,303,62,267,71,816,147,272
"CRTC2",1962,1677,2838,1735,3817,1585,2857,3021,2802,2466,1946,2701,2454,2222,2099,1949,3444,3171,1877,2675,3273,6743,3934,2480,2444,2509,4389,4927,1926,1956,7724,2902,5179,5453,1878,3175,302,5574,2769,6702
