"","sample17","sample63","sample21","sample52","sample51","sample30","sample13","sample82","sample105","sample19","sample83","sample90","sample1","sample24","sample54","sample26","sample29","sample4","sample8","sample12","sample100","sample58","sample91","sample36","sample92","sample6","sample44","sample94","sample93","sample64","sample89","sample18","sample74","sample61","sample98","sample110","sample104","sample85","sample84","sample7","sample127","sample173","sample131","sample162","sample161","sample140","sample123","sample192","sample215","sample129","sample193","sample200","sample111","sample134","sample164","sample136","sample139","sample114","sample118","sample122","sample210","sample168","sample201","sample146","sample202","sample116","sample154","sample204","sample203","sample174","sample199","sample128","sample184","sample171","sample208","sample220","sample214","sample195","sample194","sample117"
"C1orf109",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,3,2,2,3,3,2,4,1,3,6,2,4,2,2,3,1,2,3,2,1,6,3,3,2,2,3,5,2,2,2,2,3,5
"TMEM39A",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,4,2,2,4,1,4,2,5,6,6,2,4,5,2,4,2,1,2,2,2,2,2,5,6,2,4,2,2,1,2,4,2,4,2,3,4
"KLK3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,3,4,2,1,4,2,4,2,4,3,6,1,2,6,2,5,2,1,3,1,2,2,2,6,4,5,4,2,0,3,5,4,2,2,2,4,3
"SOSTDC1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,1,1,2,2,2,4,0,3,3,2,4,6,1,3,2,2,5,2,1,1,3,6,2,2,4,6,2,4,2,2,5,5,4,2,2,3,4,3
"SSR3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,2,4,2,2,4,2,3,2,5,6,6,2,2,6,2,4,4,2,6,2,2,2,2,3,6,2,4,2,2,3,4,4,2,4,2,3,4
"AL023583.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,2,4,3,6,6,1,4,4,3,3,4,1,4,2,2,5,2,2,1,3,2,2,2,3,4,6,2,1,2,2,3,3,2,0,2,4,6
"IFIT1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,3,2,4,1,3,3,2,5,2,2,2,1,2,2,2,3,4,2,4,0,2,3,2,4,2,2,2,3,3
"PSD4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,3,3,2,4,2,2,5,4,2,2,6,2,4,2,2,2,2,2,2,2,3,6,3,3,2,2,3,5,4,2,2,2,3,3
"RPS3AP20",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,4,2,1,2,2,3,2,3,2,6,2,2,5,3,5,2,3,2,2,2,2,2,3,4,2,0,2,2,4,3,5,2,2,2,4,2
"AASDHPPT",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,1,2,4,2,5,2,3,3,4,2,3,3,2,3,2,1,3,1,2,1,1,2,4,6,2,2,1,5,4,3,2,3,2,2,0
"SLC43A1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,2,0,2,2,3,4,2,3,6,2,4,2,2,5,2,2,2,1,2,4,4,4,2,1,4,4,3,2,4,4,3,4
"TMOD1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,2,2,0,2,1,2,2,5,2,2,3,5,2,2,3,3,3,2,2,2,2,2,2,4,3,4,3,2,2,3,3,1,3,2,2,1,2,6
"ARHGAP39",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,4,2,4,2,6,5,3,1,2,5,4,4,4,3,6,2,6,2,2,6,3,2,2,2,6,6,3,6,6,2,5,5,4,2,5,6,3,6
"SHMT2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,2,2,4,2,2,4,2,3,2,3,3,4,2,2,5,2,6,3,3,4,2,2,2,2,3,4,2,4,2,2,3,4,5,2,2,2,4,4
"NAA35",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,2,2,2,2,1,2,2,5,2,2,3,5,2,2,6,2,4,2,2,3,2,2,2,2,3,4,3,2,2,2,3,1,3,2,2,1,3,6
"FAM219A",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,1,4,2,3,1,4,1,5,2,2,6,2,3,2,1,2,1,4,2,2,3,3,3,2,2,2,3,2,3,2,2,2,3,6
"SPDYE5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,6,2,2,4,2,4,2,2,3,6,1,2,6,2,4,2,1,3,2,1,2,2,4,6,3,2,2,3,5,4,4,2,3,3,4,4
"MIR200CHG",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,2,2,4,2,2,4,2,6,2,6,2,4,2,2,5,2,6,2,1,6,2,2,5,1,3,6,3,4,2,2,3,3,5,2,4,2,4,4
"AC010969.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,0,2,3,2,3,2,2,6,4,1,3,6,2,4,2,2,3,2,2,2,2,3,6,3,4,2,2,3,3,4,2,4,2,2,5
"LINC01909",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,3,2,1,2,2,1,6,2,2,6,2,3,2,1,1,2,2,2,2,4,4,4,3,2,2,4,2,4,2,2,2,2,3
"SREK1IP1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,4,2,1,2,2,2,2,3,2,6,2,1,2,2,4,2,2,2,2,2,0,2,3,3,2,2,1,2,4,3,5,2,2,0,4,2
"GS1-24F4.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,2,2,3,1,1,2,2,1,3,0,4,1,1,3,2,3,2,2,3,1,2,0,2,3,3,1,5,1,1,4,3,4,2,2,1,1,2
"RPH3A",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,4,2,2,4,2,3,2,3,3,4,2,1,6,2,3,2,2,2,2,2,2,3,4,4,2,4,2,2,3,4,5,2,2,2,4,4
"ADHFE1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,5,2,6,5,3,2,2,3,5,4,3,5,6,2,2,2,2,4,3,2,2,2,5,6,3,6,6,3,4,6,4,2,4,4,3,6
"RNASE4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,6,2,3,2,2,4,6,1,3,6,2,3,2,2,2,2,2,3,2,3,6,1,2,2,2,3,2,3,2,4,2,4,3
"TMC1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,0,1,2,2,2,1,2,2,6,2,2,3,4,2,2,6,2,4,2,2,3,2,2,2,3,3,4,3,2,2,2,3,2,3,2,4,1,3,6
"SCAMP1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,1,2,2,3,2,3,2,6,2,1,5,2,4,2,3,2,2,2,2,2,3,5,2,2,2,2,4,3,5,2,2,2,4,2
"TFAP2A",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,2,5,5,1,6,1,4,3,3,3,4,1,4,2,2,5,2,2,1,2,2,2,2,3,4,6,3,2,1,2,3,3,2,2,3,4,6
"AC044787.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,2,2,2,2,2,2,2,2,6,1,3,3,4,2,2,2,2,2,2,2,2,3,6,2,2,2,1,2,5,3,2,2,1,1,2
"NRTN",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,2,3,2,2,1,2,2,2,2,3,2,6,1,2,6,2,4,2,2,3,3,2,2,2,2,3,2,0,2,1,3,2,4,2,3,2,2,5
"LINC01485",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,4,4,2,2,2,2,3,4,2,1,6,2,3,5,4,5,2,2,2,2,2,2,2,3,6,3,5,2,2,4,3,5,2,4,2,5,2
"AC133552.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,3,3,3,4,2,1,6,3,4,3,4,6,6,2,3,3,2,4,3,2,2,3,3,2,2,3,6,4,4,5,2,6,4,5,2,2,2,2,3
"ELP1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,1,2,2,4,1,2,2,5,2,2,3,2,5,2,1,2,2,2,2,2,3,4,3,2,2,2,3,2,2,2,2,1,3,4
"CHEK2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,3,0,2,1,5,2,4,0,2,1,3,6,2,6,2,2,4,2,2,2,2,1,5,4,2,2,1,3,3,2,2,3,2,2,2
"LINGO2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,4,2,3,1,2,2,5,2,2,6,2,3,2,3,2,1,2,2,1,3,3,2,2,2,2,3,2,3,2,2,2,3,6
"CAMSAP2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,6,2,4,3,4,5,4,4,4,4,3,6,2,4,6,2,5,4,4,3,6,5,4,3,6,6,3,5,2,5,6,6,6,3,6,1,6,3
"CSTF1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,1,6,2,2,4,3,3,6,4,6,6,2,5,5,2,5,2,2,3,2,2,3,2,4,6,4,6,2,2,3,5,4,2,4,6,4,3
"LINC02515",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,2,5,4,0,3,2,2,5,2,2,2,2,2,2,2,3,6,1,4,2,1,3,4,3,2,1,4,3,4
"CYP4F29P",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,4,2,2,4,2,4,4,4,4,4,1,4,6,2,2,2,2,5,3,2,2,2,3,4,3,2,3,2,2,3,4,2,5,2,3,4
"ZGPAT",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,6,2,2,4,3,3,1,4,3,6,2,3,6,3,3,2,1,3,2,2,3,2,4,6,4,2,2,2,3,5,4,2,6,5,4,3
"DUSP4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,3,1,1,2,2,1,2,1,4,1,1,2,2,1,2,1,2,1,2,1,4,3,3,1,5,1,1,4,3,4,2,1,1,1,2
"YES1P1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,4,2,1,5,2,4,2,2,2,3,4,2,3,2,0,4,2,2,2,2,3,5,4,2,2,1,3,2,2,2,3,2,4,4
"POLA2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,5,2,3,2,4,1,3,6,2,4,2,2,3,1,2,2,1,3,5,4,4,2,3,4,4,3,2,4,2,3,4
"AVEN",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,1,2,4,1,3,3,2,1,1,2,1,2,4,2,3,3,6,2,2,2,1,2,3,3,2,2,1,2,3
"SLC2A5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,3,3,2,2,4,1,3,5,2,4,2,2,3,4,2,1,1,2,6,3,3,2,1,3,2,3,2,3,2,2,3
"MIER3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,4,2,1,2,2,2,2,3,2,6,2,1,2,2,4,2,2,2,2,2,2,2,3,4,2,2,1,2,4,2,6,2,2,2,4,2
"CORO2A",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,2,2,2,0,1,2,2,3,2,2,3,5,2,2,3,2,3,2,1,2,4,2,0,2,5,4,3,2,4,2,4,2,3,2,2,0,3,6
"CZIB",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,3,3,2,4,1,3,6,2,4,2,2,3,3,2,3,2,4,6,3,2,2,2,3,3,3,2,3,2,2,3
"AC010184.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,4,2,2,4,2,2,2,5,6,6,2,2,6,3,4,4,2,3,2,2,2,2,3,6,2,4,2,2,3,4,4,2,3,2,3,4
"AC093673.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,4,2,2,4,2,3,2,1,3,6,1,2,2,1,4,2,1,4,2,1,0,2,4,5,3,4,2,2,5,4,4,2,4,3,4,4
"LGR4-AS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,4,2,3,2,2,2,4,2,3,6,1,3,2,2,4,2,2,2,1,3,3,4,4,0,2,2,4,3,2,2,1,3,2
"MATK",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,2,2,1,2,1,2,2,4,2,3,4,6,3,2,6,2,4,2,2,3,3,2,2,2,4,3,2,2,2,1,3,2,4,2,3,2,2,2
"CACUL1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,2,2,2,4,2,3,3,2,5,2,2,2,1,2,2,2,3,4,2,4,2,2,3,2,4,2,2,2,3,3
"PTGES3P2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,3,2,3,2,2,6,4,1,3,6,2,4,2,2,1,2,2,2,2,3,6,3,4,3,4,3,2,4,2,2,2,2,6
"SLA2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,6,2,2,4,3,3,2,4,6,6,2,3,6,2,5,2,2,3,2,2,2,2,6,6,4,6,2,2,3,6,4,2,4,2,4,5
"CPT1A",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,4,6,2,4,2,5,2,3,3,4,1,3,6,2,6,2,2,3,1,2,3,3,4,6,6,4,2,3,4,4,3,2,4,2,3,4
"NHSL2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,6,2,4,3,3,5,4,1,2,6,4,3,2,2,4,3,2,2,1,2,5,4,4,2,2,3,5,4,2,3,2,4,3
"PTGR1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,2,2,2,2,1,2,2,4,1,3,2,5,2,2,3,2,3,2,2,2,2,2,2,2,3,4,3,2,2,2,3,2,2,2,2,1,5,6
"AP000866.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2,3,2,4,2,5,3,3,3,6,2,3,3,2,3,2,1,4,1,0,0,1,2,4,6,2,2,1,4,2,3,2,3,2,3,2
"CRYM",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,5,2,3,4,2,2,6,3,2,3,4,5,6,2,3,3,2,4,3,2,2,3,3,2,2,3,6,6,4,5,2,6,4,5,2,3,2,2,3
"AC012076.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,2,4,2,3,3,2,4,4,0,3,4,1,3,5,2,3,2,2,2,2,4,2,2,3,6,3,3,2,2,3,2,4,2,3,2,1,3
"HDGFP1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,4,2,4,3,2,4,4,1,1,6,3,2,2,2,2,1,2,2,2,2,6,4,4,2,1,3,3,4,2,2,2,4,3
"XKR9",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,4,2,6,5,3,2,2,3,5,4,3,5,6,2,2,2,2,4,3,2,2,2,5,6,3,4,6,2,4,6,4,2,4,4,3,6
"KIF26A",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,0,2,4,2,6,2,3,2,2,3,6,3,3,6,0,4,1,2,2,1,2,2,2,3,6,6,2,2,2,3,2,2,3,2,2,4,4
"BAG5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,1,2,6,2,3,2,2,3,6,3,3,6,2,4,2,2,2,1,2,2,2,3,6,6,2,2,1,3,2,3,2,2,2,4,4
"KCNK15-AS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,2,2,6,3,2,4,3,3,2,4,6,6,2,3,6,2,5,2,2,3,2,2,2,2,4,6,4,6,2,2,3,4,4,2,4,2,4,3
"HSPA1B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,2,2,6,1,4,1,4,3,4,1,4,5,2,5,2,2,2,2,2,2,2,3,4,6,2,2,2,2,1,3,2,2,2,4,6
"LRRN3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,4,2,2,4,0,3,2,2,3,6,1,2,2,2,4,2,1,2,2,1,2,2,4,5,3,6,2,2,5,4,4,2,2,3,4,4
"AC090044.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,0,5,2,4,2,3,4,6,1,2,6,2,5,2,2,5,2,2,2,2,3,3,2,4,2,1,3,4,4,2,5,4,2,4
"ZNF696",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,2,4,2,5,5,3,1,2,4,2,4,4,3,6,2,6,2,2,5,3,2,2,2,6,6,3,6,6,3,4,5,4,2,5,6,3,6
"DHX29",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,4,2,1,2,2,2,4,3,2,6,2,1,2,2,4,2,2,4,2,2,2,2,3,4,1,2,2,2,4,4,5,2,2,2,4,2
"TBX2-AS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,2,4,2,4,2,4,4,4,2,2,4,2,4,2,3,3,3,2,6,5,6,4,2,4,3,2,4,6,3,2,3,3,3,5
"SMIM30",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,4,4,2,4,2,3,2,2,3,6,1,2,0,2,4,0,3,2,2,1,0,2,4,5,3,4,2,2,5,4,4,2,2,5,4,2
"AC091544.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,4,3,2,4,2,4,0,3,6,4,3,2,3,3,2,2,2,2,3,6,2,4,2,2,2,3,3,2,4,2,2,4
"PAWR",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,2,4,2,2,4,2,3,2,3,3,4,2,2,6,2,3,2,2,3,2,2,2,2,3,4,2,4,2,2,3,4,5,2,2,2,4,4
"POLRMTP1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,2,4,2,4,2,4,2,3,2,2,6,2,4,2,3,3,3,2,2,5,5,4,2,4,3,2,4,6,3,2,1,3,3,5
"AL596202.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,4,2,2,2,1,6,2,4,2,4,1,3,6,2,4,1,2,2,2,2,2,2,3,4,4,2,2,2,2,3,2,2,3,2,3,3
"IGKV2-30",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,3,2,4,1,3,5,4,2,3,6,2,5,2,4,2,2,2,3,2,3,6,3,4,2,2,3,4,4,2,3,2,3,5
"NCF1C",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,0,2,2,6,2,2,4,2,4,2,2,3,6,1,2,6,2,4,2,1,2,2,1,2,2,4,6,3,4,2,2,4,4,4,2,3,3,4,4
"TMEM132A",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1,2,4,3,2,2,2,3,4,2,3,6,2,5,2,2,3,1,0,2,1,2,3,4,5,3,2,4,3,3,2,4,2,3,4
"LINC01198",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,4,2,3,2,2,4,4,1,2,6,2,3,2,1,3,2,2,2,1,1,4,4,3,2,2,2,4,4,2,3,2,2,1
