"","sample32","sample49","sample103","sample84","sample22","sample104","sample77","sample23","sample20","sample44","sample28","sample110","sample46","sample60","sample71","sample24","sample90","sample7","sample70","sample92","sample4","sample62","sample75","sample30","sample40","sample59","sample18","sample93","sample83","sample97","sample94","sample45","sample50","sample26","sample87","sample65","sample79","sample68","sample35","sample3","sample142","sample159","sample213","sample194","sample132","sample214","sample187","sample133","sample130","sample154","sample138","sample220","sample156","sample170","sample181","sample134","sample200","sample117","sample180","sample202","sample114","sample172","sample185","sample140","sample150","sample169","sample128","sample203","sample193","sample207","sample204","sample155","sample160","sample136","sample197","sample175","sample189","sample178","sample145","sample113"
"HOXB8",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,4,2,3,3,2,5,6,2,2,4,2,4,4,5,2,1,2,2,5,4,2,2,1,2,1,3,4,6,2,1,4,3,3,4,6,2
"AC009065.8",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,5,4,2,4,3,6,2,6,5,2,6,4,3,3,2,2,4,6,2,1,3,2,4,3,2,6,6,2,3,6,5,6,4,5,2
"IGLC7",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,3,4,2,3,1,2,1,4,3,2,3,3,2,2,4,2,4,0,2,4,4,2,2,4,1,6,2,1,5,6,2,3,4,2,3,2,3,2
"PLN",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,3,3,3,2,2,2,4,2,2,4,6,2,4,5,3,2,0,2,4,4,2,3,1,2,4,3,2,4,4,0,2,4,3,3,1,2,2
"SPTLC1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,3,2,2,2,3,2,3,4,2,3,3,2,5,2,6,4,2,2,2,3,3,2,2,2,3,2,2,3,5,1,2,4,3,3,1,5,2
"FGD5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,3,2,2,3,2,3,4,2,3,4,2,6,4,4,4,2,2,3,4,1,2,2,6,1,2,2,3,6,1,2,6,3,4,3,4,1
"ARHGEF7",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,6,4,4,2,1,4,2,2,6,0,4,4,2,2,2,2,2,2,2,4,2,2,4,2,2,3,4,2,2,4,3,4,2,3,2
"ARFRP1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,1,4,3,5,2,3,2,4,5,2,4,4,2,6,4,3,4,3,2,5,6,2,3,2,2,3,1,2,5,6,2,3,4,3,4,6,6,2
"PPP1R36",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,4,2,2,3,3,2,3,4,2,3,4,2,6,2,3,3,2,2,3,4,2,2,2,3,2,2,2,6,3,2,3,4,2,3,2,5,3
"MARCHF7",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,2,2,2,3,2,3,4,2,4,6,2,4,2,3,4,2,2,3,3,2,1,2,2,3,2,2,6,5,2,3,4,3,3,4,4,3
"EDN2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5,2,2,2,5,2,4,4,2,3,6,2,3,3,2,2,2,1,3,3,2,3,2,3,3,3,2,6,3,2,3,4,3,3,3,3,1
"ABHD10",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,3,5,3,6,2,3,4,0,3,4,2,6,5,4,3,2,1,6,3,2,3,2,2,2,2,2,6,5,2,2,4,3,4,3,4,2
"KRT16",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,1,3,3,2,2,6,3,2,2,4,2,4,2,4,4,1,2,2,4,5,0,2,1,2,2,2,4,2,2,1,4,3,4,4,3,2
"SH3BGRL2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,3,2,5,2,3,2,3,4,2,4,6,2,5,5,3,2,2,2,4,4,2,3,1,4,4,4,2,4,4,1,2,4,3,3,4,2,2
"TTC38",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,4,1,2,1,3,3,3,1,2,1,4,4,2,4,2,2,2,6,2,2,2,1,2,1,2,2,6,2,3,4,2,3,2,1,2
"IRS2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,2,2,2,6,4,4,2,1,4,2,3,6,2,5,4,2,2,2,3,2,2,2,4,2,2,4,3,2,3,4,2,2,4,2,4,2,3,2
"AC027237.3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,2,2,3,4,2,4,2,2,3,2,2,3,3,2,2,1,1,2,2,2,6,3,2,3,4,3,4,3,2,2
"AL031651.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,3,4,2,4,2,3,2,4,6,2,4,4,2,6,3,2,4,2,3,5,6,2,4,2,2,4,2,2,6,5,2,4,4,3,4,6,6,3
"PROKR1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,2,2,2,3,4,2,3,3,2,4,3,5,5,2,2,3,3,2,4,2,2,3,2,2,6,5,2,3,4,3,3,3,3,2
"CD4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,3,4,2,3,2,3,4,2,3,3,2,4,6,4,3,3,0,2,4,2,4,2,2,3,2,2,6,2,2,2,4,2,4,3,3,2
"AC027607.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,3,3,2,4,4,2,4,2,3,3,4,2,4,4,2,2,4,2,0,3,2,6,4,2,1,5,3,4,3,4,2
"CUBN",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,6,1,2,2,3,4,2,3,4,2,4,3,6,4,2,2,3,4,2,3,2,2,2,2,2,3,2,2,3,3,3,3,2,5,2
"AC116362.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,4,2,2,2,2,3,3,4,2,3,4,1,6,3,2,4,2,2,3,4,2,3,0,2,2,2,2,3,3,2,2,4,4,5,1,2,2
"KIF15",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,2,1,2,3,2,3,4,2,3,1,2,6,2,4,3,1,2,3,4,2,2,2,0,2,2,2,3,5,2,3,4,3,4,3,4,2
"L2HGDH",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,4,2,4,3,3,3,3,4,2,3,4,2,6,2,3,4,2,2,3,5,2,2,2,2,3,2,2,6,3,2,3,4,3,3,4,5,2
"XPO4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,4,0,2,4,4,2,2,4,2,2,4,2,4,2,3,3,2,2,1,2,1,2,2,2,4,1,2,4,3,2,2,4,1,5,2,5,2
"CD2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,2,2,2,2,3,2,3,4,2,3,4,2,5,3,1,2,1,2,3,3,2,3,2,2,3,3,2,6,3,2,3,4,4,3,4,4,3
"ALDH1A3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,4,2,1,2,3,4,2,3,2,2,4,3,2,3,2,2,2,3,2,2,2,2,2,1,2,6,4,2,3,4,2,4,4,4,2
"SMIM1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,1,5,2,2,2,2,3,2,3,4,2,4,2,6,2,1,2,3,3,2,3,2,1,3,1,1,6,2,2,3,4,3,3,3,1,2
"NRM",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,4,3,2,2,4,2,3,4,2,4,5,2,4,4,5,4,2,2,5,4,2,3,1,1,5,4,2,4,4,2,4,3,3,4,5,5,1
"ZNF516-DT",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,1,2,2,1,2,4,4,2,3,4,2,4,2,3,2,2,2,4,4,2,4,2,2,5,1,2,4,2,2,2,4,4,4,3,2,3
"RPL7P1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,6,3,3,1,2,3,3,4,2,1,4,2,6,2,3,4,2,2,3,4,2,2,2,2,3,4,2,4,4,2,2,4,4,5,3,3,2
"AC011455.8",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,2,2,2,2,4,2,2,4,2,3,4,2,6,4,6,4,2,2,4,4,2,4,2,2,5,1,2,4,2,2,2,6,4,4,3,3,2
"NAIPP2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,2,2,2,2,3,2,4,2,3,2,1,5,3,2,4,2,2,4,4,2,2,2,2,2,2,2,4,3,2,1,4,4,5,3,2,2
"HMGA2-AS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,3,4,3,2,2,2,2,3,4,2,3,1,2,4,3,4,3,1,3,3,4,0,2,3,2,6,2,2,4,5,1,2,4,3,4,4,1,2
"AC124067.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,6,3,1,2,1,2,2,3,3,5,2,6,2,3,4,3,6,5,1,2,4,6,6,2,1,1,6,2,1,6,1,1,1,4,3,1,6,5,2
"ZNF763",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,3,2,3,1,2,2,4,6,2,2,3,2,6,3,6,3,2,2,6,4,2,2,2,1,6,2,2,4,3,1,2,6,4,4,3,3,3
"S1PR4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,2,2,2,4,2,4,4,3,2,3,2,6,3,2,3,2,2,4,4,2,2,2,1,2,2,2,3,3,2,2,6,4,4,3,3,1
"AL591135.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,4,3,3,2,3,4,2,4,6,2,4,4,3,2,2,2,4,4,2,2,1,2,4,3,2,4,4,3,2,5,3,3,4,2,1
"TRAF4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,4,1,2,2,2,1,4,2,2,3,4,2,4,2,4,1,2,2,4,4,4,3,2,2,2,2,2,3,5,2,3,4,3,4,4,6,3
"TRDC",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,4,3,4,2,3,4,2,5,4,2,6,2,3,3,4,1,2,5,1,2,3,0,6,2,2,6,3,2,3,4,6,3,4,5,2
"SCRIB",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,3,3,3,5,2,1,4,6,5,2,6,5,3,3,4,6,4,2,2,6,5,1,4,2,2,3,2,2,6,6,2,3,4,3,6,6,6,2
"NAA38",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,2,2,1,2,2,1,3,2,2,3,2,4,2,3,3,2,2,2,4,1,4,1,1,2,2,2,3,3,1,0,4,5,4,3,2,1
"EBLN3P",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,1,2,2,3,2,3,4,2,5,4,2,4,4,6,4,2,2,3,3,2,3,2,2,2,1,2,3,6,3,1,4,3,3,5,3,2
"CDCA5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,4,3,3,3,3,2,3,3,2,2,4,4,2,4,3,4,3,2,0,4,2,2,3,1,3,4,2,3,6,6,2,3,6,3,3,4,5,3
"ACKR3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,3,2,2,2,2,4,2,3,3,3,4,1,3,3,2,2,2,3,2,2,2,1,2,4,2,6,5,2,3,4,3,3,4,5,2
"TRAM1L1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,4,2,4,4,2,4,2,4,3,2,2,2,4,2,2,2,1,2,3,0,6,4,2,3,4,3,4,3,4,2
"ARHGEF2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,3,6,2,5,2,4,4,3,6,6,2,6,5,6,5,4,2,5,3,3,6,2,2,3,4,4,6,5,3,4,5,5,4,6,5,6
"VN1R85P",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,2,2,3,2,4,5,2,3,3,2,6,4,4,4,2,2,4,4,2,2,2,2,3,2,2,5,4,2,3,6,4,4,2,3,2
"TREX2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,4,4,2,1,2,6,2,0,3,2,4,4,2,4,4,2,4,2,2,2,4,2,4,2,2,4,3,2,6,4,2,0,4,4,2,2,3,3
"CDK4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,3,2,2,2,2,4,4,2,3,2,3,4,3,4,2,2,2,5,4,2,2,1,2,6,2,2,4,5,1,2,3,4,4,4,3,2
"CTTNBP2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,3,3,4,2,4,5,2,1,3,2,6,2,4,5,2,2,2,3,2,3,1,2,3,2,2,5,6,2,2,6,3,5,4,3,2
"CREG2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,0,2,3,2,5,4,2,3,3,2,4,4,3,5,2,2,2,3,2,2,2,2,3,2,2,6,5,2,3,4,3,2,4,4,2
"MSL1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,3,3,6,3,2,2,2,6,3,2,2,4,2,4,2,4,1,1,5,2,4,4,0,2,1,2,6,2,4,2,1,3,5,3,4,4,2,2
"TTI1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,4,2,4,2,3,2,4,5,2,4,4,2,6,4,4,4,2,2,5,6,1,4,2,2,4,2,2,6,6,2,3,4,3,4,6,6,2
"SEPTIN8",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,4,2,2,1,2,3,3,4,2,3,4,2,6,4,2,4,2,2,3,4,2,2,2,2,2,3,2,4,4,2,2,4,4,5,3,2,2
"EEF1A1P11",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,4,2,3,3,2,4,4,6,2,2,2,2,3,3,3,1,1,3,3,2,6,3,2,2,4,3,3,4,6,2
"TIMM13",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,1,3,2,1,3,4,4,2,2,4,1,6,3,2,3,2,2,4,4,2,3,2,1,2,2,2,3,3,2,2,6,4,4,3,3,2
"AC022893.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,4,2,2,2,5,5,2,6,3,3,4,3,6,4,2,2,6,6,2,3,2,2,3,2,2,6,5,2,5,4,3,6,6,5,2
"FSTL1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,4,2,2,2,3,4,2,3,6,2,5,5,4,2,3,2,2,4,2,3,2,2,2,2,2,6,5,2,2,4,3,4,3,4,2
"FGFBP2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,3,4,2,5,2,2,4,2,3,4,2,2,3,4,2,2,3,2,1,2,2,5,4,2,1,4,3,4,4,4,1
"ASXL2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,3,2,3,2,2,3,2,3,4,2,3,3,2,4,2,5,4,2,2,2,3,2,4,2,1,3,2,2,6,3,2,3,4,3,3,3,4,2
"ELF5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,4,2,2,3,3,6,3,4,4,2,4,2,2,2,2,2,4,5,2,4,3,2,5,1,2,3,5,2,3,6,3,3,4,5,2
"SIPA1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,3,2,4,2,2,3,3,6,2,4,4,0,4,3,4,2,2,2,4,2,2,2,1,2,4,2,2,5,6,2,3,6,3,3,3,5,2
"AL357556.3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,6,4,5,2,3,3,5,4,3,5,6,2,5,4,2,5,4,2,6,3,3,3,3,2,3,4,4,6,6,3,4,6,5,4,6,6,6
"TMEM117",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,3,2,2,2,2,4,4,2,3,2,2,4,1,4,3,2,1,5,4,2,2,1,2,2,2,2,4,3,2,2,4,3,4,3,3,2
"AP5M1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,2,2,3,3,2,3,4,2,3,4,2,6,2,3,3,2,2,3,4,2,2,2,2,3,2,2,6,3,3,3,4,3,3,2,5,2
"SPG11",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,1,2,2,3,4,2,3,2,2,4,2,2,3,2,2,4,3,2,2,2,1,2,2,3,6,4,2,2,4,3,4,2,2,2
"FCER2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,2,2,3,4,3,2,4,4,2,2,3,2,6,3,5,3,2,2,6,4,2,2,2,2,2,2,2,4,3,2,2,6,4,4,3,3,2
"TEAD1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,3,3,1,3,2,2,2,2,4,2,5,3,2,2,2,2,4,5,2,3,3,3,4,2,2,3,5,2,3,6,3,3,6,6,2
"AFDN",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,0,2,2,3,2,3,2,2,4,6,2,4,3,3,3,2,2,4,4,2,3,1,2,4,3,2,4,4,1,2,4,3,2,3,4,2
"RAPGEF1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,3,2,2,3,2,3,2,2,5,2,2,5,2,6,2,2,3,3,1,2,2,2,2,4,2,1,4,5,2,3,4,3,3,5,5,2
"DST",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,5,2,3,2,6,2,3,4,2,4,3,2,4,4,6,4,2,2,4,4,2,3,2,2,4,3,2,4,4,2,4,4,3,3,4,5,1
"ENOPH1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,3,2,2,2,2,1,6,4,2,4,4,2,4,2,4,3,2,2,2,4,2,2,2,1,1,3,3,3,4,2,3,4,3,4,2,4,2
"ARNT",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,6,6,4,6,2,5,2,4,4,3,5,6,2,6,4,6,5,4,2,6,3,2,6,2,3,3,4,4,6,4,2,4,6,5,3,6,4,6
"AC245100.6",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,3,6,2,3,2,5,4,1,5,5,2,6,4,6,4,4,2,5,3,3,6,2,1,3,4,4,6,4,2,4,6,5,3,6,4,6
"NLRP8",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,6,2,2,2,3,2,4,4,2,3,6,2,6,5,4,4,2,2,6,4,2,6,2,2,5,2,3,4,3,2,2,6,5,5,3,3,3
"TCTEX1D1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,3,3,3,2,2,4,2,3,6,2,4,2,3,3,1,2,3,3,2,3,3,2,3,3,2,6,3,2,3,3,3,3,3,6,2
"SCRN2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,3,1,1,2,2,2,3,6,2,2,4,2,3,2,5,3,1,0,2,3,4,2,2,1,3,1,2,4,6,2,1,3,3,4,4,6,2
"RPL6",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,3,2,2,3,2,4,4,1,3,1,2,3,3,4,3,1,2,3,5,2,1,2,2,2,2,2,4,5,2,1,4,3,4,4,3,2
"DSN1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,5,2,3,2,4,5,2,5,4,2,5,4,3,2,1,2,5,6,2,4,2,2,4,2,2,6,6,2,3,5,3,4,6,6,2
